0.088985,0.17597,24.15,1695.3
6.419,6.419,167.93,36.33
5001,5001,5001,5001
5001,5001,5001,5001
0.27196,0.27196,302.04,74.46
4.3233,4.3233,160.82,31.675
5001,5001,5001,5001
5001,5001,5001,5001
0.003999,0.003999,23.772,8.873
626.62,626.62,5001,653.97
0.022995,0.022995,31.615,22.588
0.25596,0.25596,7.83,26.832
0.26196,0.26196,35.84,211.67
0.14298,0.14298,8.04,27.799
0.024996,0.024996,23.816,9.015
9.2346,9.2346,166.72,35.936
5001,5001,5001,5001
1.7657,1.7657,292.39,72.822
0.6459,0.6459,37.42,1.4398
6.42,6.42,168.03,37.444
27.212,27.212,187.84,53.074
0.023995,0.023996,33.706,450.65
0.008997,0.008997,23.771,46.498
6.9289,6.9289,168.43,37.765
5001,5001,5001,5001
0.020996,0.14398,23.783,9.3709
0.004999,0.004999,23.77,9.5899
0.06099,0.06099,23.791,9.3239
0.005999,0.005999,23.78,10.947
5001,5001,5001,5001
7.5858,7.5858,164.05,34.411
0.24396,0.24396,24.059,12.03
10.246,10.246,166.94,36.568
5001,5001,5001,5001
0.25396,0.25396,10.05,27.272
5001,5001,5001,5001
0.036993,0.036993,24.33,9.6489
0.003999,0.003999,23.991,9.2889
1.2558,1.2558,326.78,32.965
5001,5001,5001,5001
0.14498,0.14498,8.63,28.221
5001,5001,5001,5001
134.39,134.39,5001,161.85
32.418,32.418,202.35,119.13
129.86,129.86,569.33,155.35
0.045992,0.045992,34.589,22.512
6.0811,6.0811,167.54,37.449
367.05,367.05,846.43,453.43
5001,5001,5001,5001
0.18597,0.18597,36.14,233.49
5001,5001,5001,5001
0.007998,0.007998,23.768,9.103
0.17097,0.17097,35.94,0.17097
0.49392,0.49392,18.33,26.316
5001,5001,5001,5001
0.13598,0.13598,5.05,26.672
5001,5001,5001,5001
32.607,32.607,204.42,122.35
2.8496,7.2489,294.12,117.54
