0.005998,0.005998,156,8.696
153.2,153.2,3646.8,3302.8
64.57,64.57,1088.6,664.73
135.16,135.16,1278.9,143.98
173.21,173.21,1140.8,2010.4
155.12,155.12,584.24,4213.3
21.665,293.1,127.92,576.67
293.84,543.83,1092,670.38
11.702,11.702,24.84,89.95
133.15,133.15,597.83,171.24
219.94,219.94,867.54,247.62
0.021995,0.021995,5.5662,7.442
0.020995,0.020995,13.583,7.7529
0.076987,0.076987,14.85,97.03
1118.2,1118.2,2154,1469.4
862.73,862.73,1517.6,1262.1
0.33795,0.33795,15.34,75.822
1407.1,1407.1,2357.7,1777.3
1222.9,1222.9,1687.8,1312.4
452.04,452.04,1090.7,523.79
3276.4,3392.6,3555.1,5001
0.37294,0.37294,29.05,41.128
0.18097,0.18097,32.24,5001
45.136,45.136,5001,117.49
1.5838,1.5838,5001,5001
44.479,44.479,5001,145.67
0.096984,0.096984,4.03,5.4049
17.091,17.091,5001,81.651
2.0867,2.0867,5001,14.877
0.51892,0.51892,5.4442,60.294
0.082986,0.082986,5001,6.553
2174.1,5001,5001,5001
1113.7,5001,5001,5001
5001,5001,5001,5001
3144.2,4711.3,5001,4784.6
5001,5001,5001,5001
1.5798,14.75,30.03,85.97
5001,5001,5001,5001
10.76,20.346,360.63,93.096
21.61,85.75,300.93,187.21
5001,5001,5001,5001
2.3856,2.3856,33.63,77.491
0.87487,0.87487,27.695,72.245
5001,5001,5001,5001
30.53,44.762,30.53,171.55
5001,5001,5001,5001
1.1158,1.1158,29.25,72.628
1717,1717,5001,5001
11.693,11.693,368.91,11.693
5001,5001,5001,5001
0.6199,0.6199,34.42,73.74
4697.3,4697.3,5001,5001
5001,5001,5001,5001
5001,5001,5001,5001
5001,5001,5001,5001
5001,5001,5001,5001
5001,5001,5001,5001
5001,5001,5001,5001
364.88,364.88,5001,461.85
5001,5001,5001,5001
3212.6,3212.6,5001,3301.3
39.165,39.165,202.44,92.915
5001,5001,5001,5001
698.09,698.09,5001,844.12
0.43893,0.43893,309.64,695.37
77.506,77.506,294.83,5001
2654.4,2654.4,5001,2734.7
59.791,59.791,162.91,185.39
61.058,61.058,162.38,143.88
178.15,178.15,4219,247.42
4.4303,212.75,498.05,2424.4
181.45,181.45,3838.4,263.83
32.864,32.864,50.83,688.15
13.808,13.808,311.54,5001
893.47,893.47,5001,963.14
2487.2,2487.2,5001,5001
39.02,96.162,39.02,956.49
8.1907,8.1907,38.42,194.37
0.15998,0.15998,25.24,50.233
5001,5001,5001,5001
1.2778,1.2778,27.54,10.828
17.01,17.01,389.64,5001
5001,5001,5001,5001
5001,5001,5001,5001
157.25,157.25,4258.8,5001
5001,5001,5001,5001
5001,5001,5001,5001
5001,5001,5001,5001
5001,5001,5001,5001
1579.3,1579.3,5001,5001
5001,5001,5001,5001
0.007998,0.007998,23.933,8.948
0.005998,0.005998,24.065,8.858
0.002999,0.002999,27.804,5.547
0.030994,0.030994,218.63,10.621
0.003999,0.003999,29.32,8.137
0.038993,0.038993,30.506,11.584
24.27,24.27,161.54,3450.2
0.001998,0.001998,2.7586,0.001999
0.000999,0.000999,2.7506,2.774
0.021995,0.022996,277.48,9.73
0.92286,0.92286,16.94,8.3527
0.015996,0.015996,42.93,9.536
0.021995,0.021995,2.7286,29.647
0.039993,0.039993,34.631,215.77
5001,5001,5001,5001
0.004998,0.004998,11.54,7.595
5001,5001,5001,5001
37.912,37.912,168.03,136.48
0.022995,0.022995,277.99,9.967
0.095984,0.095984,3.32,3.389
33.025,33.025,126.23,101.45
0.003999,0.003999,28.094,8.315
163.02,163.02,5001,175.98
1.2458,1.2458,4.17,10.426
5001,5001,5001,5001
13.821,13.821,39.95,111.89
8.2737,8.2737,54.03,160.07
2.0887,2.0887,39.84,75.165
173.69,173.69,5001,207.5
120.86,120.86,5001,207.81
5001,5001,5001,5001
197.81,197.81,5001,292.54
4.9153,5.4602,5.85,82.314
1.0108,1.0108,3.77,10.091
0.34095,16.861,45.23,124.74
0.16697,0.38594,36.04,73.619
0.36594,5.6471,5001,5001
0.46493,5.5641,5001,125.3
0.19697,1.9447,5001,93.045
0.15598,1.3308,5001,104.98
0.52092,7.0919,5001,100.75
0.05499,0.27796,315.14,83.524
0.12898,1.2518,5001,86.482
0.15698,0.84887,5001,77.739
0.052991,0.57191,31.918,0.57191
0.089986,0.83287,5001,74.533
0.32195,3.2335,295.72,2339
5001,5001,5001,5001
0.17797,0.94586,391.79,75.786
0.13498,2.0027,5001,80.773
0.089986,0.45593,386.33,93.441
0.071988,0.19797,27.897,70.264
0.15398,0.46693,5001,73.507
0.19897,2.7426,5001,93.233
0.26896,2.2427,5001,112.18
0.16597,1.3988,5001,76.029
5001,5001,5001,5001
0.46593,6.9689,5001,102.54
0.6509,0.6509,27.14,484.62
0.081987,0.72889,35.54,99.128
0.25596,2.2647,5001,79.555
30.056,30.056,5001,3874.7
0.001998,0.001998,2.9386,5.492
5001,5001,5001,5001
0.007998,0.007998,3.5775,67.228
5001,5001,5001,5001
0.001999,0.001999,2.8286,6.152
0.010998,0.010998,3.3855,67.401
0.073987,0.073987,5.1412,69.374
0.026995,0.026995,4.7213,69.378
0.010997,0.010997,3.2955,0.076987
5001,5001,5001,5001
0.000999,0.000999,2.7346,0.002999
5001,5001,5001,5001
5001,5001,5001,5001
0.010998,0.010998,3.2685,67.271
5001,5001,5001,5001
5001,5001,5001,5001
0.004998,0.004998,3.0345,8.415
5001,5001,5001,5001
0.008997,0.008997,3.16,67.509
5001,5001,5001,5001
5001,5001,5001,5001
5001,5001,5001,5001
0.012997,0.012997,3.3785,67.433
5001,5001,5001,5001
0.21197,0.21197,17.77,1201.3
0.000999,0.000999,2.7716,6.211
5001,5001,5001,5001
0.012997,0.012997,3.2945,67.293
5001,5001,5001,5001
0.002999,0.002999,2.8026,11.813
5001,5001,5001,5001
0.18697,0.18697,143.54,6.667
13.119,13.119,342.62,21.699
68.675,68.675,5001,414.63
0.22397,0.22397,156.42,7.294
0.005998,0.005998,19.35,5.306
5001,5001,5001,5001
5001,5001,5001,5001
716.74,5001,5001,5001
5001,5001,5001,5001
6.71,6.71,334.92,15.11
1.8427,1.8427,318.62,3.3565
5001,5001,5001,5001
5.6371,5.6371,5001,214.91
17.054,17.054,5001,133.81
5001,5001,5001,5001
5001,5001,5001,5001
5001,5001,5001,5001
0.23496,0.23496,24.02,6.03
930.14,5001,930.14,5001
821.55,5001,821.55,5001
0.016997,0.016997,17.85,15.842
0.034994,0.034994,24.031,15.45
0.10798,0.10798,6.15,10.819
1595.6,1595.6,5001,5001
2315.1,2315.1,5001,2919.9
4759.4,4759.4,5001,5001
5001,5001,5001,5001
11.485,11.485,86.64,199.51
3.8364,3.8364,27.83,75.176
1.0718,1.0718,25.432,71.292
3.0955,25.077,370.54,97.967
5001,5001,5001,5001
502.37,3328.8,5001,3430.9
0.005999,0.005999,13.446,64.436
0.003999,0.003999,3.1555,3.134
0.019996,0.019996,27.999,449.81
0.095984,0.095984,30.708,15.939
0.033994,0.033994,30.602,14.905
1.2068,1.3698,14.14,9.4098
0.000999,0.001999,4.44,4.598
0.77488,5001,5001,5001
0.6389,137.31,157.96,5001
0.021996,0.05499,23.772,9.061
0.000999,0.001999,3.75,4.802
0.001998,0.002998,6.55,6.743
3288.2,3288.2,5001,3361
1801.9,1801.9,1853.5,1872.1
949.86,1329.4,949.86,5001
1606.6,2106,1606.6,2181.1
2304,2304,5001,2377.2
2451.8,4047,2451.8,4119.8
5001,5001,5001,5001
1952.9,2302.3,1952.9,2377.6
2182.1,2182.1,5001,2255
2742.7,3161.2,2742.7,3234
3709.5,3709.5,5001,3810.7
3495.1,3495.1,5001,3568.1
5001,5001,5001,5001
3019.2,3019.2,5001,3090.2
3885.5,3885.5,4105.1,3955.1
917.67,917.67,2306.2,1018.1
1745.7,1745.7,4578.9,1817.4
5001,5001,5001,5001
2999,2999,5001,5001
870.45,870.45,3643.3,940.41
4393,5001,4393,5001
1.3548,1.3548,28.43,1136.8
0.001998,0.078987,3.65,4.209
0.000999,0.083987,3.54,3.164
180.7,180.7,567.94,287.3
2.0477,2.0477,5001,5001
373.94,373.94,5001,5001
1325.3,1325.3,1711.2,1332.8
3326.9,3326.9,3978.6,3334.5
668.58,668.58,1467.2,675.93
5001,5001,5001,5001
40.402,40.402,83.33,184.28
279.05,279.05,858.33,5001
0.11498,0.11498,185.02,167.63
9.8495,9.8495,4549.7,226.33
61.284,61.284,5001,5001
333.04,333.04,5001,5001
25.431,25.431,886.46,5001
1.5238,1.5238,27.82,58.877
5001,5001,5001,5001
4.1904,4.9153,374.12,82.5
5001,5001,5001,5001
5001,5001,5001,5001
5001,5001,5001,5001
5001,5001,5001,5001
8.5047,8.5047,5001,90.969
775.25,775.25,5001,5001
5001,5001,5001,5001
5001,5001,5001,5001
5001,5001,5001,5001
5001,5001,5001,5001
114.83,114.83,394.33,187.92
76.685,76.685,5001,150.01
13.382,13.382,5001,86.002
4.0114,5.5452,34.93,5.5452
5.17,18.489,5001,91.289
1.1368,16.738,28.71,87.917
5001,5001,5001,5001
0.32595,0.32595,28.542,5001
5001,5001,5001,5001
5001,5001,5001,5001
105.29,105.29,5001,5001
318.76,318.76,379.83,420.68
5001,5001,5001,5001
3439.7,3439.7,5001,5001
5001,5001,5001,5001
1540.8,5001,1540.8,5001
2027.3,2027.3,5001,2354.2
182.55,182.55,862.72,2183.9
0.006998,0.006998,3.6435,46.27
0.14098,0.18297,296.84,69.543
