12:18:37.291 [SMACTAE Abstract Blocking TAE Async Processing Thread (Available Processors 4) (9-2)] INFO  c.u.c.b.s.c.SequentialModelBasedAlgorithmConfiguration - Updated estimated mean quality of the same incumbent: 32.06995348837209; estimate now based on 43 runs.
12:18:39.833 [SMACTAE Abstract Blocking TAE Async Processing Thread (Available Processors 4) (9-2)] INFO  c.u.c.b.s.c.SequentialModelBasedAlgorithmConfiguration - Updated estimated mean quality of the same incumbent: 32.83954772727273; estimate now based on 44 runs.
12:18:40.697 [SMACTAE Abstract Blocking TAE Async Processing Thread (Available Processors 4) (9-2)] INFO  c.u.c.b.h.builders.SMACHydraWrapper - New incumbent (JSON): {"@pc-id":2,"pc-pcs":{"@pcs-id":2,"pcs-filename":"/Users/Chris/Documents/workspace/hydra/build/install/hydra/example_scenarios/branin/./pcs.txt","pcs-text":"x2 [0,15][7.5]\n","pcs-subspace":{}},"pc-settings":{"x2":"7.5"},"pc-active-parameters":["x2"],"pc-forbidden":false,"pc-default":true}
12:18:40.726 [SMACTAE Abstract Blocking TAE Async Processing Thread (Available Processors 4) (9-2)] INFO  c.u.c.b.h.builders.SMACHydraWrapper - SMAC Execution Completed because: algorithm run limit (1000 runs) has been reached.   
12:18:40.785 [main] INFO  c.u.c.b.h.builders.HydraSMACBuilder - SMAC runs complete. Processing run results...
12:18:40.786 [main] INFO  c.u.c.b.h.builders.HydraSMACBuilder - Finding best 1 incumbents out 2 SMAC runs
12:18:40.786 [main] INFO  c.u.c.b.h.i.AllRunsIncumbentEvaluator - SMAC found 1 duplicate configurations.
12:18:40.790 [main] INFO  c.u.c.b.h.i.AllRunsIncumbentEvaluator - Incumbents sorted by training performance on runs executed by SMAC...
12:18:40.790 [main] INFO  c.u.c.b.h.i.AllRunsIncumbentEvaluator - Performance: 33.199459405940594, Configuration: -x2 '7.5'
12:18:40.790 [main] INFO  c.u.c.b.h.executors.HydraExecutor - Found best incumbents.
12:18:40.865 [main] INFO  c.u.c.b.h.executors.HydraExecutor - Adding new incumbent configurations...
12:18:40.865 [main] INFO  c.u.c.b.h.executors.HydraExecutor - Adding configuration: -x2 '7.5'
12:18:40.865 [main] INFO  c.u.c.b.h.p.VBSPortfolioEvaluator - Getting portfolio performance
12:18:44.997 [main] INFO  c.u.c.b.h.executors.HydraExecutor - Test performance of hydra after iteration 1: 36.571686842105265
12:18:44.997 [main] WARN  c.u.c.b.h.executors.HydraExecutor - VBS performance has got worse! This must be a bug!
12:18:44.997 [main] WARN  c.u.c.b.h.executors.HydraExecutor - Zilla performance has got worse! Perhaps unpredictive configurations were added to portfolio.
12:18:44.997 [main] INFO  c.u.c.b.h.executors.HydraExecutor - Test performance reduction of -13% over previous iteration
12:18:44.997 [main] INFO  c.u.c.b.h.executors.HydraExecutor - Writing current portfolio to: /Users/Chris/Documents/workspace/hydra/build/install/hydra/example_scenarios/branin/hydra-output/Hydra_Branin/Hydra-1/Portfolios/portfolio-1.txt
12:18:45.012 [main] INFO  c.u.c.b.h.executors.HydraExecutor - **************Hydra iteration: 2***************
12:18:45.013 [main] INFO  c.u.c.b.h.p.PortfolioHistory - Determining Portfolio Performance to rebuild model
12:18:45.016 [main] INFO  c.u.c.b.h.p.PortfolioHistory - Run History Information: Num Param Configuration ran: 448, Num instances ran: 76, Num instances ran by complete portfolio: 63
12:18:46.441 [main] INFO  c.u.c.b.h.p.PortfolioHistory - Total Runs needed to run to create portfolio history: 13 
12:18:46.457 [main] INFO  c.u.c.b.h.p.PortfolioHistory - Building model data for portfolio took 1.444 seconds, have 3962 points
12:18:46.457 [main] INFO  c.u.c.b.h.builders.HydraSMACBuilder - Generating SMAC runs
12:18:46.537 [main] INFO  c.u.c.b.hydra.builders.SMACExecutor - Executing 2 SMAC runs
12:18:46.823 [SMACTAE Abstract Blocking TAE Async Processing Thread (Available Processors 4) (9-3)] INFO  c.u.c.b.a.l.ComplexLoggingOptions - System property for logback.configurationFile has been found already set as ca/ubc/cs/beta/aeatk/logging/complex-logback.xml , logging will follow this file
12:18:46.824 [SMACTAE Abstract Blocking TAE Async Processing Thread (Available Processors 4) (9-3)] INFO  c.u.c.b.a.l.ComplexLoggingOptions - Logging to: /Users/Chris/Documents/workspace/hydra/build/install/hydra/example_scenarios/branin/hydra-output/Hydra_Branin/Hydra-1/smac_runs/Iteration_2_Run_1/log-run497487941.txt
12:18:46.826 [SMACTAE Abstract Blocking TAE Async Processing Thread (Available Processors 4) (9-3)] INFO  c.u.c.b.a.m.version.VersionTracker - Version of Algorithm Execution & Abstraction Toolkit is v2.10.00-development-21 (24a421f3b6ad) 
12:18:46.826 [SMACTAE Abstract Blocking TAE Async Processing Thread (Available Processors 4) (9-3)] INFO  c.u.c.b.a.m.version.VersionTracker - Version of Java Runtime Environment is Java HotSpot(TM) 64-Bit Server VM (1.7.0_55) 
12:18:46.826 [SMACTAE Abstract Blocking TAE Async Processing Thread (Available Processors 4) (9-3)] INFO  c.u.c.b.a.m.version.VersionTracker - Version of MySQL Database Target Algorithm Evaluator is v0.92.00b-development-4 (e19033ddbed8) 
12:18:46.826 [SMACTAE Abstract Blocking TAE Async Processing Thread (Available Processors 4) (9-3)] INFO  c.u.c.b.a.m.version.VersionTracker - Version of OS is Mac OS X 10.8.5 (x86_64) 
12:18:46.826 [SMACTAE Abstract Blocking TAE Async Processing Thread (Available Processors 4) (9-3)] INFO  c.u.c.b.a.m.version.VersionTracker - Version of Random Forest Library is v1.10.01-development-6 (415191bb90cf) 
12:18:46.826 [SMACTAE Abstract Blocking TAE Async Processing Thread (Available Processors 4) (9-3)] INFO  c.u.c.b.a.m.version.VersionTracker - Version of SMAC is v2.10.02-development-36 (5c2edb3dd8f6) 
12:18:46.826 [SMACTAE Abstract Blocking TAE Async Processing Thread (Available Processors 4) (9-3)] INFO  c.u.c.b.a.m.version.VersionTracker - Version of zilla is ERROR LOADING VERSION INFORMATION 
12:18:46.826 [SMACTAE Abstract Blocking TAE Async Processing Thread (Available Processors 4) (9-3)] INFO  c.u.c.b.h.builders.SMACHydraWrapper - Parsing (default) options from file: /Users/Chris/.aeatk/ipc-tae.opt 
12:18:46.827 [SMACTAE Abstract Blocking TAE Async Processing Thread (Available Processors 4) (9-3)] INFO  c.u.c.b.h.builders.SMACHydraWrapper - Parsing (default) options from file: /Users/Chris/.aeatk/mysqldbtae.opt 
12:18:46.827 [SMACTAE Abstract Blocking TAE Async Processing Thread (Available Processors 4) (9-3)] INFO  c.u.c.b.h.builders.SMACHydraWrapper - Parsing (default) options from file: /Users/Chris/.aeatk/cli-tae.opt 
12:18:46.827 [SMACTAE Abstract Blocking TAE Async Processing Thread (Available Processors 4) (9-3)] INFO  c.u.c.b.h.builders.SMACHydraWrapper - Logging to /Users/Chris/Documents/workspace/hydra/build/install/hydra/example_scenarios/branin/hydra-output/Hydra_Branin/Hydra-1/smac_runs/Iteration_2_Run_1.
12:18:46.827 [SMACTAE Abstract Blocking TAE Async Processing Thread (Available Processors 4) (9-3)] INFO  c.u.c.b.a.m.j.JCommanderHelper - Call String:
12:18:46.827 [SMACTAE Abstract Blocking TAE Async Processing Thread (Available Processors 4) (9-3)] INFO  c.u.c.b.a.m.j.JCommanderHelper - java -cp /Users/Chris/Documents/workspace/hydra/build/install/hydra/lib/hydra-1.1-development-2595c69.jar:/Users/Chris/Documents/workspace/hydra/build/install/hydra/lib/fastrf-1.10.01-hydra.jar:/Users/Chris/Documents/workspace/hydra/build/install/hydra/lib/aeatk-2.08.01-hydra.jar:/Users/Chris/Documents/workspace/hydra/build/install/hydra/lib/mysqldbtae-2.08.01-hydra.jar:/Users/Chris/Documents/workspace/hydra/build/install/hydra/lib/smac-smac-v2.10.02-hydra.jar:/Users/Chris/Documents/workspace/hydra/build/install/hydra/lib/jDTs-jDTs.jar:/Users/Chris/Documents/workspace/hydra/build/install/hydra/lib/jParFor-jParFor.jar:/Users/Chris/Documents/workspace/hydra/build/install/hydra/lib/matlab-matlab.jar:/Users/Chris/Documents/workspace/hydra/build/install/hydra/lib/Zilla-1.8-development-8fc9055.jar:/Users/Chris/Documents/workspace/hydra/build/install/hydra/lib/commons-collections-3.2.1.jar:/Users/Chris/Documents/workspace/hydra/build/install/hydra/lib/commons-lang3-3.3.1.jar:/Users/Chris/Documents/workspace/hydra/build/install/hydra/lib/commons-collections4-4.0.jar:/Users/Chris/Documents/workspace/hydra/build/install/hydra/lib/opencsv-2.4.jar:/Users/Chris/Documents/workspace/hydra/build/install/hydra/lib/guava-18.0.jar:/Users/Chris/Documents/workspace/hydra/build/install/hydra/lib/logback-access-1.1.2.jar:/Users/Chris/Documents/workspace/hydra/build/install/hydra/lib/logback-classic-1.1.2.jar:/Users/Chris/Documents/workspace/hydra/build/install/hydra/lib/logback-core-1.1.2.jar:/Users/Chris/Documents/workspace/hydra/build/install/hydra/lib/jcommander-1.35-patched.jar:/Users/Chris/Documents/workspace/hydra/build/install/hydra/lib/libsvm-3.17.jar:/Users/Chris/Documents/workspace/hydra/build/install/hydra/lib/weka-stable-3.6.6.jar:/Users/Chris/Documents/workspace/hydra/build/install/hydra/lib/spi-0.2.4.jar:/Users/Chris/Documents/workspace/hydra/build/install/hydra/lib/commons-io-2.1.jar:/Users/Chris/Documents/workspace/hydra/build/install/hydra/lib/commons-math-2.2.jar:/Users/Chris/Documents/workspace/hydra/build/install/hydra/lib/exp4j-0.3.10.jar:/Users/Chris/Documents/workspace/hydra/build/install/hydra/lib/jama-1.0.2.jar:/Users/Chris/Documents/workspace/hydra/build/install/hydra/lib/jcip-annotations-1.0.jar:/Users/Chris/Documents/workspace/hydra/build/install/hydra/lib/numerics4j-1.3.jar:/Users/Chris/Documents/workspace/hydra/build/install/hydra/lib/mchange-commons-java-0.2.7.jar:/Users/Chris/Documents/workspace/hydra/build/install/hydra/lib/mysql-connector-java-5.1.33.jar:/Users/Chris/Documents/workspace/hydra/build/install/hydra/lib/c3p0-0.9.5-pre8.jar:/Users/Chris/Documents/workspace/hydra/build/install/hydra/lib/c3p0-oracle-thin-extras-0.9.5-pre8.jar:/Users/Chris/Documents/workspace/hydra/build/install/hydra/lib/metrics-core-3.1.0.jar:/Users/Chris/Documents/workspace/hydra/build/install/hydra/lib/httpasyncclient-4.1.jar:/Users/Chris/Documents/workspace/hydra/build/install/hydra/lib/metrics-jvm-3.1.0.jar:/Users/Chris/Documents/workspace/hydra/build/install/hydra/lib/spring-web-4.1.5.RELEASE.jar:/Users/Chris/Documents/workspace/hydra/build/install/hydra/lib/jna-4.0.0.jar:/Users/Chris/Documents/workspace/hydra/build/install/hydra/lib/httpclient-4.4.1.jar:/Users/Chris/Documents/workspace/hydra/build/install/hydra/lib/java-cup-0.11a.jar:/Users/Chris/Documents/workspace/hydra/build/install/hydra/lib/httpcore-4.4.1.jar:/Users/Chris/Documents/workspace/hydra/build/install/hydra/lib/httpcore-nio-4.4.1.jar:/Users/Chris/Documents/workspace/hydra/build/install/hydra/lib/commons-logging-1.2.jar:/Users/Chris/Documents/workspace/hydra/build/install/hydra/lib/spring-aop-4.1.5.RELEASE.jar:/Users/Chris/Documents/workspace/hydra/build/install/hydra/lib/spring-beans-4.1.5.RELEASE.jar:/Users/Chris/Documents/workspace/hydra/build/install/hydra/lib/spring-context-4.1.5.RELEASE.jar:/Users/Chris/Documents/workspace/hydra/build/install/hydra/lib/spring-core-4.1.5.RELEASE.jar:/Users/Chris/Documents/workspace/hydra/build/install/hydra/lib/aopalliance-1.0.jar:/Users/Chris/Documents/workspace/hydra/build/install/hydra/lib/spring-expression-4.1.5.RELEASE.jar:/Users/Chris/Documents/workspace/hydra/build/install/hydra/lib/commons-math3-3.3.jar:/Users/Chris/Documents/workspace/hydra/build/install/hydra/lib/jackson-datatype-guava-2.5.1.jar:/Users/Chris/Documents/workspace/hydra/build/install/hydra/lib/slf4j-api-1.7.7.jar:/Users/Chris/Documents/workspace/hydra/build/install/hydra/lib/commons-codec-1.9.jar:/Users/Chris/Documents/workspace/hydra/build/install/hydra/lib/jackson-databind-2.5.1.jar:/Users/Chris/Documents/workspace/hydra/build/install/hydra/lib/jackson-core-2.5.1.jar:/Users/Chris/Documents/workspace/hydra/build/install/hydra/lib/jackson-annotations-2.5.0.jar ca.ubc.cs.beta.hydra.builders.SMACHydraWrapper --num-iterations 8 --num-smac-runs 2 --num-configs-per-iter 1 --rungroup Hydra_Branin --num-run 1 --smacOptions ./scenario.txt --smac-execution-options ./smac-execution-options-local.txt --zilla-options ./zilla-options.txt --portfolio-evaluation VBS --do-warm-start true --portfolio-objective VBS --save-porfolio-performance true 
12:18:46.863 [SMACTAE Abstract Blocking TAE Async Processing Thread (Available Processors 4) (9-3)] INFO  c.u.c.b.s.c.SequentialModelBasedAlgorithmConfiguration - SMAC started at: 13-Aug-2015 12:18:46 PM. Minimizing mean quality.
12:18:47.030 [SMACTAE Abstract Blocking TAE Async Processing Thread (Available Processors 4) (9-3)] INFO  c.u.c.b.s.c.SequentialModelBasedAlgorithmConfiguration - First incumbent: config 1 (internal ID: 0x41D88D), with mean quality: 28.4449; estimate based on 1 runs.
12:18:47.030 [SMACTAE Abstract Blocking TAE Async Processing Thread (Available Processors 4) (9-3)] INFO  c.u.c.b.s.c.SequentialModelBasedAlgorithmConfiguration - Sample call for new incumbent config 1 (internal ID: 0x41D88D): 
cd /Users/Chris/Documents/workspace/hydra/build/install/hydra/example_scenarios/branin/.; python ./braninWrapper.py x1_7.6 0 10.0 2147483647 -1 -x2 '7.5'  
12:18:47.465 [SMACTAE Abstract Blocking TAE Async Processing Thread (Available Processors 4) (9-3)] INFO  c.u.c.b.s.c.SequentialModelBasedAlgorithmConfiguration - Updated estimated mean quality of the same incumbent: 57.15505; estimate now based on 2 runs.
12:18:47.587 [SMACTAE Abstract Blocking TAE Async Processing Thread (Available Processors 4) (9-3)] INFO  c.u.c.b.s.c.SequentialModelBasedAlgorithmConfiguration - Incumbent changed to: config 2 (internal ID: 0x4222B3), with mean quality: 40.11855; estimate based on 2 runs.
12:18:47.587 [SMACTAE Abstract Blocking TAE Async Processing Thread (Available Processors 4) (9-3)] INFO  c.u.c.b.s.c.SequentialModelBasedAlgorithmConfiguration - Sample call for new incumbent config 2 (internal ID: 0x4222B3): 
cd /Users/Chris/Documents/workspace/hydra/build/install/hydra/example_scenarios/branin/.; python ./braninWrapper.py x1_-4.0 0 10.0 2147483647 -1 -x2 '5.378262416157461'  
12:18:47.756 [SMACTAE Abstract Blocking TAE Async Processing Thread (Available Processors 4) (9-3)] INFO  c.u.c.b.s.c.SequentialModelBasedAlgorithmConfiguration - Updated estimated mean quality of the same incumbent: 29.4357; estimate now based on 3 runs.
12:18:48.094 [SMACTAE Abstract Blocking TAE Async Processing Thread (Available Processors 4) (9-3)] INFO  c.u.c.b.s.c.SequentialModelBasedAlgorithmConfiguration - Updated estimated mean quality of the same incumbent: 26.96375; estimate now based on 4 runs.
12:18:48.774 [SMACTAE Abstract Blocking TAE Async Processing Thread (Available Processors 4) (9-3)] INFO  c.u.c.b.s.c.SequentialModelBasedAlgorithmConfiguration - Updated estimated mean quality of the same incumbent: 23.90776; estimate now based on 5 runs.
12:18:49.229 [SMACTAE Abstract Blocking TAE Async Processing Thread (Available Processors 4) (9-3)] INFO  c.u.c.b.s.c.SequentialModelBasedAlgorithmConfiguration - Updated estimated mean quality of the same incumbent: 33.60738333333334; estimate now based on 6 runs.
12:18:49.803 [SMACTAE Abstract Blocking TAE Async Processing Thread (Available Processors 4) (9-3)] INFO  c.u.c.b.s.c.SequentialModelBasedAlgorithmConfiguration - Updated estimated mean quality of the same incumbent: 30.820814285714285; estimate now based on 7 runs.
12:18:50.368 [SMACTAE Abstract Blocking TAE Async Processing Thread (Available Processors 4) (9-3)] INFO  c.u.c.b.s.c.SequentialModelBasedAlgorithmConfiguration - Updated estimated mean quality of the same incumbent: 28.697525; estimate now based on 8 runs.
12:18:51.308 [SMACTAE Abstract Blocking TAE Async Processing Thread (Available Processors 4) (9-3)] INFO  c.u.c.b.s.c.SequentialModelBasedAlgorithmConfiguration - Updated estimated mean quality of the same incumbent: 32.28597777777778; estimate now based on 9 runs.
12:18:51.987 [SMACTAE Abstract Blocking TAE Async Processing Thread (Available Processors 4) (9-3)] INFO  c.u.c.b.s.c.SequentialModelBasedAlgorithmConfiguration - Updated estimated mean quality of the same incumbent: 32.349019999999996; estimate now based on 10 runs.
12:18:52.955 [SMACTAE Abstract Blocking TAE Async Processing Thread (Available Processors 4) (9-3)] INFO  c.u.c.b.s.c.SequentialModelBasedAlgorithmConfiguration - Updated estimated mean quality of the same incumbent: 30.642663636363636; estimate now based on 11 runs.
12:18:53.746 [SMACTAE Abstract Blocking TAE Async Processing Thread (Available Processors 4) (9-3)] INFO  c.u.c.b.s.c.SequentialModelBasedAlgorithmConfiguration - Updated estimated mean quality of the same incumbent: 28.81525; estimate now based on 12 runs.
12:18:54.842 [SMACTAE Abstract Blocking TAE Async Processing Thread (Available Processors 4) (9-3)] INFO  c.u.c.b.s.c.SequentialModelBasedAlgorithmConfiguration - Updated estimated mean quality of the same incumbent: 29.457184615384616; estimate now based on 13 runs.
12:18:55.753 [SMACTAE Abstract Blocking TAE Async Processing Thread (Available Processors 4) (9-3)] INFO  c.u.c.b.s.c.SequentialModelBasedAlgorithmConfiguration - Updated estimated mean quality of the same incumbent: 28.749835714285716; estimate now based on 14 runs.
12:18:56.939 [SMACTAE Abstract Blocking TAE Async Processing Thread (Available Processors 4) (9-3)] INFO  c.u.c.b.s.c.SequentialModelBasedAlgorithmConfiguration - Updated estimated mean quality of the same incumbent: 27.94696666666667; estimate now based on 15 runs.
12:18:57.963 [SMACTAE Abstract Blocking TAE Async Processing Thread (Available Processors 4) (9-3)] INFO  c.u.c.b.s.c.SequentialModelBasedAlgorithmConfiguration - Updated estimated mean quality of the same incumbent: 27.4933; estimate now based on 16 runs.
12:18:59.312 [SMACTAE Abstract Blocking TAE Async Processing Thread (Available Processors 4) (9-3)] INFO  c.u.c.b.s.c.SequentialModelBasedAlgorithmConfiguration - Updated estimated mean quality of the same incumbent: 28.436964705882353; estimate now based on 17 runs.
12:19:00.443 [SMACTAE Abstract Blocking TAE Async Processing Thread (Available Processors 4) (9-3)] INFO  c.u.c.b.s.c.SequentialModelBasedAlgorithmConfiguration - Updated estimated mean quality of the same incumbent: 27.47473888888889; estimate now based on 18 runs.
12:19:01.906 [SMACTAE Abstract Blocking TAE Async Processing Thread (Available Processors 4) (9-3)] INFO  c.u.c.b.s.c.SequentialModelBasedAlgorithmConfiguration - Updated estimated mean quality of the same incumbent: 26.976200000000002; estimate now based on 19 runs.
12:19:03.162 [SMACTAE Abstract Blocking TAE Async Processing Thread (Available Processors 4) (9-3)] INFO  c.u.c.b.s.c.SequentialModelBasedAlgorithmConfiguration - Updated estimated mean quality of the same incumbent: 27.21464; estimate now based on 20 runs.
12:19:04.688 [SMACTAE Abstract Blocking TAE Async Processing Thread (Available Processors 4) (9-3)] INFO  c.u.c.b.s.c.SequentialModelBasedAlgorithmConfiguration - Updated estimated mean quality of the same incumbent: 27.38549047619048; estimate now based on 21 runs.
12:19:06.058 [SMACTAE Abstract Blocking TAE Async Processing Thread (Available Processors 4) (9-3)] INFO  c.u.c.b.s.c.SequentialModelBasedAlgorithmConfiguration - Updated estimated mean quality of the same incumbent: 26.900268181818184; estimate now based on 22 runs.
12:19:07.690 [SMACTAE Abstract Blocking TAE Async Processing Thread (Available Processors 4) (9-3)] INFO  c.u.c.b.s.c.SequentialModelBasedAlgorithmConfiguration - Updated estimated mean quality of the same incumbent: 26.600217391304348; estimate now based on 23 runs.
12:19:09.173 [SMACTAE Abstract Blocking TAE Async Processing Thread (Available Processors 4) (9-3)] INFO  c.u.c.b.s.c.SequentialModelBasedAlgorithmConfiguration - Updated estimated mean quality of the same incumbent: 26.516258333333333; estimate now based on 24 runs.
12:19:10.971 [SMACTAE Abstract Blocking TAE Async Processing Thread (Available Processors 4) (9-3)] INFO  c.u.c.b.s.c.SequentialModelBasedAlgorithmConfiguration - Updated estimated mean quality of the same incumbent: 26.387872; estimate now based on 25 runs.
12:19:12.553 [SMACTAE Abstract Blocking TAE Async Processing Thread (Available Processors 4) (9-3)] INFO  c.u.c.b.s.c.SequentialModelBasedAlgorithmConfiguration - Updated estimated mean quality of the same incumbent: 28.985988461538465; estimate now based on 26 runs.
12:19:14.454 [SMACTAE Abstract Blocking TAE Async Processing Thread (Available Processors 4) (9-3)] INFO  c.u.c.b.s.c.SequentialModelBasedAlgorithmConfiguration - Updated estimated mean quality of the same incumbent: 28.659977777777776; estimate now based on 27 runs.
12:19:16.161 [SMACTAE Abstract Blocking TAE Async Processing Thread (Available Processors 4) (9-3)] INFO  c.u.c.b.s.c.SequentialModelBasedAlgorithmConfiguration - Updated estimated mean quality of the same incumbent: 28.038139285714287; estimate now based on 28 runs.
12:19:18.166 [SMACTAE Abstract Blocking TAE Async Processing Thread (Available Processors 4) (9-3)] INFO  c.u.c.b.s.c.SequentialModelBasedAlgorithmConfiguration - Updated estimated mean quality of the same incumbent: 27.965079310344827; estimate now based on 29 runs.
12:19:19.975 [SMACTAE Abstract Blocking TAE Async Processing Thread (Available Processors 4) (9-3)] INFO  c.u.c.b.s.c.SequentialModelBasedAlgorithmConfiguration - Updated estimated mean quality of the same incumbent: 28.19017; estimate now based on 30 runs.
12:19:22.208 [SMACTAE Abstract Blocking TAE Async Processing Thread (Available Processors 4) (9-3)] INFO  c.u.c.b.s.c.SequentialModelBasedAlgorithmConfiguration - Updated estimated mean quality of the same incumbent: 27.835216129032258; estimate now based on 31 runs.
12:19:24.131 [SMACTAE Abstract Blocking TAE Async Processing Thread (Available Processors 4) (9-3)] INFO  c.u.c.b.s.c.SequentialModelBasedAlgorithmConfiguration - Updated estimated mean quality of the same incumbent: 27.242503125000002; estimate now based on 32 runs.
12:19:26.512 [SMACTAE Abstract Blocking TAE Async Processing Thread (Available Processors 4) (9-3)] INFO  c.u.c.b.s.c.SequentialModelBasedAlgorithmConfiguration - Updated estimated mean quality of the same incumbent: 26.898209090909088; estimate now based on 33 runs.
12:19:28.569 [SMACTAE Abstract Blocking TAE Async Processing Thread (Available Processors 4) (9-3)] INFO  c.u.c.b.s.c.SequentialModelBasedAlgorithmConfiguration - Updated estimated mean quality of the same incumbent: 26.57039117647059; estimate now based on 34 runs.
12:19:30.947 [SMACTAE Abstract Blocking TAE Async Processing Thread (Available Processors 4) (9-3)] INFO  c.u.c.b.s.c.SequentialModelBasedAlgorithmConfiguration - Updated estimated mean quality of the same incumbent: 26.065597142857143; estimate now based on 35 runs.
12:19:33.105 [SMACTAE Abstract Blocking TAE Async Processing Thread (Available Processors 4) (9-3)] INFO  c.u.c.b.s.c.SequentialModelBasedAlgorithmConfiguration - Updated estimated mean quality of the same incumbent: 26.1615; estimate now based on 36 runs.
12:19:35.644 [SMACTAE Abstract Blocking TAE Async Processing Thread (Available Processors 4) (9-3)] INFO  c.u.c.b.s.c.SequentialModelBasedAlgorithmConfiguration - Updated estimated mean quality of the same incumbent: 28.334667567567568; estimate now based on 37 runs.
12:19:37.914 [SMACTAE Abstract Blocking TAE Async Processing Thread (Available Processors 4) (9-3)] INFO  c.u.c.b.s.c.SequentialModelBasedAlgorithmConfiguration - Updated estimated mean quality of the same incumbent: 28.235844736842104; estimate now based on 38 runs.
12:19:40.518 [SMACTAE Abstract Blocking TAE Async Processing Thread (Available Processors 4) (9-3)] INFO  c.u.c.b.s.c.SequentialModelBasedAlgorithmConfiguration - Updated estimated mean quality of the same incumbent: 28.4815; estimate now based on 39 runs.
12:19:42.902 [SMACTAE Abstract Blocking TAE Async Processing Thread (Available Processors 4) (9-3)] INFO  c.u.c.b.s.c.SequentialModelBasedAlgorithmConfiguration - Updated estimated mean quality of the same incumbent: 28.14508; estimate now based on 40 runs.
12:19:45.593 [SMACTAE Abstract Blocking TAE Async Processing Thread (Available Processors 4) (9-3)] INFO  c.u.c.b.s.c.SequentialModelBasedAlgorithmConfiguration - Updated estimated mean quality of the same incumbent: 27.758773170731708; estimate now based on 41 runs.
12:19:48.095 [SMACTAE Abstract Blocking TAE Async Processing Thread (Available Processors 4) (9-3)] INFO  c.u.c.b.s.c.SequentialModelBasedAlgorithmConfiguration - Updated estimated mean quality of the same incumbent: 27.98929285714286; estimate now based on 42 runs.
12:19:50.936 [SMACTAE Abstract Blocking TAE Async Processing Thread (Available Processors 4) (9-3)] INFO  c.u.c.b.s.c.SequentialModelBasedAlgorithmConfiguration - Updated estimated mean quality of the same incumbent: 28.122372093023255; estimate now based on 43 runs.
12:19:53.555 [SMACTAE Abstract Blocking TAE Async Processing Thread (Available Processors 4) (9-3)] INFO  c.u.c.b.s.c.SequentialModelBasedAlgorithmConfiguration - Updated estimated mean quality of the same incumbent: 28.30477272727273; estimate now based on 44 runs.
12:19:54.382 [SMACTAE Abstract Blocking TAE Async Processing Thread (Available Processors 4) (9-3)] INFO  c.u.c.b.h.builders.SMACHydraWrapper - New incumbent (JSON): {"@pc-id":2,"pc-pcs":{"@pcs-id":2,"pcs-filename":"/Users/Chris/Documents/workspace/hydra/build/install/hydra/example_scenarios/branin/./pcs.txt","pcs-text":"x2 [0,15][7.5]\n","pcs-subspace":{}},"pc-settings":{"x2":"5.378262416157461"},"pc-active-parameters":["x2"],"pc-forbidden":false,"pc-default":false}
12:19:54.405 [SMACTAE Abstract Blocking TAE Async Processing Thread (Available Processors 4) (9-3)] INFO  c.u.c.b.h.builders.SMACHydraWrapper - SMAC Execution Completed because: algorithm run limit (1000 runs) has been reached.   
12:19:54.565 [SMACTAE Abstract Blocking TAE Async Processing Thread (Available Processors 4) (9-3)] INFO  c.u.c.b.a.l.ComplexLoggingOptions - System property for logback.configurationFile has been found already set as ca/ubc/cs/beta/aeatk/logging/complex-logback.xml , logging will follow this file
12:19:54.565 [SMACTAE Abstract Blocking TAE Async Processing Thread (Available Processors 4) (9-3)] INFO  c.u.c.b.a.l.ComplexLoggingOptions - Logging to: /Users/Chris/Documents/workspace/hydra/build/install/hydra/example_scenarios/branin/hydra-output/Hydra_Branin/Hydra-1/smac_runs/Iteration_2_Run_2/log-run247316173.txt
12:19:54.567 [SMACTAE Abstract Blocking TAE Async Processing Thread (Available Processors 4) (9-3)] INFO  c.u.c.b.a.m.version.VersionTracker - Version of Algorithm Execution & Abstraction Toolkit is v2.10.00-development-21 (24a421f3b6ad) 
12:19:54.567 [SMACTAE Abstract Blocking TAE Async Processing Thread (Available Processors 4) (9-3)] INFO  c.u.c.b.a.m.version.VersionTracker - Version of Java Runtime Environment is Java HotSpot(TM) 64-Bit Server VM (1.7.0_55) 
12:19:54.568 [SMACTAE Abstract Blocking TAE Async Processing Thread (Available Processors 4) (9-3)] INFO  c.u.c.b.a.m.version.VersionTracker - Version of MySQL Database Target Algorithm Evaluator is v0.92.00b-development-4 (e19033ddbed8) 
12:19:54.568 [SMACTAE Abstract Blocking TAE Async Processing Thread (Available Processors 4) (9-3)] INFO  c.u.c.b.a.m.version.VersionTracker - Version of OS is Mac OS X 10.8.5 (x86_64) 
12:19:54.568 [SMACTAE Abstract Blocking TAE Async Processing Thread (Available Processors 4) (9-3)] INFO  c.u.c.b.a.m.version.VersionTracker - Version of Random Forest Library is v1.10.01-development-6 (415191bb90cf) 
12:19:54.568 [SMACTAE Abstract Blocking TAE Async Processing Thread (Available Processors 4) (9-3)] INFO  c.u.c.b.a.m.version.VersionTracker - Version of SMAC is v2.10.02-development-36 (5c2edb3dd8f6) 
12:19:54.568 [SMACTAE Abstract Blocking TAE Async Processing Thread (Available Processors 4) (9-3)] INFO  c.u.c.b.a.m.version.VersionTracker - Version of zilla is ERROR LOADING VERSION INFORMATION 
