Run Number,Run History Configuration ID,Instance ID,Response Value (y),Censored?,Cutoff Time Used,Seed,Runtime,Run Length,Run Result Code,Run Quality,SMAC Iteration,SMAC Cumulative Runtime,Run Result,Additional Algorithm Run Data,Wall Clock Time,
41,1,39,8.7137,0,10.0,-1,0.001,1.0,1,8.7137,4,0.04100000000000003,SAT,Returned from portfolio; configuration: 6237449 my performance: ,0.028,
42,8,29,18.0025,0,10.0,-1,0.001,1.0,1,18.0025,4,0.04200000000000003,SAT,Returned from portfolio; configuration: 6237449 my performance: ,0.029,
43,8,46,17.1866,0,10.0,-1,0.001,1.0,1,17.1866,4,0.04300000000000003,SAT,Returned from portfolio; configuration: 6338921 my performance: ,0.029,
44,8,32,14.6758,0,10.0,-1,0.001,1.0,1,14.6758,4,0.04400000000000003,SAT,Returned from portfolio; configuration: 6237449 my performance: ,0.029,
45,8,14,6.4226,0,10.0,-1,0.001,1.0,1,6.4226,4,0.04500000000000003,SAT,Returned from portfolio; configuration: 6237732 my performance: ,0.029,
46,8,16,7.0195,0,10.0,-1,0.001,1.0,1,7.0195,4,0.046000000000000034,SAT,Returned from portfolio; configuration: 6237732 my performance: ,0.029,
47,8,11,11.025,0,10.0,-1,0.001,1.0,1,11.025,4,0.047000000000000035,SAT,Returned from portfolio; configuration: 6237732 my performance: ,0.029,
48,8,72,10.1137,0,10.0,-1,0.001,1.0,1,10.1137,4,0.048000000000000036,SAT,Returned from portfolio; configuration: 6338921 my performance: ,0.029,
49,8,55,36.6093,0,10.0,-1,0.001,1.0,1,36.6093,4,0.04900000000000004,SAT,Returned from portfolio; configuration: 6338921 my performance: ,0.029,
50,8,39,8.7137,0,10.0,-1,0.001,1.0,1,8.7137,4,0.05000000000000004,SAT,Returned from portfolio; configuration: 6338921 my performance: ,0.029,
51,1,36,10.1507,0,10.0,-1,0.001,1.0,1,10.1507,4,0.05100000000000004,SAT,Returned from portfolio; configuration: 6237449 my performance: ,0.029,
52,9,36,10.1507,0,10.0,-1,0.001,1.0,1,10.1507,4,0.05200000000000004,SAT,Returned from portfolio; configuration: 6358524 my performance: ,0.028,
53,9,29,18.0025,0,10.0,-1,0.001,1.0,1,18.0025,4,0.05300000000000004,SAT,Returned from portfolio; configuration: 6358524 my performance: ,0.029,
54,9,46,17.1866,0,10.0,-1,0.001,1.0,1,17.1866,4,0.05400000000000004,SAT,Returned from portfolio; configuration: 6358524 my performance: ,0.028,
55,9,16,7.0195,0,10.0,-1,0.001,1.0,1,7.0195,4,0.05500000000000004,SAT,Returned from portfolio; configuration: 6237732 my performance: ,0.029,
56,9,72,10.1137,0,10.0,-1,0.001,1.0,1,10.1137,4,0.05600000000000004,SAT,Returned from portfolio; configuration: 6358524 my performance: ,0.029,
57,9,39,8.7137,0,10.0,-1,0.001,1.0,1,8.7137,4,0.057000000000000044,SAT,Returned from portfolio; configuration: 6358524 my performance: ,0.029,
58,9,14,6.4226,0,10.0,-1,0.001,1.0,1,6.4226,4,0.058000000000000045,SAT,Returned from portfolio; configuration: 6237732 my performance: ,0.029,
59,9,32,14.6758,0,10.0,-1,0.001,1.0,1,14.6758,4,0.059000000000000045,SAT,Returned from portfolio; configuration: 6358524 my performance: ,0.029,
60,9,55,36.6093,0,10.0,-1,0.001,1.0,1,36.6093,4,0.060000000000000046,SAT,Returned from portfolio; configuration: 6358524 my performance: ,0.028,
61,9,11,11.025,0,10.0,-1,0.001,1.0,1,11.025,4,0.06100000000000005,SAT,Returned from portfolio; configuration: 6237732 my performance: ,0.029,
62,1,58,37.7224,0,10.0,-1,0.001,1.0,1,37.7224,5,0.06200000000000005,SAT,Returned from portfolio; configuration: 6237449 my performance: ,0.028,
63,10,11,11.025,0,10.0,-1,0.001,1.0,1,11.025,5,0.06300000000000004,SAT,Returned from portfolio; configuration: 6370836 my performance: ,0.028,
64,10,16,7.0195,0,10.0,-1,0.001,1.0,1,7.0195,5,0.06400000000000004,SAT,Returned from portfolio; configuration: 6237732 my performance: ,0.029,
65,10,39,8.7137,0,10.0,-1,0.001,1.0,1,8.7137,5,0.06500000000000004,SAT,Returned from portfolio; configuration: 6237449 my performance: ,0.028,
66,10,32,14.6758,0,10.0,-1,0.001,1.0,1,14.6758,5,0.06600000000000004,SAT,Returned from portfolio; configuration: 6237449 my performance: ,0.029,
67,10,29,18.0025,0,10.0,-1,0.001,1.0,1,18.0025,5,0.06700000000000005,SAT,Returned from portfolio; configuration: 6237449 my performance: ,0.029,
68,10,14,6.4226,0,10.0,-1,0.001,1.0,1,6.4226,5,0.06800000000000005,SAT,Returned from portfolio; configuration: 6237732 my performance: ,0.029,
69,10,46,17.1866,0,10.0,-1,0.001,1.0,1,17.1866,5,0.06900000000000005,SAT,Returned from portfolio; configuration: 6237449 my performance: ,0.03,
70,10,55,36.6093,0,10.0,-1,0.001,1.0,1,36.6093,5,0.07000000000000005,SAT,Returned from portfolio; configuration: 6237449 my performance: ,0.028,
71,10,72,10.1137,0,10.0,-1,0.001,1.0,1,10.1137,5,0.07100000000000005,SAT,Returned from portfolio; configuration: 6237449 my performance: ,0.029,
72,10,58,37.7224,0,10.0,-1,0.001,1.0,1,37.7224,5,0.07200000000000005,SAT,Returned from portfolio; configuration: 6237449 my performance: ,0.028,
73,10,36,10.1507,0,10.0,-1,0.001,1.0,1,10.1507,5,0.07300000000000005,SAT,Returned from portfolio; configuration: 6237449 my performance: ,0.029,
74,1,4,53.4479,0,10.0,-1,0.001,1.0,1,53.4479,5,0.07400000000000005,SAT,Returned from portfolio; configuration: 6237732 my performance: ,0.028,
75,11,55,36.6093,0,10.0,-1,0.001,1.0,1,36.6093,5,0.07500000000000005,SAT,Returned from portfolio; configuration: 6237449 my performance: ,0.028,
76,11,39,8.7137,0,10.0,-1,0.001,1.0,1,8.7137,5,0.07600000000000005,SAT,Returned from portfolio; configuration: 6237449 my performance: ,0.028,
77,11,46,17.1866,0,10.0,-1,0.001,1.0,1,17.1866,5,0.07700000000000005,SAT,Returned from portfolio; configuration: 6237449 my performance: ,0.03,
78,11,58,37.7224,0,10.0,-1,0.001,1.0,1,37.7224,5,0.07800000000000006,SAT,Returned from portfolio; configuration: 6237449 my performance: ,0.028,
79,11,4,53.4479,0,10.0,-1,0.001,1.0,1,53.4479,5,0.07900000000000006,SAT,Returned from portfolio; configuration: 6237732 my performance: ,0.028,
80,11,29,18.0025,0,10.0,-1,0.001,1.0,1,18.0025,5,0.08000000000000006,SAT,Returned from portfolio; configuration: 6237449 my performance: ,0.029,
81,11,32,14.6758,0,10.0,-1,0.001,1.0,1,14.6758,5,0.08100000000000006,SAT,Returned from portfolio; configuration: 6237449 my performance: ,0.029,
82,11,14,6.4226,0,10.0,-1,0.001,1.0,1,6.4226,5,0.08200000000000006,SAT,Returned from portfolio; configuration: 6237732 my performance: ,0.029,
83,11,11,11.025,0,10.0,-1,0.001,1.0,1,11.025,5,0.08300000000000006,SAT,Returned from portfolio; configuration: 6237732 my performance: ,0.029,
84,11,16,7.0195,0,10.0,-1,0.001,1.0,1,7.0195,5,0.08400000000000006,SAT,Returned from portfolio; configuration: 6237732 my performance: ,0.029,
85,11,72,10.1137,0,10.0,-1,0.001,1.0,1,10.1137,5,0.08500000000000006,SAT,Returned from portfolio; configuration: 6237449 my performance: ,0.029,
86,11,36,10.1507,0,10.0,-1,0.001,1.0,1,10.1507,5,0.08600000000000006,SAT,Returned from portfolio; configuration: 6237449 my performance: ,0.029,
87,1,17,8.1679,0,10.0,-1,0.001,1.0,1,8.1679,6,0.08700000000000006,SAT,Returned from portfolio; configuration: 6237732 my performance: ,0.028,
88,12,17,8.1679,0,10.0,-1,0.001,1.0,1,8.1679,6,0.08800000000000006,SAT,Returned from portfolio; configuration: 6237732 my performance: ,0.028,
89,12,58,37.7224,0,10.0,-1,0.001,1.0,1,37.7224,6,0.08900000000000007,SAT,Returned from portfolio; configuration: 6407094 my performance: ,0.029,
90,12,4,53.4479,0,10.0,-1,0.001,1.0,1,53.4479,6,0.09000000000000007,SAT,Returned from portfolio; configuration: 6237732 my performance: ,0.028,
91,12,72,10.1137,0,10.0,-1,0.001,1.0,1,10.1137,6,0.09100000000000007,SAT,Returned from portfolio; configuration: 6407094 my performance: ,0.029,
92,12,14,6.4226,0,10.0,-1,0.001,1.0,1,6.4226,6,0.09200000000000007,SAT,Returned from portfolio; configuration: 6237732 my performance: ,0.029,
93,12,46,17.1866,0,10.0,-1,0.001,1.0,1,17.1866,6,0.09300000000000007,SAT,Returned from portfolio; configuration: 6407094 my performance: ,0.029,
94,12,29,18.0025,0,10.0,-1,0.001,1.0,1,18.0025,6,0.09400000000000007,SAT,Returned from portfolio; configuration: 6237449 my performance: ,0.029,
95,12,36,10.1507,0,10.0,-1,0.001,1.0,1,10.1507,6,0.09500000000000007,SAT,Returned from portfolio; configuration: 6407094 my performance: ,0.029,
96,12,55,36.6093,0,10.0,-1,0.001,1.0,1,36.6093,6,0.09600000000000007,SAT,Returned from portfolio; configuration: 6407094 my performance: ,0.028,
97,12,16,7.0195,0,10.0,-1,0.001,1.0,1,7.0195,6,0.09700000000000007,SAT,Returned from portfolio; configuration: 6237732 my performance: ,0.029,
98,12,39,8.7137,0,10.0,-1,0.001,1.0,1,8.7137,6,0.09800000000000007,SAT,Returned from portfolio; configuration: 6407094 my performance: ,0.029,
99,12,11,11.025,0,10.0,-1,0.001,1.0,1,11.025,6,0.09900000000000007,SAT,Returned from portfolio; configuration: 6237732 my performance: ,0.029,
100,12,32,14.6758,0,10.0,-1,0.001,1.0,1,14.6758,6,0.10000000000000007,SAT,Returned from portfolio; configuration: 6237449 my performance: ,0.029,
101,1,71,11.6838,0,10.0,-1,0.001,1.0,1,11.6838,6,0.10100000000000008,SAT,Returned from portfolio; configuration: 6237449 my performance: ,0.029,
102,13,29,18.0025,0,10.0,-1,0.001,1.0,1,18.0025,6,0.10200000000000008,SAT,Returned from portfolio; configuration: 6237449 my performance: ,0.029,
103,13,72,10.1137,0,10.0,-1,0.001,1.0,1,10.1137,6,0.10300000000000008,SAT,Returned from portfolio; configuration: 6419211 my performance: ,0.029,
104,13,46,17.1866,0,10.0,-1,0.001,1.0,1,17.1866,6,0.10400000000000008,SAT,Returned from portfolio; configuration: 6419211 my performance: ,0.029,
105,13,32,14.6758,0,10.0,-1,0.001,1.0,1,14.6758,6,0.10500000000000008,SAT,Returned from portfolio; configuration: 6419211 my performance: ,0.029,
106,13,11,11.025,0,10.0,-1,0.001,1.0,1,11.025,6,0.10600000000000008,SAT,Returned from portfolio; configuration: 6237732 my performance: ,0.029,
107,13,4,53.4479,0,10.0,-1,0.001,1.0,1,53.4479,6,0.10700000000000008,SAT,Returned from portfolio; configuration: 6237732 my performance: ,0.028,
108,13,71,11.6838,0,10.0,-1,0.001,1.0,1,11.6838,6,0.10800000000000008,SAT,Returned from portfolio; configuration: 6419211 my performance: ,0.029,
109,13,39,8.7137,0,10.0,-1,0.001,1.0,1,8.7137,6,0.10900000000000008,SAT,Returned from portfolio; configuration: 6419211 my performance: ,0.029,
110,13,36,10.1507,0,10.0,-1,0.001,1.0,1,10.1507,6,0.11000000000000008,SAT,Returned from portfolio; configuration: 6419211 my performance: ,0.029,
111,13,17,8.1679,0,10.0,-1,0.001,1.0,1,8.1679,6,0.11100000000000008,SAT,Returned from portfolio; configuration: 6237732 my performance: ,0.028,
112,13,55,36.6093,0,10.0,-1,0.001,1.0,1,36.6093,6,0.11200000000000009,SAT,Returned from portfolio; configuration: 6419211 my performance: ,0.029,
113,13,16,7.0195,0,10.0,-1,0.001,1.0,1,7.0195,6,0.11300000000000009,SAT,Returned from portfolio; configuration: 6237732 my performance: ,0.029,
114,13,58,37.7224,0,10.0,-1,0.001,1.0,1,37.7224,6,0.11400000000000009,SAT,Returned from portfolio; configuration: 6419211 my performance: ,0.029,
115,13,14,6.4226,0,10.0,-1,0.001,1.0,1,6.4226,6,0.11500000000000009,SAT,Returned from portfolio; configuration: 6237732 my performance: ,0.029,
116,1,45,15.0247,0,10.0,-1,0.001,1.0,1,15.0247,7,0.11600000000000009,SAT,Returned from portfolio; configuration: 6237449 my performance: ,0.028,
117,14,39,8.7137,0,10.0,-1,0.001,1.0,1,8.7137,7,0.11700000000000009,SAT,Returned from portfolio; configuration: 6434474 my performance: ,0.029,
118,14,4,53.4479,0,10.0,-1,0.001,1.0,1,53.4479,7,0.11800000000000009,SAT,Returned from portfolio; configuration: 6237732 my performance: ,0.028,
119,14,17,8.1679,0,10.0,-1,0.001,1.0,1,8.1679,7,0.11900000000000009,SAT,Returned from portfolio; configuration: 6237732 my performance: ,0.028,
120,14,46,17.1866,0,10.0,-1,0.001,1.0,1,17.1866,7,0.12000000000000009,SAT,Returned from portfolio; configuration: 6434474 my performance: ,0.029,
121,14,11,11.025,0,10.0,-1,0.001,1.0,1,11.025,7,0.1210000000000001,SAT,Returned from portfolio; configuration: 6237732 my performance: ,0.029,
122,14,16,7.0195,0,10.0,-1,0.001,1.0,1,7.0195,7,0.1220000000000001,SAT,Returned from portfolio; configuration: 6237732 my performance: ,0.029,
123,14,29,18.0025,0,10.0,-1,0.001,1.0,1,18.0025,7,0.1230000000000001,SAT,Returned from portfolio; configuration: 6237449 my performance: ,0.029,
124,14,32,14.6758,0,10.0,-1,0.001,1.0,1,14.6758,7,0.1240000000000001,SAT,Returned from portfolio; configuration: 6237449 my performance: ,0.029,
125,14,36,10.1507,0,10.0,-1,0.001,1.0,1,10.1507,7,0.12500000000000008,SAT,Returned from portfolio; configuration: 6237449 my performance: ,0.029,
126,14,58,37.7224,0,10.0,-1,0.001,1.0,1,37.7224,7,0.12600000000000008,SAT,Returned from portfolio; configuration: 6434474 my performance: ,0.028,
127,14,72,10.1137,0,10.0,-1,0.001,1.0,1,10.1137,7,0.12700000000000009,SAT,Returned from portfolio; configuration: 6434474 my performance: ,0.029,
128,14,55,36.6093,0,10.0,-1,0.001,1.0,1,36.6093,7,0.12800000000000009,SAT,Returned from portfolio; configuration: 6434474 my performance: ,0.029,
129,14,14,6.4226,0,10.0,-1,0.001,1.0,1,6.4226,7,0.1290000000000001,SAT,Returned from portfolio; configuration: 6237732 my performance: ,0.029,
130,14,71,11.6838,0,10.0,-1,0.001,1.0,1,11.6838,7,0.1300000000000001,SAT,Returned from portfolio; configuration: 6434474 my performance: ,0.029,
131,14,45,15.0247,0,10.0,-1,0.001,1.0,1,15.0247,7,0.1310000000000001,SAT,Returned from portfolio; configuration: 6434474 my performance: ,0.029,
132,1,35,11.1169,0,10.0,-1,0.001,1.0,1,11.1169,7,0.1320000000000001,SAT,Returned from portfolio; configuration: 6237449 my performance: ,0.028,
133,15,58,37.7224,0,10.0,-1,0.001,1.0,1,37.7224,7,0.1330000000000001,SAT,Returned from portfolio; configuration: 6237449 my performance: ,0.028,
134,15,72,10.1137,0,10.0,-1,0.001,1.0,1,10.1137,7,0.1340000000000001,SAT,Returned from portfolio; configuration: 6237449 my performance: ,0.029,
135,15,46,17.1866,0,10.0,-1,0.001,1.0,1,17.1866,7,0.1350000000000001,SAT,Returned from portfolio; configuration: 6237449 my performance: ,0.03,
136,15,45,15.0247,0,10.0,-1,0.001,1.0,1,15.0247,7,0.1360000000000001,SAT,Returned from portfolio; configuration: 6237449 my performance: ,0.028,
137,15,55,36.6093,0,10.0,-1,0.001,1.0,1,36.6093,7,0.1370000000000001,SAT,Returned from portfolio; configuration: 6237449 my performance: ,0.028,
138,15,11,11.025,0,10.0,-1,0.001,1.0,1,11.025,7,0.1380000000000001,SAT,Returned from portfolio; configuration: 6449621 my performance: ,0.028,
139,15,71,11.6838,0,10.0,-1,0.001,1.0,1,11.6838,7,0.1390000000000001,SAT,Returned from portfolio; configuration: 6237449 my performance: ,0.029,
140,15,17,8.1679,0,10.0,-1,0.001,1.0,1,8.1679,7,0.1400000000000001,SAT,Returned from portfolio; configuration: 6237732 my performance: ,0.028,
141,15,16,7.0195,0,10.0,-1,0.001,1.0,1,7.0195,7,0.1410000000000001,SAT,Returned from portfolio; configuration: 6449621 my performance: ,0.029,
142,15,14,6.4226,0,10.0,-1,0.001,1.0,1,6.4226,7,0.1420000000000001,SAT,Returned from portfolio; configuration: 6449621 my performance: ,0.027,
143,15,29,18.0025,0,10.0,-1,0.001,1.0,1,18.0025,7,0.1430000000000001,SAT,Returned from portfolio; configuration: 6237449 my performance: ,0.029,
144,15,4,53.4479,0,10.0,-1,0.001,1.0,1,53.4479,7,0.1440000000000001,SAT,Returned from portfolio; configuration: 6449621 my performance: ,0.029,
145,15,36,10.1507,0,10.0,-1,0.001,1.0,1,10.1507,7,0.1450000000000001,SAT,Returned from portfolio; configuration: 6237449 my performance: ,0.029,
146,15,32,14.6758,0,10.0,-1,0.001,1.0,1,14.6758,7,0.1460000000000001,SAT,Returned from portfolio; configuration: 6237449 my performance: ,0.029,
147,15,39,8.7137,0,10.0,-1,0.001,1.0,1,8.7137,7,0.1470000000000001,SAT,Returned from portfolio; configuration: 6237449 my performance: ,0.028,
148,15,35,11.1169,0,10.0,-1,0.001,1.0,1,11.1169,7,0.1480000000000001,SAT,Returned from portfolio; configuration: 6237449 my performance: ,0.028,
149,1,24,20.5014,0,10.0,-1,0.001,1.0,1,20.5014,8,0.1490000000000001,SAT,Returned from portfolio; configuration: 6236752 my performance: ,0.028,
150,16,24,19.5543,0,10.0,-1,0.001,1.0,1,19.5543,8,0.1500000000000001,SAT,Returned from portfolio; configuration: 6236752 my performance: ,0.028,
151,16,55,36.6093,0,10.0,-1,0.001,1.0,1,36.6093,8,0.1510000000000001,SAT,Returned from portfolio; configuration: 6460614 my performance: ,0.028,
152,16,58,37.7224,0,10.0,-1,0.001,1.0,1,37.7224,8,0.1520000000000001,SAT,Returned from portfolio; configuration: 6460614 my performance: ,0.029,
153,16,72,10.1137,0,10.0,-1,0.001,1.0,1,10.1137,8,0.1530000000000001,SAT,Returned from portfolio; configuration: 6460614 my performance: ,0.028,
154,16,39,8.7137,0,10.0,-1,0.001,1.0,1,8.7137,8,0.1540000000000001,SAT,Returned from portfolio; configuration: 6460614 my performance: ,0.029,
155,16,71,11.6838,0,10.0,-1,0.001,1.0,1,11.6838,8,0.1550000000000001,SAT,Returned from portfolio; configuration: 6460614 my performance: ,0.028,
156,16,46,17.1866,0,10.0,-1,0.001,1.0,1,17.1866,8,0.1560000000000001,SAT,Returned from portfolio; configuration: 6460614 my performance: ,0.029,
157,16,32,14.6758,0,10.0,-1,0.001,1.0,1,14.6758,8,0.1570000000000001,SAT,Returned from portfolio; configuration: 6460614 my performance: ,0.028,
158,16,4,53.4479,0,10.0,-1,0.001,1.0,1,53.4479,8,0.1580000000000001,SAT,Returned from portfolio; configuration: 6237732 my performance: ,0.028,
159,16,35,11.1169,0,10.0,-1,0.001,1.0,1,11.1169,8,0.1590000000000001,SAT,Returned from portfolio; configuration: 6460614 my performance: ,0.028,
160,16,11,11.025,0,10.0,-1,0.001,1.0,1,11.025,8,0.16000000000000011,SAT,Returned from portfolio; configuration: 6237732 my performance: ,0.029,
161,16,17,8.1679,0,10.0,-1,0.001,1.0,1,8.1679,8,0.16100000000000012,SAT,Returned from portfolio; configuration: 6237732 my performance: ,0.028,
162,16,14,6.4226,0,10.0,-1,0.001,1.0,1,6.4226,8,0.16200000000000012,SAT,Returned from portfolio; configuration: 6237732 my performance: ,0.029,
163,16,29,18.0025,0,10.0,-1,0.001,1.0,1,18.0025,8,0.16300000000000012,SAT,Returned from portfolio; configuration: 6237449 my performance: ,0.029,
164,16,16,7.0195,0,10.0,-1,0.001,1.0,1,7.0195,8,0.16400000000000012,SAT,Returned from portfolio; configuration: 6237732 my performance: ,0.029,
165,16,36,10.1507,0,10.0,-1,0.001,1.0,1,10.1507,8,0.16500000000000012,SAT,Returned from portfolio; configuration: 6460614 my performance: ,0.029,
166,16,45,15.0247,0,10.0,-1,0.001,1.0,1,15.0247,8,0.16600000000000012,SAT,Returned from portfolio; configuration: 6460614 my performance: ,0.028,
167,16,44,13.1219,0,10.0,-1,0.001,1.0,1,13.1219,8,0.16700000000000012,SAT,Returned from portfolio; configuration: 6460614 my performance: ,0.028,
168,17,39,8.7137,0,10.0,-1,0.001,1.0,1,8.7137,8,0.16800000000000012,SAT,Returned from portfolio; configuration: 6480027 my performance: ,0.029,
169,17,11,11.025,0,10.0,-1,0.001,1.0,1,11.025,8,0.16900000000000012,SAT,Returned from portfolio; configuration: 6237732 my performance: ,0.029,
170,17,71,11.6838,0,10.0,-1,0.001,1.0,1,11.6838,8,0.17000000000000012,SAT,Returned from portfolio; configuration: 6480027 my performance: ,0.029,
171,17,35,11.1169,0,10.0,-1,0.001,1.0,1,11.1169,8,0.17100000000000012,SAT,Returned from portfolio; configuration: 6480027 my performance: ,0.029,
172,17,16,7.0195,0,10.0,-1,0.001,1.0,1,7.0195,8,0.17200000000000013,SAT,Returned from portfolio; configuration: 6237732 my performance: ,0.029,
173,17,46,17.1866,0,10.0,-1,0.001,1.0,1,17.1866,8,0.17300000000000013,SAT,Returned from portfolio; configuration: 6480027 my performance: ,0.028,
174,17,17,8.1679,0,10.0,-1,0.001,1.0,1,8.1679,8,0.17400000000000013,SAT,Returned from portfolio; configuration: 6237732 my performance: ,0.028,
175,17,44,13.1219,0,10.0,-1,0.001,1.0,1,13.1219,8,0.17500000000000013,SAT,Returned from portfolio; configuration: 6480027 my performance: ,0.029,
