"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.0, 1.7976931348623157E308, 0.0, 1, 0.0,  x2='7.5'
0.11964100000000003, 22.0394, 0.172, 1, 0.020575000000000898,  x2='7.5'
0.527489000000007, 20.02095, 0.88, 1, 0.3283429999999967,  x2='7.5'
0.8574309999999983, 17.0223, 1.168, 1, 0.35818499999999887,  x2='7.5'
1.2887230000000058, 15.1132, 1.509, 1, 0.38932700000000153,  x2='7.5'
2.148629999999999, 14.1454, 2.246, 1, 0.7491570000000038,  x2='7.5'
2.7893479999999973, 16.52865, 2.703, 1, 0.7899360000000044,  x2='7.5'
3.473056000000002, 19.397314285714288, 3.303, 1, 1.073680000000003,  x2='7.5'
4.3265590000000085, 19.120975, 3.875, 1, 1.1270799999999994,  x2='7.5'
5.613253999999998, 18.124277777777777, 4.841, 1, 1.513821,  x2='7.5'
6.6767120000000055, 18.37052, 5.527, 1, 1.577262999999995,  x2='7.5'
7.736301999999988, 18.1292, 6.103, 9, 1.6368579999999966,  x2='3.0371356843299018'
8.092258999999983, 19.637254545454546, 6.576, 9, 1.892842999999992,  x2='3.0371356843299018'
9.371210999999994, 19.094308333333334, 7.43, 9, 1.9720619999999869,  x2='3.0371356843299018'
11.006111999999977, 18.754423076923075, 8.6, 9, 2.3066360000000046,  x2='3.0371356843299018'
12.498009999999972, 17.87357857142857, 9.57, 9, 2.398721000000002,  x2='3.0371356843299018'
14.37040999999998, 17.46044, 10.882, 9, 2.7709820000000107,  x2='3.0371356843299018'
16.074529999999967, 21.674925, 11.967, 9, 2.875053000000001,  x2='3.0371356843299018'
18.215447999999974, 21.213723529411766, 13.452, 9, 3.3161210000000025,  x2='3.0371356843299018'
20.12223699999997, 21.746433333333332, 14.648, 9, 3.4227770000000035,  x2='3.0371356843299018'
22.414613999999993, 21.671352631578948, 16.184, 9, 3.8151480000000006,  x2='3.0371356843299018'
24.53579900000002, 21.56334, 17.492, 9, 3.9365259999999935,  x2='3.0371356843299018'
27.02893600000006, 21.467366666666667, 19.134, 9, 4.329509999999992,  x2='3.0371356843299018'
29.362012000000092, 21.38040909090909, 20.56, 9, 4.462854999999998,  x2='3.0371356843299018'
32.08486200000011, 20.729391304347825, 22.333, 9, 4.885723000000006,  x2='3.0371356843299018'
34.62987100000016, 20.375420833333333, 23.876, 9, 5.030729000000001,  x2='3.0371356843299018'
37.547428000000195, 22.085592, 25.749, 9, 5.447981000000006,  x2='3.0371356843299018'
40.31337800000023, 22.03185, 27.413, 9, 5.614077999999999,  x2='3.0371356843299018'
43.44140800000026, 22.868448148148147, 29.398, 9, 6.042075000000004,  x2='3.0371356843299018'
46.4174800000003, 22.40007142857143, 31.179, 9, 6.218111999999998,  x2='3.0371356843299018'
49.80124300000034, 21.934562068965516, 33.317, 9, 6.701814000000006,  x2='3.0371356843299018'
52.98700000000039, 21.44176333333333, 35.212, 9, 6.887550000000012,  x2='3.0371356843299018'
56.56440600000044, 21.94881612903226, 37.45, 9, 7.364943000000004,  x2='3.0371356843299018'
59.959964000000475, 22.072896875, 39.451, 9, 7.560485000000007,  x2='3.0371356843299018'
63.810889000000515, 21.758075757575757, 41.872, 9, 8.111436000000005,  x2='3.0371356843299018'
67.42698600000058, 21.99064705882353, 44.01, 9, 8.327596000000007,  x2='3.0371356843299018'
71.44536800000063, 22.269342857142856, 46.5, 9, 8.845967999999992,  x2='3.0371356843299018'
75.2628160000005, 22.206280555555555, 48.735, 9, 9.063659000000008,  x2='3.0371356843299018'
79.48249500000031, 21.91764054054054, 51.32, 9, 9.583232000000002,  x2='3.0371356843299018'
83.5125020000001, 21.755397368421054, 53.677, 9, 9.81303599999999,  x2='3.0371356843299018'
87.89483899999985, 22.104023076923077, 56.343, 9, 10.295370999999996,  x2='3.0371356843299018'
92.12621099999964, 22.1340875, 58.796, 9, 10.52673699999999,  x2='3.0371356843299018'
96.7499549999994, 21.793448780487804, 61.601, 9, 11.050468000000002,  x2='3.0371356843299018'
101.18660799999915, 21.714121428571428, 64.162, 9, 11.28746300000001,  x2='3.0371356843299018'
106.03069999999892, 21.467674418604652, 67.095, 9, 11.831297,  x2='3.0371356843299018'
110.69051499999867, 21.181327272727273, 69.789, 9, 12.091391999999992,  x2='3.0371356843299018'
112.18817299999859, 21.181327272727273, 70.659, 9, 12.189095000000002,  x2='3.0371356843299018'
