Run Number,Run History Configuration ID,Instance ID,Response Value (y),Censored?,Cutoff Time Used,Seed,Runtime,Run Length,Run Result Code,Run Quality,SMAC Iteration,SMAC Cumulative Runtime,Run Result,Additional Algorithm Run Data,Wall Clock Time,
31,6,12,8.6643,0,10.0,-1,0.001,1.0,1,8.6643,3,0.03100000000000002,SAT,Returned from portfolio; configuration: 8896244 my performance: ,0.028,
32,1,54,17.6887,0,10.0,-1,0.001,1.0,1,17.6887,3,0.03200000000000002,SAT,Returned from portfolio; configuration: 8823630 my performance: ,0.028,
33,7,71,3.1825,0,10.0,-1,0.001,1.0,1,3.1825,3,0.03300000000000002,SAT,Returned from portfolio; configuration: 8823481 my performance: ,0.029,
34,7,52,14.8238,0,10.0,-1,0.001,1.0,1,14.8238,3,0.03400000000000002,SAT,Returned from portfolio; configuration: 8823630 my performance: ,0.029,
35,7,54,17.6887,0,10.0,-1,0.001,1.0,1,17.6887,3,0.035000000000000024,SAT,Returned from portfolio; configuration: 8823630 my performance: ,0.028,
36,7,44,3.0732,0,10.0,-1,0.001,1.0,1,3.0732,3,0.036000000000000025,SAT,Returned from portfolio; configuration: 8823630 my performance: ,0.029,
37,7,12,8.6643,0,10.0,-1,0.001,1.0,1,8.6643,3,0.037000000000000026,SAT,Returned from portfolio; configuration: 8823288 my performance: ,0.029,
38,7,27,19.5111,0,10.0,-1,0.001,1.0,1,19.5111,3,0.03800000000000003,SAT,Returned from portfolio; configuration: 8823005 my performance: ,0.029,
39,7,5,44.62,0,10.0,-1,0.001,1.0,1,44.62,3,0.03900000000000003,SAT,Returned from portfolio; configuration: 8823288 my performance: ,0.028,
40,7,7,29.6655,0,10.0,-1,0.001,1.0,1,29.6655,3,0.04000000000000003,SAT,Returned from portfolio; configuration: 8823288 my performance: ,0.029,
41,1,59,19.3509,0,10.0,-1,0.001,1.0,1,19.3509,4,0.04100000000000003,SAT,Returned from portfolio; configuration: 8823630 my performance: ,0.029,
42,8,27,19.5111,0,10.0,-1,0.001,1.0,1,19.5111,4,0.04200000000000003,SAT,Returned from portfolio; configuration: 8823005 my performance: ,0.029,
43,8,44,3.0732,0,10.0,-1,0.001,1.0,1,3.0732,4,0.04300000000000003,SAT,Returned from portfolio; configuration: 8823630 my performance: ,0.029,
44,8,59,19.3509,0,10.0,-1,0.001,1.0,1,19.3509,4,0.04400000000000003,SAT,Returned from portfolio; configuration: 8823630 my performance: ,0.029,
45,8,12,8.6643,0,10.0,-1,0.001,1.0,1,8.6643,4,0.04500000000000003,SAT,Returned from portfolio; configuration: 8823288 my performance: ,0.029,
46,8,52,14.8238,0,10.0,-1,0.001,1.0,1,14.8238,4,0.046000000000000034,SAT,Returned from portfolio; configuration: 8823630 my performance: ,0.029,
47,8,54,17.6887,0,10.0,-1,0.001,1.0,1,17.6887,4,0.047000000000000035,SAT,Returned from portfolio; configuration: 8823630 my performance: ,0.028,
48,8,7,29.6655,0,10.0,-1,0.001,1.0,1,29.6655,4,0.048000000000000036,SAT,Returned from portfolio; configuration: 8823288 my performance: ,0.029,
49,8,5,44.62,0,10.0,-1,0.001,1.0,1,44.62,4,0.04900000000000004,SAT,Returned from portfolio; configuration: 8823288 my performance: ,0.028,
50,8,71,3.1825,0,10.0,-1,0.001,1.0,1,3.1825,4,0.05000000000000004,SAT,Returned from portfolio; configuration: 8823481 my performance: ,0.029,
51,1,73,1.5576,0,10.0,-1,0.001,1.0,1,1.5576,4,0.05100000000000004,SAT,Returned from portfolio; configuration: 8823481 my performance: ,0.029,
52,9,12,8.6643,0,10.0,-1,0.001,1.0,1,8.6643,4,0.05200000000000004,SAT,Returned from portfolio; configuration: 8823288 my performance: ,0.029,
53,9,52,14.8238,0,10.0,-1,0.001,1.0,1,14.8238,4,0.05300000000000004,SAT,Returned from portfolio; configuration: 8944711 my performance: ,0.029,
54,9,44,3.0732,0,10.0,-1,0.001,1.0,1,3.0732,4,0.05400000000000004,SAT,Returned from portfolio; configuration: 8944711 my performance: ,0.029,
55,9,5,44.62,0,10.0,-1,0.001,1.0,1,44.62,4,0.05500000000000004,SAT,Returned from portfolio; configuration: 8823288 my performance: ,0.028,
56,9,71,3.1825,0,10.0,-1,0.001,1.0,1,3.1825,4,0.05600000000000004,SAT,Returned from portfolio; configuration: 8944711 my performance: ,0.028,
57,9,59,19.3509,0,10.0,-1,0.001,1.0,1,19.3509,4,0.057000000000000044,SAT,Returned from portfolio; configuration: 8944711 my performance: ,0.029,
58,9,54,17.6887,0,10.0,-1,0.001,1.0,1,17.6887,4,0.058000000000000045,SAT,Returned from portfolio; configuration: 8944711 my performance: ,0.029,
59,9,73,1.5576,0,10.0,-1,0.001,1.0,1,1.5576,4,0.059000000000000045,SAT,Returned from portfolio; configuration: 8944711 my performance: ,0.028,
60,9,27,19.5111,0,10.0,-1,0.001,1.0,1,19.5111,4,0.060000000000000046,SAT,Returned from portfolio; configuration: 8823005 my performance: ,0.029,
61,9,7,29.6655,0,10.0,-1,0.001,1.0,1,29.6655,4,0.06100000000000005,SAT,Returned from portfolio; configuration: 8823288 my performance: ,0.029,
62,1,34,9.7844,0,10.0,-1,0.001,1.0,1,9.7844,5,0.06200000000000005,SAT,Returned from portfolio; configuration: 8823481 my performance: ,0.029,
63,10,73,1.5576,0,10.0,-1,0.001,1.0,1,1.5576,5,0.06300000000000004,SAT,Returned from portfolio; configuration: 8959265 my performance: ,0.028,
64,10,5,44.62,0,10.0,-1,0.001,1.0,1,44.62,5,0.06400000000000004,SAT,Returned from portfolio; configuration: 8823288 my performance: ,0.028,
65,10,52,14.8238,0,10.0,-1,0.001,1.0,1,14.8238,5,0.06500000000000004,SAT,Returned from portfolio; configuration: 8959265 my performance: ,0.028,
66,10,27,19.5111,0,10.0,-1,0.001,1.0,1,19.5111,5,0.06600000000000004,SAT,Returned from portfolio; configuration: 8823005 my performance: ,0.029,
67,10,12,8.6643,0,10.0,-1,0.001,1.0,1,8.6643,5,0.06700000000000005,SAT,Returned from portfolio; configuration: 8823288 my performance: ,0.029,
68,10,59,19.3509,0,10.0,-1,0.001,1.0,1,19.3509,5,0.06800000000000005,SAT,Returned from portfolio; configuration: 8959265 my performance: ,0.029,
69,10,54,17.6887,0,10.0,-1,0.001,1.0,1,17.6887,5,0.06900000000000005,SAT,Returned from portfolio; configuration: 8959265 my performance: ,0.029,
70,10,7,29.6655,0,10.0,-1,0.001,1.0,1,29.6655,5,0.07000000000000005,SAT,Returned from portfolio; configuration: 8823288 my performance: ,0.029,
71,10,44,3.0732,0,10.0,-1,0.001,1.0,1,3.0732,5,0.07100000000000005,SAT,Returned from portfolio; configuration: 8959265 my performance: ,0.029,
72,10,71,3.1825,0,10.0,-1,0.001,1.0,1,3.1825,5,0.07200000000000005,SAT,Returned from portfolio; configuration: 8959265 my performance: ,0.029,
73,10,34,9.7844,0,10.0,-1,0.001,1.0,1,9.7844,5,0.07300000000000005,SAT,Returned from portfolio; configuration: 8823481 my performance: ,0.029,
74,1,20,13.8349,0,10.0,-1,0.001,1.0,1,13.8349,5,0.07400000000000005,SAT,Returned from portfolio; configuration: 8822308 my performance: ,0.029,
75,11,73,1.5576,0,10.0,-1,0.001,1.0,1,1.5576,5,0.07500000000000005,SAT,Returned from portfolio; configuration: 8823481 my performance: ,0.029,
76,11,7,29.6655,0,10.0,-1,0.001,1.0,1,29.6655,5,0.07600000000000005,SAT,Returned from portfolio; configuration: 8823288 my performance: ,0.029,
77,11,52,14.8238,0,10.0,-1,0.001,1.0,1,14.8238,5,0.07700000000000005,SAT,Returned from portfolio; configuration: 8823630 my performance: ,0.029,
78,11,34,9.7844,0,10.0,-1,0.001,1.0,1,9.7844,5,0.07800000000000006,SAT,Returned from portfolio; configuration: 8823481 my performance: ,0.029,
79,11,27,19.5111,0,10.0,-1,0.001,1.0,1,19.5111,5,0.07900000000000006,SAT,Returned from portfolio; configuration: 8975167 my performance: ,0.028,
80,11,12,8.6643,0,10.0,-1,0.001,1.0,1,8.6643,5,0.08000000000000006,SAT,Returned from portfolio; configuration: 8823288 my performance: ,0.029,
81,11,5,44.62,0,10.0,-1,0.001,1.0,1,44.62,5,0.08100000000000006,SAT,Returned from portfolio; configuration: 8823288 my performance: ,0.028,
82,11,44,3.0732,0,10.0,-1,0.001,1.0,1,3.0732,5,0.08200000000000006,SAT,Returned from portfolio; configuration: 8823630 my performance: ,0.029,
83,11,71,3.1825,0,10.0,-1,0.001,1.0,1,3.1825,5,0.08300000000000006,SAT,Returned from portfolio; configuration: 8823481 my performance: ,0.029,
84,11,54,17.6887,0,10.0,-1,0.001,1.0,1,17.6887,5,0.08400000000000006,SAT,Returned from portfolio; configuration: 8823630 my performance: ,0.028,
85,11,59,19.3509,0,10.0,-1,0.001,1.0,1,19.3509,5,0.08500000000000006,SAT,Returned from portfolio; configuration: 8823630 my performance: ,0.029,
86,11,20,13.8345,0,10.0,-1,0.001,1.0,1,13.8345,5,0.08600000000000006,SAT,Returned from portfolio; configuration: 8822308 my performance: ,0.029,
87,11,40,1.8999,0,10.0,-1,0.001,1.0,1,1.8999,6,0.08700000000000006,SAT,Returned from portfolio; configuration: 8823481 my performance: ,0.029,
88,12,52,14.8238,0,10.0,-1,0.001,1.0,1,14.8238,6,0.08800000000000006,SAT,Returned from portfolio; configuration: 8823630 my performance: ,0.029,
89,12,73,1.5576,0,10.0,-1,0.001,1.0,1,1.5576,6,0.08900000000000007,SAT,Returned from portfolio; configuration: 8823481 my performance: ,0.029,
90,12,40,1.8999,0,10.0,-1,0.001,1.0,1,1.8999,6,0.09000000000000007,SAT,Returned from portfolio; configuration: 8823481 my performance: ,0.029,
91,12,20,13.8345,0,10.0,-1,0.001,1.0,1,13.8345,6,0.09100000000000007,SAT,Returned from portfolio; configuration: 8822308 my performance: ,0.029,
92,12,12,8.6643,0,10.0,-1,0.001,1.0,1,8.6643,6,0.09200000000000007,SAT,Returned from portfolio; configuration: 8994841 my performance: ,0.029,
93,12,71,3.1825,0,10.0,-1,0.001,1.0,1,3.1825,6,0.09300000000000007,SAT,Returned from portfolio; configuration: 8823481 my performance: ,0.029,
94,12,34,9.7844,0,10.0,-1,0.001,1.0,1,9.7844,6,0.09400000000000007,SAT,Returned from portfolio; configuration: 8823481 my performance: ,0.029,
95,12,5,44.62,0,10.0,-1,0.001,1.0,1,44.62,6,0.09500000000000007,SAT,Returned from portfolio; configuration: 8994841 my performance: ,0.029,
96,12,44,3.0732,0,10.0,-1,0.001,1.0,1,3.0732,6,0.09600000000000007,SAT,Returned from portfolio; configuration: 8823630 my performance: ,0.029,
97,12,7,29.6655,0,10.0,-1,0.001,1.0,1,29.6655,6,0.09700000000000007,SAT,Returned from portfolio; configuration: 8994841 my performance: ,0.028,
98,12,27,19.5111,0,10.0,-1,0.001,1.0,1,19.5111,6,0.09800000000000007,SAT,Returned from portfolio; configuration: 8823005 my performance: ,0.029,
99,12,54,17.6887,0,10.0,-1,0.001,1.0,1,17.6887,6,0.09900000000000007,SAT,Returned from portfolio; configuration: 8823630 my performance: ,0.028,
100,12,59,19.3509,0,10.0,-1,0.001,1.0,1,19.3509,6,0.10000000000000007,SAT,Returned from portfolio; configuration: 8823630 my performance: ,0.029,
101,11,68,6.2222,0,10.0,-1,0.001,1.0,1,6.2222,6,0.10100000000000008,SAT,Returned from portfolio; configuration: 8823630 my performance: ,0.029,
102,13,71,3.1825,0,10.0,-1,0.001,1.0,1,3.1825,6,0.10200000000000008,SAT,Returned from portfolio; configuration: 8823481 my performance: ,0.029,
103,13,20,13.8345,0,10.0,-1,0.001,1.0,1,13.8345,6,0.10300000000000008,SAT,Returned from portfolio; configuration: 8822308 my performance: ,0.029,
104,13,68,6.2222,0,10.0,-1,0.001,1.0,1,6.2222,6,0.10400000000000008,SAT,Returned from portfolio; configuration: 8823630 my performance: ,0.029,
105,13,34,9.7844,0,10.0,-1,0.001,1.0,1,9.7844,6,0.10500000000000008,SAT,Returned from portfolio; configuration: 8823481 my performance: ,0.029,
106,13,44,3.0732,0,10.0,-1,0.001,1.0,1,3.0732,6,0.10600000000000008,SAT,Returned from portfolio; configuration: 8823630 my performance: ,0.029,
107,13,7,29.6655,0,10.0,-1,0.001,1.0,1,29.6655,6,0.10700000000000008,SAT,Returned from portfolio; configuration: 8823288 my performance: ,0.029,
108,13,27,19.5111,0,10.0,-1,0.001,1.0,1,19.5111,6,0.10800000000000008,SAT,Returned from portfolio; configuration: 8823005 my performance: ,0.029,
109,13,54,17.6887,0,10.0,-1,0.001,1.0,1,17.6887,6,0.10900000000000008,SAT,Returned from portfolio; configuration: 8823630 my performance: ,0.028,
110,13,59,19.3509,0,10.0,-1,0.001,1.0,1,19.3509,6,0.11000000000000008,SAT,Returned from portfolio; configuration: 8823630 my performance: ,0.029,
111,13,52,14.8238,0,10.0,-1,0.001,1.0,1,14.8238,6,0.11100000000000008,SAT,Returned from portfolio; configuration: 8823630 my performance: ,0.029,
112,13,73,1.5576,0,10.0,-1,0.001,1.0,1,1.5576,6,0.11200000000000009,SAT,Returned from portfolio; configuration: 8823481 my performance: ,0.029,
113,13,40,1.8999,0,10.0,-1,0.001,1.0,1,1.8999,6,0.11300000000000009,SAT,Returned from portfolio; configuration: 8823481 my performance: ,0.029,
114,13,12,8.6643,0,10.0,-1,0.001,1.0,1,8.6643,6,0.11400000000000009,SAT,Returned from portfolio; configuration: 8823288 my performance: ,0.029,
115,13,5,44.62,0,10.0,-1,0.001,1.0,1,44.62,6,0.11500000000000009,SAT,Returned from portfolio; configuration: 8823288 my performance: ,0.028,
116,11,58,19.7469,0,10.0,-1,0.001,1.0,1,19.7469,7,0.11600000000000009,SAT,Returned from portfolio; configuration: 8823630 my performance: ,0.028,
117,14,27,19.5111,0,10.0,-1,0.001,1.0,1,19.5111,7,0.11700000000000009,SAT,Returned from portfolio; configuration: 8823005 my performance: ,0.029,
118,14,73,1.5576,0,10.0,-1,0.001,1.0,1,1.5576,7,0.11800000000000009,SAT,Returned from portfolio; configuration: 8823481 my performance: ,0.029,
119,14,7,29.6655,0,10.0,-1,0.001,1.0,1,29.6655,7,0.11900000000000009,SAT,Returned from portfolio; configuration: 9020171 my performance: ,0.029,
120,14,5,44.62,0,10.0,-1,0.001,1.0,1,44.62,7,0.12000000000000009,SAT,Returned from portfolio; configuration: 9020171 my performance: ,0.028,
121,14,34,9.7844,0,10.0,-1,0.001,1.0,1,9.7844,7,0.1210000000000001,SAT,Returned from portfolio; configuration: 8823481 my performance: ,0.029,
122,14,58,19.7469,0,10.0,-1,0.001,1.0,1,19.7469,7,0.1220000000000001,SAT,Returned from portfolio; configuration: 8823630 my performance: ,0.028,
123,14,44,3.0732,0,10.0,-1,0.001,1.0,1,3.0732,7,0.1230000000000001,SAT,Returned from portfolio; configuration: 8823630 my performance: ,0.029,
124,14,59,19.3509,0,10.0,-1,0.001,1.0,1,19.3509,7,0.1240000000000001,SAT,Returned from portfolio; configuration: 8823630 my performance: ,0.029,
125,14,68,6.2222,0,10.0,-1,0.001,1.0,1,6.2222,7,0.12500000000000008,SAT,Returned from portfolio; configuration: 8823630 my performance: ,0.029,
126,14,54,17.6887,0,10.0,-1,0.001,1.0,1,17.6887,7,0.12600000000000008,SAT,Returned from portfolio; configuration: 8823630 my performance: ,0.028,
127,14,20,13.8345,0,10.0,-1,0.001,1.0,1,13.8345,7,0.12700000000000009,SAT,Returned from portfolio; configuration: 8822308 my performance: ,0.029,
128,14,12,8.6643,0,10.0,-1,0.001,1.0,1,8.6643,7,0.12800000000000009,SAT,Returned from portfolio; configuration: 9020171 my performance: ,0.029,
129,14,52,14.8238,0,10.0,-1,0.001,1.0,1,14.8238,7,0.1290000000000001,SAT,Returned from portfolio; configuration: 8823630 my performance: ,0.029,
130,14,40,1.8999,0,10.0,-1,0.001,1.0,1,1.8999,7,0.1300000000000001,SAT,Returned from portfolio; configuration: 8823481 my performance: ,0.029,
131,14,71,3.1825,0,10.0,-1,0.001,1.0,1,3.1825,7,0.1310000000000001,SAT,Returned from portfolio; configuration: 8823481 my performance: ,0.029,
132,11,69,4.9718,0,10.0,-1,0.001,1.0,1,4.9718,7,0.1320000000000001,SAT,Returned from portfolio; configuration: 8823630 my performance: ,0.028,
133,15,34,9.7844,0,10.0,-1,0.001,1.0,1,9.7844,7,0.1330000000000001,SAT,Returned from portfolio; configuration: 8823481 my performance: ,0.029,
134,15,7,29.6655,0,10.0,-1,0.001,1.0,1,29.6655,7,0.1340000000000001,SAT,Returned from portfolio; configuration: 8823288 my performance: ,0.029,
135,15,52,14.8238,0,10.0,-1,0.001,1.0,1,14.8238,7,0.1350000000000001,SAT,Returned from portfolio; configuration: 9036244 my performance: ,0.028,
136,15,69,4.9718,0,10.0,-1,0.001,1.0,1,4.9718,7,0.1360000000000001,SAT,Returned from portfolio; configuration: 9036244 my performance: ,0.029,
137,15,59,19.3509,0,10.0,-1,0.001,1.0,1,19.3509,7,0.1370000000000001,SAT,Returned from portfolio; configuration: 9036244 my performance: ,0.029,
138,15,68,6.2222,0,10.0,-1,0.001,1.0,1,6.2222,7,0.1380000000000001,SAT,Returned from portfolio; configuration: 9036244 my performance: ,0.029,
139,15,54,17.6887,0,10.0,-1,0.001,1.0,1,17.6887,7,0.1390000000000001,SAT,Returned from portfolio; configuration: 9036244 my performance: ,0.029,
140,15,71,3.1825,0,10.0,-1,0.001,1.0,1,3.1825,7,0.1400000000000001,SAT,Returned from portfolio; configuration: 9036244 my performance: ,0.029,
141,15,12,8.6643,0,10.0,-1,0.001,1.0,1,8.6643,7,0.1410000000000001,SAT,Returned from portfolio; configuration: 8823288 my performance: ,0.029,
142,15,73,1.5576,0,10.0,-1,0.001,1.0,1,1.5576,7,0.1420000000000001,SAT,Returned from portfolio; configuration: 8823481 my performance: ,0.029,
143,15,27,19.5111,0,10.0,-1,0.001,1.0,1,19.5111,7,0.1430000000000001,SAT,Returned from portfolio; configuration: 8823005 my performance: ,0.029,
144,15,44,3.0732,0,10.0,-1,0.001,1.0,1,3.0732,7,0.1440000000000001,SAT,Returned from portfolio; configuration: 9036244 my performance: ,0.028,
145,15,40,1.8999,0,10.0,-1,0.001,1.0,1,1.8999,7,0.1450000000000001,SAT,Returned from portfolio; configuration: 8823481 my performance: ,0.029,
146,15,20,13.8345,0,10.0,-1,0.001,1.0,1,13.8345,7,0.1460000000000001,SAT,Returned from portfolio; configuration: 8822308 my performance: ,0.029,
147,15,58,19.7469,0,10.0,-1,0.001,1.0,1,19.7469,7,0.1470000000000001,SAT,Returned from portfolio; configuration: 9036244 my performance: ,0.029,
148,15,5,44.62,0,10.0,-1,0.001,1.0,1,44.62,7,0.1480000000000001,SAT,Returned from portfolio; configuration: 8823288 my performance: ,0.028,
149,11,25,20.3199,0,10.0,-1,0.001,1.0,1,20.3199,8,0.1490000000000001,SAT,Returned from portfolio; configuration: 8975167 my performance: ,0.029,
150,16,59,19.3509,0,10.0,-1,0.001,1.0,1,19.3509,8,0.1500000000000001,SAT,Returned from portfolio; configuration: 8823630 my performance: ,0.029,
151,16,25,20.3199,0,10.0,-1,0.001,1.0,1,20.3199,8,0.1510000000000001,SAT,Returned from portfolio; configuration: 8823005 my performance: ,0.03,
152,16,20,13.8345,0,10.0,-1,0.001,1.0,1,13.8345,8,0.1520000000000001,SAT,Returned from portfolio; configuration: 8822308 my performance: ,0.029,
153,16,73,1.5576,0,10.0,-1,0.001,1.0,1,1.5576,8,0.1530000000000001,SAT,Returned from portfolio; configuration: 8823481 my performance: ,0.029,
154,16,52,14.8238,0,10.0,-1,0.001,1.0,1,14.8238,8,0.1540000000000001,SAT,Returned from portfolio; configuration: 8823630 my performance: ,0.029,
155,16,68,6.2222,0,10.0,-1,0.001,1.0,1,6.2222,8,0.1550000000000001,SAT,Returned from portfolio; configuration: 8823630 my performance: ,0.029,
156,16,27,19.5111,0,10.0,-1,0.001,1.0,1,19.5111,8,0.1560000000000001,SAT,Returned from portfolio; configuration: 8823005 my performance: ,0.029,
157,16,5,44.62,0,10.0,-1,0.001,1.0,1,44.62,8,0.1570000000000001,SAT,Returned from portfolio; configuration: 9053108 my performance: ,0.029,
158,16,40,1.8999,0,10.0,-1,0.001,1.0,1,1.8999,8,0.1580000000000001,SAT,Returned from portfolio; configuration: 8823481 my performance: ,0.029,
159,16,69,4.9718,0,10.0,-1,0.001,1.0,1,4.9718,8,0.1590000000000001,SAT,Returned from portfolio; configuration: 8823630 my performance: ,0.028,
160,16,44,3.0732,0,10.0,-1,0.001,1.0,1,3.0732,8,0.16000000000000011,SAT,Returned from portfolio; configuration: 8823630 my performance: ,0.029,
161,16,54,17.6887,0,10.0,-1,0.001,1.0,1,17.6887,8,0.16100000000000012,SAT,Returned from portfolio; configuration: 8823630 my performance: ,0.028,
162,16,7,29.6655,0,10.0,-1,0.001,1.0,1,29.6655,8,0.16200000000000012,SAT,Returned from portfolio; configuration: 9053108 my performance: ,0.028,
163,16,34,9.7844,0,10.0,-1,0.001,1.0,1,9.7844,8,0.16300000000000012,SAT,Returned from portfolio; configuration: 8823481 my performance: ,0.029,
164,16,12,8.6643,0,10.0,-1,0.001,1.0,1,8.6643,8,0.16400000000000012,SAT,Returned from portfolio; configuration: 9053108 my performance: ,0.028,
165,16,71,3.1825,0,10.0,-1,0.001,1.0,1,3.1825,8,0.16500000000000012,SAT,Returned from portfolio; configuration: 8823481 my performance: ,0.029,
166,16,58,19.7469,0,10.0,-1,0.001,1.0,1,19.7469,8,0.16600000000000012,SAT,Returned from portfolio; configuration: 8823630 my performance: ,0.028,
167,11,66,9.3922,0,10.0,-1,0.001,1.0,1,9.3922,8,0.16700000000000012,SAT,Returned from portfolio; configuration: 8823630 my performance: ,0.029,
168,17,25,20.3199,0,10.0,-1,0.001,1.0,1,20.3199,8,0.16800000000000012,SAT,Returned from portfolio; configuration: 8823005 my performance: ,0.03,
169,17,52,14.8238,0,10.0,-1,0.001,1.0,1,14.8238,8,0.16900000000000012,SAT,Returned from portfolio; configuration: 8823630 my performance: ,0.029,
170,17,5,44.62,0,10.0,-1,0.001,1.0,1,44.62,8,0.17000000000000012,SAT,Returned from portfolio; configuration: 9066845 my performance: ,0.028,
171,17,66,9.3922,0,10.0,-1,0.001,1.0,1,9.3922,8,0.17100000000000012,SAT,Returned from portfolio; configuration: 8823630 my performance: ,0.029,
172,17,27,19.5111,0,10.0,-1,0.001,1.0,1,19.5111,8,0.17200000000000013,SAT,Returned from portfolio; configuration: 8823005 my performance: ,0.029,
173,17,34,9.7844,0,10.0,-1,0.001,1.0,1,9.7844,8,0.17300000000000013,SAT,Returned from portfolio; configuration: 8823481 my performance: ,0.029,
174,17,73,1.5576,0,10.0,-1,0.001,1.0,1,1.5576,8,0.17400000000000013,SAT,Returned from portfolio; configuration: 8823481 my performance: ,0.029,
175,17,20,13.8345,0,10.0,-1,0.001,1.0,1,13.8345,8,0.17500000000000013,SAT,Returned from portfolio; configuration: 8822308 my performance: ,0.029,
