Run Number,Run History Configuration ID,Instance ID,Response Value (y),Censored?,Cutoff Time Used,Seed,Runtime,Run Length,Run Result Code,Run Quality,SMAC Iteration,SMAC Cumulative Runtime,Run Result,Additional Algorithm Run Data,Wall Clock Time,
111,13,32,14.6758,0,10.0,-1,0.001,1.0,1,14.6758,6,0.11100000000000008,SAT,Returned from portfolio; configuration: 5595336 my performance: ,0.028,
112,13,55,36.6093,0,10.0,-1,0.001,1.0,1,36.6093,6,0.11200000000000009,SAT,Returned from portfolio; configuration: 5595336 my performance: ,0.029,
113,13,48,22.0394,0,10.0,-1,0.001,1.0,1,22.0394,6,0.11300000000000009,SAT,Returned from portfolio; configuration: 5595336 my performance: ,0.029,
114,13,61,34.7178,0,10.0,-1,0.001,1.0,1,34.7178,6,0.11400000000000009,SAT,Returned from portfolio; configuration: 5595336 my performance: ,0.03,
115,13,46,17.1866,0,10.0,-1,0.001,1.0,1,17.1866,6,0.11500000000000009,SAT,Returned from portfolio; configuration: 5595336 my performance: ,0.029,
116,9,19,11.6765,0,10.0,-1,0.001,1.0,1,11.6765,7,0.11600000000000009,SAT,Returned from portfolio; configuration: 5595619 my performance: ,0.029,
117,14,46,17.1866,0,10.0,-1,0.001,1.0,1,17.1866,7,0.11700000000000009,SAT,Returned from portfolio; configuration: 5796119 my performance: ,0.029,
118,14,32,14.6758,0,10.0,-1,0.001,1.0,1,14.6758,7,0.11800000000000009,SAT,Returned from portfolio; configuration: 5595336 my performance: ,0.028,
119,14,42,10.2742,0,10.0,-1,0.001,1.0,1,10.2742,7,0.11900000000000009,SAT,Returned from portfolio; configuration: 5796119 my performance: ,0.029,
120,14,19,11.6765,0,10.0,-1,0.001,1.0,1,11.6765,7,0.12000000000000009,SAT,Returned from portfolio; configuration: 5595619 my performance: ,0.029,
121,14,36,10.1507,0,10.0,-1,0.001,1.0,1,10.1507,7,0.1210000000000001,SAT,Returned from portfolio; configuration: 5796119 my performance: ,0.029,
122,14,11,11.025,0,10.0,-1,0.001,1.0,1,11.025,7,0.1220000000000001,SAT,Returned from portfolio; configuration: 5595619 my performance: ,0.029,
123,14,64,28.4449,0,10.0,-1,0.001,1.0,1,28.4449,7,0.1230000000000001,SAT,Returned from portfolio; configuration: 5796119 my performance: ,0.029,
124,14,41,9.3859,0,10.0,-1,0.001,1.0,1,9.3859,7,0.1240000000000001,SAT,Returned from portfolio; configuration: 5796119 my performance: ,0.029,
125,14,14,6.4226,0,10.0,-1,0.001,1.0,1,6.4226,7,0.12500000000000008,SAT,Returned from portfolio; configuration: 5595619 my performance: ,0.028,
126,14,29,18.0025,0,10.0,-1,0.001,1.0,1,18.0025,7,0.12600000000000008,SAT,Returned from portfolio; configuration: 5595336 my performance: ,0.029,
127,14,44,13.1219,0,10.0,-1,0.001,1.0,1,13.1219,7,0.12700000000000009,SAT,Returned from portfolio; configuration: 5796119 my performance: ,0.029,
128,14,61,34.7178,0,10.0,-1,0.001,1.0,1,34.7178,7,0.12800000000000009,SAT,Returned from portfolio; configuration: 5796119 my performance: ,0.029,
129,14,23,18.1735,0,10.0,-1,0.001,1.0,1,18.1735,7,0.1290000000000001,SAT,Returned from portfolio; configuration: 5594639 my performance: ,0.029,
130,14,48,22.0394,0,10.0,-1,0.001,1.0,1,22.0394,7,0.1300000000000001,SAT,Returned from portfolio; configuration: 5796119 my performance: ,0.029,
131,14,55,36.6093,0,10.0,-1,0.001,1.0,1,36.6093,7,0.1310000000000001,SAT,Returned from portfolio; configuration: 5796119 my performance: ,0.029,
132,9,1,84.8922,0,10.0,-1,0.001,1.0,1,84.8922,7,0.1320000000000001,SAT,Returned from portfolio; configuration: 5595619 my performance: ,0.029,
133,15,29,18.0025,0,10.0,-1,0.001,1.0,1,18.0025,7,0.1330000000000001,SAT,Returned from portfolio; configuration: 5595336 my performance: ,0.029,
134,15,23,18.1735,0,10.0,-1,0.001,1.0,1,18.1735,7,0.1340000000000001,SAT,Returned from portfolio; configuration: 5594639 my performance: ,0.029,
135,15,36,10.1507,0,10.0,-1,0.001,1.0,1,10.1507,7,0.1350000000000001,SAT,Returned from portfolio; configuration: 5595336 my performance: ,0.028,
136,15,11,11.025,0,10.0,-1,0.001,1.0,1,11.025,7,0.1360000000000001,SAT,Returned from portfolio; configuration: 5807455 my performance: ,0.028,
137,15,61,34.7178,0,10.0,-1,0.001,1.0,1,34.7178,7,0.1370000000000001,SAT,Returned from portfolio; configuration: 5595336 my performance: ,0.03,
138,15,46,17.1866,0,10.0,-1,0.001,1.0,1,17.1866,7,0.1380000000000001,SAT,Returned from portfolio; configuration: 5595336 my performance: ,0.029,
139,15,55,36.6093,0,10.0,-1,0.001,1.0,1,36.6093,7,0.1390000000000001,SAT,Returned from portfolio; configuration: 5595336 my performance: ,0.029,
140,15,14,6.4226,0,10.0,-1,0.001,1.0,1,6.4226,7,0.1400000000000001,SAT,Returned from portfolio; configuration: 5595619 my performance: ,0.028,
141,15,44,13.1219,0,10.0,-1,0.001,1.0,1,13.1219,7,0.1410000000000001,SAT,Returned from portfolio; configuration: 5595336 my performance: ,0.028,
142,15,64,28.4449,0,10.0,-1,0.001,1.0,1,28.4449,7,0.1420000000000001,SAT,Returned from portfolio; configuration: 5595336 my performance: ,0.029,
143,15,41,9.3859,0,10.0,-1,0.001,1.0,1,9.3859,7,0.1430000000000001,SAT,Returned from portfolio; configuration: 5595336 my performance: ,0.029,
144,15,42,10.2742,0,10.0,-1,0.001,1.0,1,10.2742,7,0.1440000000000001,SAT,Returned from portfolio; configuration: 5595336 my performance: ,0.029,
145,15,19,11.6765,0,10.0,-1,0.001,1.0,1,11.6765,7,0.1450000000000001,SAT,Returned from portfolio; configuration: 5595619 my performance: ,0.029,
146,15,48,22.0394,0,10.0,-1,0.001,1.0,1,22.0394,7,0.1460000000000001,SAT,Returned from portfolio; configuration: 5595336 my performance: ,0.029,
147,15,1,84.8922,0,10.0,-1,0.001,1.0,1,84.8922,7,0.1470000000000001,SAT,Returned from portfolio; configuration: 5807455 my performance: ,0.029,
148,15,32,14.6758,0,10.0,-1,0.001,1.0,1,14.6758,7,0.1480000000000001,SAT,Returned from portfolio; configuration: 5595336 my performance: ,0.028,
149,9,20,13.8345,0,10.0,-1,0.001,1.0,1,13.8345,8,0.1490000000000001,SAT,Returned from portfolio; configuration: 5594639 my performance: ,0.029,
150,16,64,28.4449,0,10.0,-1,0.001,1.0,1,28.4449,8,0.1500000000000001,SAT,Returned from portfolio; configuration: 5823423 my performance: ,0.028,
151,16,41,9.3859,0,10.0,-1,0.001,1.0,1,9.3859,8,0.1510000000000001,SAT,Returned from portfolio; configuration: 5823423 my performance: ,0.029,
152,16,29,18.0025,0,10.0,-1,0.001,1.0,1,18.0025,8,0.1520000000000001,SAT,Returned from portfolio; configuration: 5595336 my performance: ,0.029,
153,16,1,84.8922,0,10.0,-1,0.001,1.0,1,84.8922,8,0.1530000000000001,SAT,Returned from portfolio; configuration: 5595619 my performance: ,0.029,
154,16,19,11.6765,0,10.0,-1,0.001,1.0,1,11.6765,8,0.1540000000000001,SAT,Returned from portfolio; configuration: 5595619 my performance: ,0.029,
155,16,36,10.1507,0,10.0,-1,0.001,1.0,1,10.1507,8,0.1550000000000001,SAT,Returned from portfolio; configuration: 5595336 my performance: ,0.028,
156,16,11,11.025,0,10.0,-1,0.001,1.0,1,11.025,8,0.1560000000000001,SAT,Returned from portfolio; configuration: 5595619 my performance: ,0.029,
157,16,46,17.1866,0,10.0,-1,0.001,1.0,1,17.1866,8,0.1570000000000001,SAT,Returned from portfolio; configuration: 5823423 my performance: ,0.028,
158,16,55,36.6093,0,10.0,-1,0.001,1.0,1,36.6093,8,0.1580000000000001,SAT,Returned from portfolio; configuration: 5823423 my performance: ,0.028,
159,16,42,10.2742,0,10.0,-1,0.001,1.0,1,10.2742,8,0.1590000000000001,SAT,Returned from portfolio; configuration: 5823423 my performance: ,0.029,
160,16,44,13.1219,0,10.0,-1,0.001,1.0,1,13.1219,8,0.16000000000000011,SAT,Returned from portfolio; configuration: 5823423 my performance: ,0.029,
161,16,48,22.0394,0,10.0,-1,0.001,1.0,1,22.0394,8,0.16100000000000012,SAT,Returned from portfolio; configuration: 5823423 my performance: ,0.028,
162,16,14,6.4226,0,10.0,-1,0.001,1.0,1,6.4226,8,0.16200000000000012,SAT,Returned from portfolio; configuration: 5595619 my performance: ,0.028,
163,16,20,13.8345,0,10.0,-1,0.001,1.0,1,13.8345,8,0.16300000000000012,SAT,Returned from portfolio; configuration: 5594639 my performance: ,0.029,
164,16,61,34.7178,0,10.0,-1,0.001,1.0,1,34.7178,8,0.16400000000000012,SAT,Returned from portfolio; configuration: 5823423 my performance: ,0.029,
165,16,32,14.6758,0,10.0,-1,0.001,1.0,1,14.6758,8,0.16500000000000012,SAT,Returned from portfolio; configuration: 5595336 my performance: ,0.028,
166,16,23,18.1735,0,10.0,-1,0.001,1.0,1,18.1735,8,0.16600000000000012,SAT,Returned from portfolio; configuration: 5594639 my performance: ,0.029,
167,9,63,30.8025,0,10.0,-1,0.001,1.0,1,30.8025,8,0.16700000000000012,SAT,Returned from portfolio; configuration: 5716403 my performance: ,0.028,
168,17,44,13.1219,0,10.0,-1,0.001,1.0,1,13.1219,8,0.16800000000000012,SAT,Returned from portfolio; configuration: 5837891 my performance: ,0.028,
169,17,64,28.4449,0,10.0,-1,0.001,1.0,1,28.4449,8,0.16900000000000012,SAT,Returned from portfolio; configuration: 5837891 my performance: ,0.029,
170,17,63,30.8025,0,10.0,-1,0.001,1.0,1,30.8025,8,0.17000000000000012,SAT,Returned from portfolio; configuration: 5837891 my performance: ,0.028,
171,17,61,34.7178,0,10.0,-1,0.001,1.0,1,34.7178,8,0.17100000000000012,SAT,Returned from portfolio; configuration: 5837891 my performance: ,0.029,
172,17,19,11.6765,0,10.0,-1,0.001,1.0,1,11.6765,8,0.17200000000000013,SAT,Returned from portfolio; configuration: 5595619 my performance: ,0.029,
173,17,46,17.1866,0,10.0,-1,0.001,1.0,1,17.1866,8,0.17300000000000013,SAT,Returned from portfolio; configuration: 5837891 my performance: ,0.028,
174,17,1,84.8922,0,10.0,-1,0.001,1.0,1,84.8922,8,0.17400000000000013,SAT,Returned from portfolio; configuration: 5595619 my performance: ,0.029,
175,17,55,36.6093,0,10.0,-1,0.001,1.0,1,36.6093,8,0.17500000000000013,SAT,Returned from portfolio; configuration: 5837891 my performance: ,0.029,
