"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.0, 1.7976931348623157E308, 0.0, 1, 0.0,  x2='7.5'
0.1277629999999931, 8.6643, 0.284, 1, 0.028888999999992393,  x2='7.5'
0.61551800000002, 19.164900000000003, 0.97, 1, 0.4166749999999979,  x2='7.5'
0.9584600000000023, 27.649933333333333, 1.428, 1, 0.4595350000000167,  x2='7.5'
1.406810999999999, 21.533075, 1.888, 1, 0.508119999999991,  x2='7.5'
2.3368409999999873, 20.19122, 2.801, 1, 0.9387120000000095,  x2='7.5'
3.0012520000000227, 20.077866666666665, 3.385, 1, 1.0028930000000003,  x2='7.5'
3.773408999999982, 17.64862857142857, 4.186, 1, 1.374750000000006,  x2='7.5'
4.653989000000008, 17.653637500000002, 4.889, 1, 1.4550940000000026,  x2='7.5'
6.050655000000013, 17.842222222222222, 6.085, 1, 1.951751999999999,  x2='7.5'
7.149201999999978, 16.21376, 6.908, 1, 2.050502999999992,  x2='7.5'
8.68028200000001, 15.629272727272728, 8.132, 1, 2.4816869999999938,  x2='7.5'
9.989142999999997, 15.479741666666666, 9.069, 1, 2.590377000000018,  x2='7.5'
11.28535899999999, 15.479708333333333, 9.784, 11, 2.6865279999999814,  x2='6.002513667712615'
11.690030999999973, 14.435107692307692, 10.403, 11, 2.9911329999999907,  x2='6.002513667712615'
13.212240999999992, 13.848471428571429, 11.507, 11, 3.1134189999999933,  x2='6.002513667712615'
15.154389999999987, 14.241700000000002, 12.986, 11, 3.5561700000000087,  x2='6.002513667712615'
16.90803999999998, 13.662331250000001, 14.229, 11, 3.709366000000017,  x2='6.002513667712615'
19.186311999999972, 14.05395294117647, 16.024, 11, 4.2876520000000085,  x2='6.002513667712615'
21.138897999999962, 13.794966666666667, 17.369, 11, 4.440537000000006,  x2='6.002513667712615'
23.536387999999988, 13.306489473684211, 19.106, 11, 4.938124000000016,  x2='6.002513667712615'
25.714323000000036, 13.61888, 20.576, 11, 5.115698000000009,  x2='6.002513667712615'
28.33217200000005, 13.359309523809523, 22.457, 11, 5.6332769999999925,  x2='6.002513667712615'
30.718627000000104, 12.813895454545454, 24.038, 11, 5.819952999999998,  x2='6.002513667712615'
33.57896000000012, 13.019078260869566, 26.057, 11, 6.3802960000000155,  x2='6.002513667712615'
36.18198700000015, 13.061475, 27.764, 11, 6.583428999999995,  x2='6.002513667712615'
39.23672800000019, 13.31606, 29.931, 11, 7.137847000000022,  x2='6.002513667712615'
42.05026800000022, 13.260726923076923, 31.749, 11, 7.351799,  x2='6.002513667712615'
45.34002100000026, 13.436348148148149, 34.006, 11, 7.941125999999997,  x2='6.002513667712615'
48.38095300000032, 13.232225000000001, 35.955, 11, 8.182242000000002,  x2='6.002513667712615'
51.87011400000035, 13.178579310344828, 38.307, 11, 8.771280999999988,  x2='6.002513667712615'
55.11968300000037, 12.80942, 40.363, 11, 9.02078800000001,  x2='6.002513667712615'
58.84348400000043, 12.991751612903228, 42.849, 11, 9.645353,  x2='6.002513667712615'
62.304921000000476, 12.934378125, 45.031, 11, 9.906058000000002,  x2='6.002513667712615'
66.33675000000054, 12.688915151515152, 47.735, 11, 10.638054000000011,  x2='6.002513667712615'
70.02149200000056, 14.812541176470589, 50.052, 11, 10.922822999999994,  x2='6.002513667712615'
74.18168200000062, 14.589882857142857, 52.782, 11, 11.582825000000014,  x2='6.002513667712615'
78.0781480000005, 16.229750000000003, 55.199, 11, 11.87953300000001,  x2='6.002513667712615'
82.43496200000031, 16.202913513513515, 58.089, 11, 12.536478999999986,  x2='6.002513667712615'
86.5431160000001, 17.183044736842106, 60.623, 11, 12.844407000000018,  x2='6.002513667712615'
91.10786599999987, 17.117661538461537, 63.57, 11, 13.509521000000007,  x2='6.002513667712615'
95.42239099999965, 17.279442500000002, 66.209, 11, 13.823700000000002,  x2='6.002513667712615'
100.2281009999994, 16.896636585365854, 69.299, 11, 14.529290000000003,  x2='6.002513667712615'
104.76402099999918, 16.546038095238096, 72.067, 11, 14.865064000000018,  x2='6.002513667712615'
109.7462509999989, 16.46623023255814, 75.24, 11, 15.547742,  x2='6.002513667712615'
114.49799599999868, 16.16667727272727, 78.138, 11, 15.89929699999999,  x2='6.002513667712615'
116.01966999999861, 16.16667727272727, 78.994, 11, 16.021318999999977,  x2='6.002513667712615'
