Run Number,Run History Configuration ID,Instance ID,Response Value (y),Censored?,Cutoff Time Used,Seed,Runtime,Run Length,Run Result Code,Run Quality,SMAC Iteration,SMAC Cumulative Runtime,Run Result,Additional Algorithm Run Data,Wall Clock Time,
39,7,74,1.3602,0,10.0,-1,0.001,1.0,1,1.3602,3,0.03900000000000003,SAT,Returned from portfolio; configuration: 7527482 my performance: ,0.029,
40,7,21,15.2368,0,10.0,-1,0.001,1.0,1,15.2368,3,0.04000000000000003,SAT,Returned from portfolio; configuration: 7526309 my performance: ,0.027,
41,7,69,6.2469,0,10.0,-1,0.001,1.0,1,6.2469,4,0.04100000000000003,SAT,Returned from portfolio; configuration: 7618075 my performance: ,0.028,
42,8,75,1.5844,0,10.0,-1,0.001,1.0,1,1.5844,4,0.04200000000000003,SAT,Returned from portfolio; configuration: 7527482 my performance: ,0.029,
43,8,10,14.2798,0,10.0,-1,0.001,1.0,1,14.2798,4,0.04300000000000003,SAT,Returned from portfolio; configuration: 7527289 my performance: ,0.029,
44,8,45,5.3366,0,10.0,-1,0.001,1.0,1,5.3366,4,0.04400000000000003,SAT,Returned from portfolio; configuration: 7527482 my performance: ,0.03,
45,8,33,11.8774,0,10.0,-1,0.001,1.0,1,11.8774,4,0.04500000000000003,SAT,Returned from portfolio; configuration: 7636232 my performance: ,0.028,
46,8,74,1.3602,0,10.0,-1,0.001,1.0,1,1.3602,4,0.046000000000000034,SAT,Returned from portfolio; configuration: 7527482 my performance: ,0.029,
47,8,72,2.1715,0,10.0,-1,0.001,1.0,1,2.1715,4,0.047000000000000035,SAT,Returned from portfolio; configuration: 7527482 my performance: ,0.028,
48,8,5,44.62,0,10.0,-1,0.001,1.0,1,44.62,4,0.048000000000000036,SAT,Returned from portfolio; configuration: 7527289 my performance: ,0.029,
49,8,69,6.2469,0,10.0,-1,0.001,1.0,1,6.2469,4,0.04900000000000004,SAT,Returned from portfolio; configuration: 7527482 my performance: ,0.029,
50,8,21,15.2368,0,10.0,-1,0.001,1.0,1,15.2368,4,0.05000000000000004,SAT,Returned from portfolio; configuration: 7526309 my performance: ,0.027,
51,7,53,21.6501,0,10.0,-1,0.001,1.0,1,21.6501,4,0.05100000000000004,SAT,Returned from portfolio; configuration: 7618075 my performance: ,0.029,
52,9,45,5.3366,0,10.0,-1,0.001,1.0,1,5.3366,4,0.05200000000000004,SAT,Returned from portfolio; configuration: 7648369 my performance: ,0.029,
53,9,53,21.6501,0,10.0,-1,0.001,1.0,1,21.6501,4,0.05300000000000004,SAT,Returned from portfolio; configuration: 7648369 my performance: ,0.029,
54,9,5,44.62,0,10.0,-1,0.001,1.0,1,44.62,4,0.05400000000000004,SAT,Returned from portfolio; configuration: 7527289 my performance: ,0.029,
55,9,33,11.8774,0,10.0,-1,0.001,1.0,1,11.8774,4,0.05500000000000004,SAT,Returned from portfolio; configuration: 7527482 my performance: ,0.027,
56,9,75,1.5844,0,10.0,-1,0.001,1.0,1,1.5844,4,0.05600000000000004,SAT,Returned from portfolio; configuration: 7648369 my performance: ,0.029,
57,9,21,15.2368,0,10.0,-1,0.001,1.0,1,15.2368,4,0.057000000000000044,SAT,Returned from portfolio; configuration: 7526309 my performance: ,0.027,
58,9,74,1.3602,0,10.0,-1,0.001,1.0,1,1.3602,4,0.058000000000000045,SAT,Returned from portfolio; configuration: 7648369 my performance: ,0.029,
59,9,72,2.1715,0,10.0,-1,0.001,1.0,1,2.1715,4,0.059000000000000045,SAT,Returned from portfolio; configuration: 7648369 my performance: ,0.029,
60,9,10,14.2798,0,10.0,-1,0.001,1.0,1,14.2798,4,0.060000000000000046,SAT,Returned from portfolio; configuration: 7527289 my performance: ,0.029,
61,9,69,6.2469,0,10.0,-1,0.001,1.0,1,6.2469,4,0.06100000000000005,SAT,Returned from portfolio; configuration: 7648369 my performance: ,0.029,
62,7,34,9.7844,0,10.0,-1,0.001,1.0,1,9.7844,5,0.06200000000000005,SAT,Returned from portfolio; configuration: 7527482 my performance: ,0.03,
63,10,53,21.6501,0,10.0,-1,0.001,1.0,1,21.6501,5,0.06300000000000004,SAT,Returned from portfolio; configuration: 7664692 my performance: ,0.029,
64,10,75,1.5844,0,10.0,-1,0.001,1.0,1,1.5844,5,0.06400000000000004,SAT,Returned from portfolio; configuration: 7527482 my performance: ,0.029,
65,10,5,44.62,0,10.0,-1,0.001,1.0,1,44.62,5,0.06500000000000004,SAT,Returned from portfolio; configuration: 7527289 my performance: ,0.029,
66,10,33,11.8774,0,10.0,-1,0.001,1.0,1,11.8774,5,0.06600000000000004,SAT,Returned from portfolio; configuration: 7527482 my performance: ,0.027,
67,10,34,9.7844,0,10.0,-1,0.001,1.0,1,9.7844,5,0.06700000000000005,SAT,Returned from portfolio; configuration: 7527482 my performance: ,0.03,
68,10,45,5.3366,0,10.0,-1,0.001,1.0,1,5.3366,5,0.06800000000000005,SAT,Returned from portfolio; configuration: 7664692 my performance: ,0.029,
69,10,21,15.2368,0,10.0,-1,0.001,1.0,1,15.2368,5,0.06900000000000005,SAT,Returned from portfolio; configuration: 7526309 my performance: ,0.027,
70,10,10,14.2798,0,10.0,-1,0.001,1.0,1,14.2798,5,0.07000000000000005,SAT,Returned from portfolio; configuration: 7527289 my performance: ,0.029,
71,10,69,6.2469,0,10.0,-1,0.001,1.0,1,6.2469,5,0.07100000000000005,SAT,Returned from portfolio; configuration: 7664692 my performance: ,0.028,
72,10,72,2.1715,0,10.0,-1,0.001,1.0,1,2.1715,5,0.07200000000000005,SAT,Returned from portfolio; configuration: 7527482 my performance: ,0.028,
73,10,74,1.3602,0,10.0,-1,0.001,1.0,1,1.3602,5,0.07300000000000005,SAT,Returned from portfolio; configuration: 7527482 my performance: ,0.029,
74,7,16,7.0195,0,10.0,-1,0.001,1.0,1,7.0195,5,0.07400000000000005,SAT,Returned from portfolio; configuration: 7527289 my performance: ,0.028,
75,11,75,1.5844,0,10.0,-1,0.001,1.0,1,1.5844,5,0.07500000000000005,SAT,Returned from portfolio; configuration: 7678771 my performance: ,0.028,
76,11,72,2.1715,0,10.0,-1,0.001,1.0,1,2.1715,5,0.07600000000000005,SAT,Returned from portfolio; configuration: 7678771 my performance: ,0.029,
77,11,10,14.2798,0,10.0,-1,0.001,1.0,1,14.2798,5,0.07700000000000005,SAT,Returned from portfolio; configuration: 7527289 my performance: ,0.029,
78,11,74,1.3602,0,10.0,-1,0.001,1.0,1,1.3602,5,0.07800000000000006,SAT,Returned from portfolio; configuration: 7678771 my performance: ,0.029,
79,11,34,9.7844,0,10.0,-1,0.001,1.0,1,9.7844,5,0.07900000000000006,SAT,Returned from portfolio; configuration: 7527482 my performance: ,0.03,
80,11,33,11.8774,0,10.0,-1,0.001,1.0,1,11.8774,5,0.08000000000000006,SAT,Returned from portfolio; configuration: 7527482 my performance: ,0.027,
81,11,45,5.3366,0,10.0,-1,0.001,1.0,1,5.3366,5,0.08100000000000006,SAT,Returned from portfolio; configuration: 7678771 my performance: ,0.029,
82,11,21,15.2368,0,10.0,-1,0.001,1.0,1,15.2368,5,0.08200000000000006,SAT,Returned from portfolio; configuration: 7526309 my performance: ,0.027,
83,11,69,6.2469,0,10.0,-1,0.001,1.0,1,6.2469,5,0.08300000000000006,SAT,Returned from portfolio; configuration: 7678771 my performance: ,0.029,
84,11,5,44.62,0,10.0,-1,0.001,1.0,1,44.62,5,0.08400000000000006,SAT,Returned from portfolio; configuration: 7527289 my performance: ,0.029,
85,11,16,7.0195,0,10.0,-1,0.001,1.0,1,7.0195,5,0.08500000000000006,SAT,Returned from portfolio; configuration: 7527289 my performance: ,0.028,
86,11,53,21.6501,0,10.0,-1,0.001,1.0,1,21.6501,5,0.08600000000000006,SAT,Returned from portfolio; configuration: 7678771 my performance: ,0.028,
87,7,46,7.0687,0,10.0,-1,0.001,1.0,1,7.0687,6,0.08700000000000006,SAT,Returned from portfolio; configuration: 7618075 my performance: ,0.028,
88,12,53,21.6501,0,10.0,-1,0.001,1.0,1,21.6501,6,0.08800000000000006,SAT,Returned from portfolio; configuration: 7527482 my performance: ,0.029,
89,12,74,1.3602,0,10.0,-1,0.001,1.0,1,1.3602,6,0.08900000000000007,SAT,Returned from portfolio; configuration: 7527482 my performance: ,0.029,
90,12,10,14.2798,0,10.0,-1,0.001,1.0,1,14.2798,6,0.09000000000000007,SAT,Returned from portfolio; configuration: 7527289 my performance: ,0.029,
91,12,72,2.1715,0,10.0,-1,0.001,1.0,1,2.1715,6,0.09100000000000007,SAT,Returned from portfolio; configuration: 7527482 my performance: ,0.028,
92,12,75,1.5844,0,10.0,-1,0.001,1.0,1,1.5844,6,0.09200000000000007,SAT,Returned from portfolio; configuration: 7527482 my performance: ,0.029,
93,12,45,5.3366,0,10.0,-1,0.001,1.0,1,5.3366,6,0.09300000000000007,SAT,Returned from portfolio; configuration: 7527482 my performance: ,0.03,
94,12,34,9.7844,0,10.0,-1,0.001,1.0,1,9.7844,6,0.09400000000000007,SAT,Returned from portfolio; configuration: 7695974 my performance: ,0.028,
95,12,33,11.8774,0,10.0,-1,0.001,1.0,1,11.8774,6,0.09500000000000007,SAT,Returned from portfolio; configuration: 7695974 my performance: ,0.029,
96,12,5,44.62,0,10.0,-1,0.001,1.0,1,44.62,6,0.09600000000000007,SAT,Returned from portfolio; configuration: 7527289 my performance: ,0.029,
97,12,46,7.0687,0,10.0,-1,0.001,1.0,1,7.0687,6,0.09700000000000007,SAT,Returned from portfolio; configuration: 7527482 my performance: ,0.029,
98,12,21,15.2368,0,10.0,-1,0.001,1.0,1,15.2368,6,0.09800000000000007,SAT,Returned from portfolio; configuration: 7526309 my performance: ,0.027,
99,12,69,6.2469,0,10.0,-1,0.001,1.0,1,6.2469,6,0.09900000000000007,SAT,Returned from portfolio; configuration: 7527482 my performance: ,0.029,
100,12,16,7.0195,0,10.0,-1,0.001,1.0,1,7.0195,6,0.10000000000000007,SAT,Returned from portfolio; configuration: 7527289 my performance: ,0.028,
101,7,63,19.1974,0,10.0,-1,0.001,1.0,1,19.1974,6,0.10100000000000008,SAT,Returned from portfolio; configuration: 7618075 my performance: ,0.029,
102,13,74,1.3602,0,10.0,-1,0.001,1.0,1,1.3602,6,0.10200000000000008,SAT,Returned from portfolio; configuration: 7527482 my performance: ,0.029,
103,13,21,15.2368,0,10.0,-1,0.001,1.0,1,15.2368,6,0.10300000000000008,SAT,Returned from portfolio; configuration: 7526309 my performance: ,0.027,
104,13,72,2.1715,0,10.0,-1,0.001,1.0,1,2.1715,6,0.10400000000000008,SAT,Returned from portfolio; configuration: 7527482 my performance: ,0.028,
105,13,10,14.2798,0,10.0,-1,0.001,1.0,1,14.2798,6,0.10500000000000008,SAT,Returned from portfolio; configuration: 7709171 my performance: ,0.029,
106,13,53,21.6501,0,10.0,-1,0.001,1.0,1,21.6501,6,0.10600000000000008,SAT,Returned from portfolio; configuration: 7527482 my performance: ,0.029,
107,13,45,5.3366,0,10.0,-1,0.001,1.0,1,5.3366,6,0.10700000000000008,SAT,Returned from portfolio; configuration: 7527482 my performance: ,0.03,
108,13,34,9.7844,0,10.0,-1,0.001,1.0,1,9.7844,6,0.10800000000000008,SAT,Returned from portfolio; configuration: 7527482 my performance: ,0.03,
109,13,5,44.62,0,10.0,-1,0.001,1.0,1,44.62,6,0.10900000000000008,SAT,Returned from portfolio; configuration: 7709171 my performance: ,0.029,
110,13,75,1.5844,0,10.0,-1,0.001,1.0,1,1.5844,6,0.11000000000000008,SAT,Returned from portfolio; configuration: 7527482 my performance: ,0.029,
111,13,63,19.1974,0,10.0,-1,0.001,1.0,1,19.1974,6,0.11100000000000008,SAT,Returned from portfolio; configuration: 7527482 my performance: ,0.029,
112,13,69,6.2469,0,10.0,-1,0.001,1.0,1,6.2469,6,0.11200000000000009,SAT,Returned from portfolio; configuration: 7527482 my performance: ,0.029,
113,13,16,7.0195,0,10.0,-1,0.001,1.0,1,7.0195,6,0.11300000000000009,SAT,Returned from portfolio; configuration: 7527289 my performance: ,0.028,
114,13,46,7.0687,0,10.0,-1,0.001,1.0,1,7.0687,6,0.11400000000000009,SAT,Returned from portfolio; configuration: 7527482 my performance: ,0.029,
115,13,33,11.8774,0,10.0,-1,0.001,1.0,1,11.8774,6,0.11500000000000009,SAT,Returned from portfolio; configuration: 7527482 my performance: ,0.027,
116,7,55,24.3347,0,10.0,-1,0.001,1.0,1,24.3347,7,0.11600000000000009,SAT,Returned from portfolio; configuration: 7618075 my performance: ,0.029,
117,14,72,2.1715,0,10.0,-1,0.001,1.0,1,2.1715,7,0.11700000000000009,SAT,Returned from portfolio; configuration: 7527482 my performance: ,0.028,
118,14,75,1.5844,0,10.0,-1,0.001,1.0,1,1.5844,7,0.11800000000000009,SAT,Returned from portfolio; configuration: 7527482 my performance: ,0.029,
119,14,63,19.1974,0,10.0,-1,0.001,1.0,1,19.1974,7,0.11900000000000009,SAT,Returned from portfolio; configuration: 7527482 my performance: ,0.029,
120,14,53,21.6501,0,10.0,-1,0.001,1.0,1,21.6501,7,0.12000000000000009,SAT,Returned from portfolio; configuration: 7527482 my performance: ,0.029,
121,14,10,14.2798,0,10.0,-1,0.001,1.0,1,14.2798,7,0.1210000000000001,SAT,Returned from portfolio; configuration: 7527289 my performance: ,0.029,
122,14,69,6.2469,0,10.0,-1,0.001,1.0,1,6.2469,7,0.1220000000000001,SAT,Returned from portfolio; configuration: 7527482 my performance: ,0.029,
123,14,16,7.0195,0,10.0,-1,0.001,1.0,1,7.0195,7,0.1230000000000001,SAT,Returned from portfolio; configuration: 7527289 my performance: ,0.028,
124,14,34,9.7844,0,10.0,-1,0.001,1.0,1,9.7844,7,0.1240000000000001,SAT,Returned from portfolio; configuration: 7527482 my performance: ,0.03,
125,14,46,7.0687,0,10.0,-1,0.001,1.0,1,7.0687,7,0.12500000000000008,SAT,Returned from portfolio; configuration: 7527482 my performance: ,0.029,
126,14,33,11.8774,0,10.0,-1,0.001,1.0,1,11.8774,7,0.12600000000000008,SAT,Returned from portfolio; configuration: 7527482 my performance: ,0.027,
127,14,74,1.3602,0,10.0,-1,0.001,1.0,1,1.3602,7,0.12700000000000009,SAT,Returned from portfolio; configuration: 7527482 my performance: ,0.029,
128,14,21,15.2368,0,10.0,-1,0.001,1.0,1,15.2368,7,0.12800000000000009,SAT,Returned from portfolio; configuration: 7526309 my performance: ,0.027,
129,14,55,24.3347,0,10.0,-1,0.001,1.0,1,24.3347,7,0.1290000000000001,SAT,Returned from portfolio; configuration: 7527482 my performance: ,0.028,
130,14,45,5.3366,0,10.0,-1,0.001,1.0,1,5.3366,7,0.1300000000000001,SAT,Returned from portfolio; configuration: 7527482 my performance: ,0.03,
131,14,5,44.62,0,10.0,-1,0.001,1.0,1,44.62,7,0.1310000000000001,SAT,Returned from portfolio; configuration: 7527289 my performance: ,0.029,
132,7,28,18.8443,0,10.0,-1,0.001,1.0,1,18.8443,7,0.1320000000000001,SAT,Returned from portfolio; configuration: 7527006 my performance: ,0.029,
133,15,16,7.0195,0,10.0,-1,0.001,1.0,1,7.0195,7,0.1330000000000001,SAT,Returned from portfolio; configuration: 7527289 my performance: ,0.028,
134,15,28,18.8443,0,10.0,-1,0.001,1.0,1,18.8443,7,0.1340000000000001,SAT,Returned from portfolio; configuration: 7527006 my performance: ,0.029,
135,15,63,19.1974,0,10.0,-1,0.001,1.0,1,19.1974,7,0.1350000000000001,SAT,Returned from portfolio; configuration: 7527482 my performance: ,0.029,
136,15,72,2.1715,0,10.0,-1,0.001,1.0,1,2.1715,7,0.1360000000000001,SAT,Returned from portfolio; configuration: 7527482 my performance: ,0.028,
137,15,45,5.3366,0,10.0,-1,0.001,1.0,1,5.3366,7,0.1370000000000001,SAT,Returned from portfolio; configuration: 7527482 my performance: ,0.03,
138,15,53,21.6501,0,10.0,-1,0.001,1.0,1,21.6501,7,0.1380000000000001,SAT,Returned from portfolio; configuration: 7527482 my performance: ,0.029,
139,15,69,6.2469,0,10.0,-1,0.001,1.0,1,6.2469,7,0.1390000000000001,SAT,Returned from portfolio; configuration: 7527482 my performance: ,0.029,
140,15,10,14.2798,0,10.0,-1,0.001,1.0,1,14.2798,7,0.1400000000000001,SAT,Returned from portfolio; configuration: 7739639 my performance: ,0.029,
141,15,74,1.3602,0,10.0,-1,0.001,1.0,1,1.3602,7,0.1410000000000001,SAT,Returned from portfolio; configuration: 7527482 my performance: ,0.029,
142,15,75,1.5844,0,10.0,-1,0.001,1.0,1,1.5844,7,0.1420000000000001,SAT,Returned from portfolio; configuration: 7527482 my performance: ,0.029,
143,15,46,7.0687,0,10.0,-1,0.001,1.0,1,7.0687,7,0.1430000000000001,SAT,Returned from portfolio; configuration: 7527482 my performance: ,0.029,
144,15,21,15.2368,0,10.0,-1,0.001,1.0,1,15.2368,7,0.1440000000000001,SAT,Returned from portfolio; configuration: 7526309 my performance: ,0.027,
145,15,34,9.7844,0,10.0,-1,0.001,1.0,1,9.7844,7,0.1450000000000001,SAT,Returned from portfolio; configuration: 7527482 my performance: ,0.03,
146,15,33,11.8774,0,10.0,-1,0.001,1.0,1,11.8774,7,0.1460000000000001,SAT,Returned from portfolio; configuration: 7527482 my performance: ,0.027,
147,15,5,44.62,0,10.0,-1,0.001,1.0,1,44.62,7,0.1470000000000001,SAT,Returned from portfolio; configuration: 7739639 my performance: ,0.029,
148,15,55,24.3347,0,10.0,-1,0.001,1.0,1,24.3347,7,0.1480000000000001,SAT,Returned from portfolio; configuration: 7527482 my performance: ,0.028,
149,7,18,9.7539,0,10.0,-1,0.001,1.0,1,9.7539,8,0.1490000000000001,SAT,Returned from portfolio; configuration: 7527289 my performance: ,0.028,
150,16,69,6.2469,0,10.0,-1,0.001,1.0,1,6.2469,8,0.1500000000000001,SAT,Returned from portfolio; configuration: 7527482 my performance: ,0.029,
151,16,53,21.6501,0,10.0,-1,0.001,1.0,1,21.6501,8,0.1510000000000001,SAT,Returned from portfolio; configuration: 7527482 my performance: ,0.029,
152,16,72,2.1715,0,10.0,-1,0.001,1.0,1,2.1715,8,0.1520000000000001,SAT,Returned from portfolio; configuration: 7527482 my performance: ,0.028,
153,16,28,18.8443,0,10.0,-1,0.001,1.0,1,18.8443,8,0.1530000000000001,SAT,Returned from portfolio; configuration: 7527006 my performance: ,0.029,
154,16,45,5.3366,0,10.0,-1,0.001,1.0,1,5.3366,8,0.1540000000000001,SAT,Returned from portfolio; configuration: 7527482 my performance: ,0.03,
155,16,33,11.8774,0,10.0,-1,0.001,1.0,1,11.8774,8,0.1550000000000001,SAT,Returned from portfolio; configuration: 7527482 my performance: ,0.027,
156,16,75,1.5844,0,10.0,-1,0.001,1.0,1,1.5844,8,0.1560000000000001,SAT,Returned from portfolio; configuration: 7527482 my performance: ,0.029,
157,16,21,15.2368,0,10.0,-1,0.001,1.0,1,15.2368,8,0.1570000000000001,SAT,Returned from portfolio; configuration: 7526309 my performance: ,0.027,
158,16,74,1.3602,0,10.0,-1,0.001,1.0,1,1.3602,8,0.1580000000000001,SAT,Returned from portfolio; configuration: 7527482 my performance: ,0.029,
159,16,16,7.0195,0,10.0,-1,0.001,1.0,1,7.0195,8,0.1590000000000001,SAT,Returned from portfolio; configuration: 7527289 my performance: ,0.028,
160,16,63,19.1974,0,10.0,-1,0.001,1.0,1,19.1974,8,0.16000000000000011,SAT,Returned from portfolio; configuration: 7527482 my performance: ,0.029,
161,16,10,14.2798,0,10.0,-1,0.001,1.0,1,14.2798,8,0.16100000000000012,SAT,Returned from portfolio; configuration: 7752506 my performance: ,0.03,
162,16,5,44.62,0,10.0,-1,0.001,1.0,1,44.62,8,0.16200000000000012,SAT,Returned from portfolio; configuration: 7752506 my performance: ,0.028,
163,16,55,24.3347,0,10.0,-1,0.001,1.0,1,24.3347,8,0.16300000000000012,SAT,Returned from portfolio; configuration: 7527482 my performance: ,0.028,
164,16,34,9.7844,0,10.0,-1,0.001,1.0,1,9.7844,8,0.16400000000000012,SAT,Returned from portfolio; configuration: 7527482 my performance: ,0.03,
165,16,18,9.7539,0,10.0,-1,0.001,1.0,1,9.7539,8,0.16500000000000012,SAT,Returned from portfolio; configuration: 7527289 my performance: ,0.028,
166,16,46,7.0687,0,10.0,-1,0.001,1.0,1,7.0687,8,0.16600000000000012,SAT,Returned from portfolio; configuration: 7527482 my performance: ,0.029,
167,7,64,17.0946,0,10.0,-1,0.001,1.0,1,17.0946,8,0.16700000000000012,SAT,Returned from portfolio; configuration: 7618075 my performance: ,0.028,
168,17,63,19.1974,0,10.0,-1,0.001,1.0,1,19.1974,8,0.16800000000000012,SAT,Returned from portfolio; configuration: 7527482 my performance: ,0.029,
169,17,75,1.5844,0,10.0,-1,0.001,1.0,1,1.5844,8,0.16900000000000012,SAT,Returned from portfolio; configuration: 7527482 my performance: ,0.029,
170,17,16,7.0195,0,10.0,-1,0.001,1.0,1,7.0195,8,0.17000000000000012,SAT,Returned from portfolio; configuration: 7527289 my performance: ,0.028,
171,17,72,2.1715,0,10.0,-1,0.001,1.0,1,2.1715,8,0.17100000000000012,SAT,Returned from portfolio; configuration: 7527482 my performance: ,0.028,
172,17,55,24.3347,0,10.0,-1,0.001,1.0,1,24.3347,8,0.17200000000000013,SAT,Returned from portfolio; configuration: 7527482 my performance: ,0.028,
173,17,46,7.0687,0,10.0,-1,0.001,1.0,1,7.0687,8,0.17300000000000013,SAT,Returned from portfolio; configuration: 7527482 my performance: ,0.029,
174,17,74,1.3602,0,10.0,-1,0.001,1.0,1,1.3602,8,0.17400000000000013,SAT,Returned from portfolio; configuration: 7527482 my performance: ,0.029,
175,17,28,18.8443,0,10.0,-1,0.001,1.0,1,18.8443,8,0.17500000000000013,SAT,Returned from portfolio; configuration: 7527006 my performance: ,0.029,
