"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Full Configuration","Predicted Performance (if available)",
"0.0"," 1.7976931348623157E308","0.0","1","0.0", " x2='7.5'","NaN"
"0.12561600000001363"," 19.5111","0.227","1","0.026470000000003324", " x2='7.5'","NaN"
"0.630693000000005"," 16.89545","1.097","1","0.4316050000000047", " x2='7.5'","21.691790731516292"
"0.9634140000000002"," 19.1266","1.439","1","0.4641639999999967", " x2='7.5'","21.691790731516292"
"1.4009760000000084"," 15.32035","1.84","1","0.501767000000001", " x2='7.5'","21.691790731516292"
"2.3099170000000075"," 14.06392","2.696","1","0.9108099999999979", " x2='7.5'","21.69172766765873"
"2.959467000000004"," 15.106583333333333","3.209","1","0.9602459999999979", " x2='7.5'","21.69172766765873"
"3.671083000000005"," 14.616571428571428","3.884","1","1.2720330000000075", " x2='7.5'","21.630272116175856"
"4.535504999999999"," 12.9842","4.515","1","1.3362450000000052", " x2='7.5'","21.630272116175856"
"5.8391889999999975"," 12.9393","5.548","1","1.7401610000000005", " x2='7.5'","21.647733466269838"
"6.916039999999999"," 13.25854","6.298","1","1.8170120000000054", " x2='7.5'","21.647733466269838"
"7.982946999999996"," 13.16905","6.881","9","1.8838709999999992", " x2='13.854210624569378'","20.855195688648706"
"8.378825000000012"," 12.261181818181818","7.437","9","2.1795759999999973", " x2='13.854210624569378'","20.236762199665826"
"9.672388999999994"," 11.824375","8.359","9","2.2736030000000085", " x2='13.854210624569378'","20.236762199665826"
"11.376216999999993"," 12.136407692307692","9.661","9","2.6770680000000056", " x2='13.854210624569378'","20.688621997650376"
"12.881962999999985"," 12.331092857142858","10.699","9","2.782785000000004", " x2='13.854210624569378'","20.688621997650376"
"14.800898999999982"," 12.086640000000001","12.104","9","3.2016530000000074", " x2='13.854210624569378'","19.59453707210735"
"16.517512999999973"," 12.531062499999999","13.255","9","3.3183070000000043", " x2='13.854210624569378'","19.59453707210735"
"18.751453999999967"," 12.36949411764706","14.886","9","3.8522650000000027", " x2='13.854210624569378'","19.64364610479323"
"20.683075999999964"," 16.398533333333333","16.154","9","3.984275000000011", " x2='13.854210624569378'","19.64364610479323"
"23.012309999999985"," 18.858068421052632","17.777","9","4.413274000000001", " x2='13.854210624569378'","19.017171423767753"
"25.155909000000023"," 18.85738","19.164","9","4.55675699999999", " x2='13.854210624569378'","19.017171423767753"
"27.813190000000056"," 18.256880952380953","21.258","9","5.114356000000001", " x2='13.854210624569378'","19.26516617867586"
"30.170127000000086"," 18.237095454545454","22.758","9","5.270871999999997", " x2='13.854210624569378'","19.26516617867586"
"32.924949000000126"," 17.799304347826087","24.606","9","5.725845000000007", " x2='13.854210624569378'","18.33668001817043"
"35.48991900000016"," 17.488116666666667","26.232","9","5.890715999999998", " x2='13.854210624569378'","18.33668001817043"
"38.4893770000002"," 17.807828","28.231","9","6.390135999999998", " x2='13.854210624569378'","20.178976239243944"
"41.26236800000023"," 17.355319230769233","29.951","9","6.563662000000008", " x2='13.854210624569378'","20.178976239243944"
"44.45424800000026"," 17.152433333333335","32.054","9","7.055336999999994", " x2='13.854210624569378'","18.179514256735587"
"47.439361000000304"," 17.041153571428573","33.891","9","7.240412000000006", " x2='13.854210624569378'","18.179514256735587"
"50.85370000000035"," 17.042996551724137","36.186","9","7.7548630000000145", " x2='13.854210624569378'","18.124306495875107"
"54.061084000000385"," 16.53481","38.152","9","7.961794000000012", " x2='13.854210624569378'","18.124306495875107"
"57.69601500000043"," 17.440783870967742","40.506","9","8.496774000000002", " x2='13.854210624569378'","17.784755877662906"
"61.11973100000047"," 16.95513125","42.595","9","8.720908999999992", " x2='13.854210624569378'","17.784755877662906"
"65.07638900000052"," 17.196375757575755","45.174","9","9.377772000000007", " x2='13.854210624569378'","17.359647272765248"
"68.70616700000056"," 17.097497058823528","47.374","9","9.607316000000012", " x2='13.854210624569378'","17.359647272765248"
"72.72883200000062"," 16.67244285714286","49.93","9","10.129565", " x2='13.854210624569378'","17.41755883082707"
"76.56838000000052"," 16.795275","52.234","9","10.369186", " x2='13.854210624569378'","17.41755883082707"
"80.83660300000031"," 16.96742162162162","54.929","9","10.937692999999996", " x2='13.854210624569378'","17.367149330148287"
"84.8930440000001"," 17.486244736842107","57.356","9","11.194082000000009", " x2='13.854210624569378'","17.367149330148287"
"89.39336599999987"," 17.202561538461538","60.183","9","11.79408500000001", " x2='13.854210624569378'","17.911746620927318"
"93.65846399999964"," 17.272475","62.728","9","12.05924800000001", " x2='13.854210624569378'","17.911746620927318"
"98.3141439999994"," 17.08909512195122","65.621","9","12.614931000000013", " x2='13.854210624569378'","17.710912732508355"
"102.78961299999918"," 17.388533333333335","68.29","9","12.890305000000012", " x2='13.854210624569378'","17.710912732508355"
"107.71595199999892"," 17.372767441860464","71.357","9","13.516835", " x2='13.854210624569378'","18.72707049169799"
"112.39995699999868"," 17.2285","74.126","9","13.801072000000005", " x2='13.854210624569378'","18.72707049169799"
"113.90543999999859"," 17.2285","75.019","9","13.906695", " x2='13.854210624569378'","18.72707049169799"
