Run Number,Run History Configuration ID,Instance ID,Response Value (y),Censored?,Cutoff Time Used,Seed,Runtime,Run Length,Run Result Code,Run Quality,SMAC Iteration,SMAC Cumulative Runtime,Run Result,Additional Algorithm Run Data,Wall Clock Time,
43,8,13,1.7865,0,10.0,-1,0.001,1.0,1,1.7865,3,0.04300000000000003,SAT,Returned from portfolio; configuration: 10126562 my performance: ,0.028,
44,8,47,6.1899,0,10.0,-1,0.001,1.0,1,6.1899,3,0.04400000000000003,SAT,Returned from portfolio; configuration: 10126465 my performance: ,0.029,
45,8,58,19.7469,0,10.0,-1,0.001,1.0,1,19.7469,3,0.04500000000000003,SAT,Returned from portfolio; configuration: 10126465 my performance: ,0.03,
46,8,38,3.2859,0,10.0,-1,0.001,1.0,1,3.2859,3,0.046000000000000034,SAT,Returned from portfolio; configuration: 10126316 my performance: ,0.028,
47,8,44,3.0732,0,10.0,-1,0.001,1.0,1,3.0732,3,0.047000000000000035,SAT,Returned from portfolio; configuration: 10126465 my performance: ,0.028,
48,8,45,3.7753,0,10.0,-1,0.001,1.0,1,3.7753,3,0.048000000000000036,SAT,Returned from portfolio; configuration: 10126465 my performance: ,0.029,
49,8,52,14.8238,0,10.0,-1,0.001,1.0,1,14.8238,3,0.04900000000000004,SAT,Returned from portfolio; configuration: 10126465 my performance: ,0.028,
50,8,69,4.9718,0,10.0,-1,0.001,1.0,1,4.9718,3,0.05000000000000004,SAT,Returned from portfolio; configuration: 10126465 my performance: ,0.029,
51,1,62,16.1905,0,10.0,-1,0.001,1.0,1,16.1905,3,0.05100000000000004,SAT,Returned from portfolio; configuration: 10126465 my performance: ,0.029,
52,9,18,9.7539,0,10.0,-1,0.001,1.0,1,9.7539,3,0.05200000000000004,SAT,Returned from portfolio; configuration: 10126123 my performance: ,0.028,
53,9,52,14.8238,0,10.0,-1,0.001,1.0,1,14.8238,3,0.05300000000000004,SAT,Returned from portfolio; configuration: 10126465 my performance: ,0.028,
54,9,58,19.7469,0,10.0,-1,0.001,1.0,1,19.7469,3,0.05400000000000004,SAT,Returned from portfolio; configuration: 10126465 my performance: ,0.03,
55,9,47,6.1899,0,10.0,-1,0.001,1.0,1,6.1899,3,0.05500000000000004,SAT,Returned from portfolio; configuration: 10126465 my performance: ,0.029,
56,9,62,16.1905,0,10.0,-1,0.001,1.0,1,16.1905,3,0.05600000000000004,SAT,Returned from portfolio; configuration: 10126465 my performance: ,0.029,
57,9,44,3.0732,0,10.0,-1,0.001,1.0,1,3.0732,3,0.057000000000000044,SAT,Returned from portfolio; configuration: 10126465 my performance: ,0.028,
58,9,45,3.7753,0,10.0,-1,0.001,1.0,1,3.7753,3,0.058000000000000045,SAT,Returned from portfolio; configuration: 10126465 my performance: ,0.029,
59,9,38,3.2859,0,10.0,-1,0.001,1.0,1,3.2859,3,0.059000000000000045,SAT,Returned from portfolio; configuration: 10126316 my performance: ,0.028,
60,9,69,4.9718,0,10.0,-1,0.001,1.0,1,4.9718,3,0.060000000000000046,SAT,Returned from portfolio; configuration: 10126465 my performance: ,0.029,
61,9,13,1.7865,0,10.0,-1,0.001,1.0,1,1.7865,3,0.06100000000000005,SAT,Returned from portfolio; configuration: 10126562 my performance: ,0.028,
62,1,29,18.0025,0,10.0,-1,0.001,1.0,1,18.0025,4,0.06200000000000005,SAT,Returned from portfolio; configuration: 10125840 my performance: ,0.029,
63,2,69,4.9718,0,10.0,-1,0.001,1.0,1,4.9718,4,0.06300000000000004,SAT,Returned from portfolio; configuration: 10126465 my performance: ,0.029,
64,2,62,16.1905,0,10.0,-1,0.001,1.0,1,16.1905,4,0.06400000000000004,SAT,Returned from portfolio; configuration: 10126465 my performance: ,0.029,
65,2,52,14.8238,0,10.0,-1,0.001,1.0,1,14.8238,4,0.06500000000000004,SAT,Returned from portfolio; configuration: 10126465 my performance: ,0.028,
66,2,47,6.1899,0,10.0,-1,0.001,1.0,1,6.1899,4,0.06600000000000004,SAT,Returned from portfolio; configuration: 10126465 my performance: ,0.029,
67,2,29,18.0025,0,10.0,-1,0.001,1.0,1,18.0025,4,0.06700000000000005,SAT,Returned from portfolio; configuration: 10125840 my performance: ,0.029,
68,2,38,3.2859,0,10.0,-1,0.001,1.0,1,3.2859,4,0.06800000000000005,SAT,Returned from portfolio; configuration: 10126316 my performance: ,0.028,
69,2,13,1.7865,0,10.0,-1,0.001,1.0,1,1.7865,4,0.06900000000000005,SAT,Returned from portfolio; configuration: 10126562 my performance: ,0.028,
70,2,45,3.7753,0,10.0,-1,0.001,1.0,1,3.7753,4,0.07000000000000005,SAT,Returned from portfolio; configuration: 10126465 my performance: ,0.029,
71,2,58,19.7469,0,10.0,-1,0.001,1.0,1,19.7469,4,0.07100000000000005,SAT,Returned from portfolio; configuration: 10126465 my performance: ,0.03,
72,1,76,2.2206,0,10.0,-1,0.001,1.0,1,2.2206,4,0.07200000000000005,SAT,Returned from portfolio; configuration: 10126316 my performance: ,0.028,
73,10,47,6.1899,0,10.0,-1,0.001,1.0,1,6.1899,4,0.07300000000000005,SAT,Returned from portfolio; configuration: 10126465 my performance: ,0.029,
74,10,58,19.7469,0,10.0,-1,0.001,1.0,1,19.7469,4,0.07400000000000005,SAT,Returned from portfolio; configuration: 10126465 my performance: ,0.03,
75,10,52,14.8238,0,10.0,-1,0.001,1.0,1,14.8238,4,0.07500000000000005,SAT,Returned from portfolio; configuration: 10126465 my performance: ,0.028,
76,10,13,1.7865,0,10.0,-1,0.001,1.0,1,1.7865,4,0.07600000000000005,SAT,Returned from portfolio; configuration: 10126562 my performance: ,0.028,
77,10,45,3.7753,0,10.0,-1,0.001,1.0,1,3.7753,4,0.07700000000000005,SAT,Returned from portfolio; configuration: 10126465 my performance: ,0.029,
78,10,69,4.9718,0,10.0,-1,0.001,1.0,1,4.9718,4,0.07800000000000006,SAT,Returned from portfolio; configuration: 10126465 my performance: ,0.029,
79,10,62,16.1905,0,10.0,-1,0.001,1.0,1,16.1905,4,0.07900000000000006,SAT,Returned from portfolio; configuration: 10126465 my performance: ,0.029,
80,10,38,3.2859,0,10.0,-1,0.001,1.0,1,3.2859,4,0.08000000000000006,SAT,Returned from portfolio; configuration: 10126316 my performance: ,0.028,
81,10,44,3.0732,0,10.0,-1,0.001,1.0,1,3.0732,4,0.08100000000000006,SAT,Returned from portfolio; configuration: 10126465 my performance: ,0.028,
82,10,76,2.2206,0,10.0,-1,0.001,1.0,1,2.2206,4,0.08200000000000006,SAT,Returned from portfolio; configuration: 10126316 my performance: ,0.028,
83,10,29,18.0025,0,10.0,-1,0.001,1.0,1,18.0025,4,0.08300000000000006,SAT,Returned from portfolio; configuration: 10125840 my performance: ,0.029,
84,10,18,9.7539,0,10.0,-1,0.001,1.0,1,9.7539,4,0.08400000000000006,SAT,Returned from portfolio; configuration: 10126123 my performance: ,0.028,
85,1,3,33.1618,0,10.0,-1,0.001,1.0,1,33.1618,5,0.08500000000000006,SAT,Returned from portfolio; configuration: 10126562 my performance: ,0.029,
86,11,18,9.7539,0,10.0,-1,0.001,1.0,1,9.7539,5,0.08600000000000006,SAT,Returned from portfolio; configuration: 10126123 my performance: ,0.028,
87,11,45,3.7753,0,10.0,-1,0.001,1.0,1,3.7753,5,0.08700000000000006,SAT,Returned from portfolio; configuration: 10126465 my performance: ,0.029,
88,11,3,33.1618,0,10.0,-1,0.001,1.0,1,33.1618,5,0.08800000000000006,SAT,Returned from portfolio; configuration: 10126562 my performance: ,0.029,
89,11,38,3.2859,0,10.0,-1,0.001,1.0,1,3.2859,5,0.08900000000000007,SAT,Returned from portfolio; configuration: 10126316 my performance: ,0.028,
90,11,47,6.1899,0,10.0,-1,0.001,1.0,1,6.1899,5,0.09000000000000007,SAT,Returned from portfolio; configuration: 10126465 my performance: ,0.029,
91,11,58,19.7469,0,10.0,-1,0.001,1.0,1,19.7469,5,0.09100000000000007,SAT,Returned from portfolio; configuration: 10126465 my performance: ,0.03,
92,11,62,16.1905,0,10.0,-1,0.001,1.0,1,16.1905,5,0.09200000000000007,SAT,Returned from portfolio; configuration: 10126465 my performance: ,0.029,
93,11,69,4.9718,0,10.0,-1,0.001,1.0,1,4.9718,5,0.09300000000000007,SAT,Returned from portfolio; configuration: 10126465 my performance: ,0.029,
94,11,76,2.2206,0,10.0,-1,0.001,1.0,1,2.2206,5,0.09400000000000007,SAT,Returned from portfolio; configuration: 10126316 my performance: ,0.028,
95,11,13,1.7865,0,10.0,-1,0.001,1.0,1,1.7865,5,0.09500000000000007,SAT,Returned from portfolio; configuration: 10126562 my performance: ,0.028,
96,11,44,3.0732,0,10.0,-1,0.001,1.0,1,3.0732,5,0.09600000000000007,SAT,Returned from portfolio; configuration: 10126465 my performance: ,0.028,
97,11,52,14.8238,0,10.0,-1,0.001,1.0,1,14.8238,5,0.09700000000000007,SAT,Returned from portfolio; configuration: 10126465 my performance: ,0.028,
98,11,29,18.0025,0,10.0,-1,0.001,1.0,1,18.0025,5,0.09800000000000007,SAT,Returned from portfolio; configuration: 10125840 my performance: ,0.029,
99,1,60,18.6021,0,10.0,-1,0.001,1.0,1,18.6021,5,0.09900000000000007,SAT,Returned from portfolio; configuration: 10126465 my performance: ,0.029,
100,12,62,16.1905,0,10.0,-1,0.001,1.0,1,16.1905,5,0.10000000000000007,SAT,Returned from portfolio; configuration: 10126465 my performance: ,0.029,
101,12,44,3.0732,0,10.0,-1,0.001,1.0,1,3.0732,5,0.10100000000000008,SAT,Returned from portfolio; configuration: 10126465 my performance: ,0.028,
102,12,76,2.2206,0,10.0,-1,0.001,1.0,1,2.2206,5,0.10200000000000008,SAT,Returned from portfolio; configuration: 10126316 my performance: ,0.028,
103,12,58,19.7469,0,10.0,-1,0.001,1.0,1,19.7469,5,0.10300000000000008,SAT,Returned from portfolio; configuration: 10126465 my performance: ,0.03,
104,12,45,3.7753,0,10.0,-1,0.001,1.0,1,3.7753,5,0.10400000000000008,SAT,Returned from portfolio; configuration: 10126465 my performance: ,0.029,
105,12,3,33.1618,0,10.0,-1,0.001,1.0,1,33.1618,5,0.10500000000000008,SAT,Returned from portfolio; configuration: 10126562 my performance: ,0.029,
106,12,52,14.8238,0,10.0,-1,0.001,1.0,1,14.8238,5,0.10600000000000008,SAT,Returned from portfolio; configuration: 10126465 my performance: ,0.028,
107,12,69,4.9718,0,10.0,-1,0.001,1.0,1,4.9718,5,0.10700000000000008,SAT,Returned from portfolio; configuration: 10126465 my performance: ,0.029,
108,12,29,18.0025,0,10.0,-1,0.001,1.0,1,18.0025,5,0.10800000000000008,SAT,Returned from portfolio; configuration: 10125840 my performance: ,0.029,
109,12,38,3.2859,0,10.0,-1,0.001,1.0,1,3.2859,5,0.10900000000000008,SAT,Returned from portfolio; configuration: 10126316 my performance: ,0.028,
110,12,60,18.6021,0,10.0,-1,0.001,1.0,1,18.6021,5,0.11000000000000008,SAT,Returned from portfolio; configuration: 10126465 my performance: ,0.029,
111,12,13,1.7865,0,10.0,-1,0.001,1.0,1,1.7865,5,0.11100000000000008,SAT,Returned from portfolio; configuration: 10126562 my performance: ,0.028,
112,12,18,9.7539,0,10.0,-1,0.001,1.0,1,9.7539,5,0.11200000000000009,SAT,Returned from portfolio; configuration: 10278832 my performance: ,0.028,
113,12,47,6.1899,0,10.0,-1,0.001,1.0,1,6.1899,5,0.11300000000000009,SAT,Returned from portfolio; configuration: 10126465 my performance: ,0.029,
114,1,31,15.8808,0,10.0,-1,0.001,1.0,1,15.8808,6,0.11400000000000009,SAT,Returned from portfolio; configuration: 10125840 my performance: ,0.029,
115,13,62,16.1905,0,10.0,-1,0.001,1.0,1,16.1905,6,0.11500000000000009,SAT,Returned from portfolio; configuration: 10126465 my performance: ,0.029,
116,13,38,3.2859,0,10.0,-1,0.001,1.0,1,3.2859,6,0.11600000000000009,SAT,Returned from portfolio; configuration: 10126316 my performance: ,0.028,
117,13,69,4.9718,0,10.0,-1,0.001,1.0,1,4.9718,6,0.11700000000000009,SAT,Returned from portfolio; configuration: 10126465 my performance: ,0.029,
118,13,47,6.1899,0,10.0,-1,0.001,1.0,1,6.1899,6,0.11800000000000009,SAT,Returned from portfolio; configuration: 10126465 my performance: ,0.029,
119,13,52,14.8238,0,10.0,-1,0.001,1.0,1,14.8238,6,0.11900000000000009,SAT,Returned from portfolio; configuration: 10126465 my performance: ,0.028,
120,13,44,3.0732,0,10.0,-1,0.001,1.0,1,3.0732,6,0.12000000000000009,SAT,Returned from portfolio; configuration: 10126465 my performance: ,0.028,
121,13,45,3.7753,0,10.0,-1,0.001,1.0,1,3.7753,6,0.1210000000000001,SAT,Returned from portfolio; configuration: 10126465 my performance: ,0.029,
122,13,29,18.0025,0,10.0,-1,0.001,1.0,1,18.0025,6,0.1220000000000001,SAT,Returned from portfolio; configuration: 10125840 my performance: ,0.029,
123,13,3,33.1618,0,10.0,-1,0.001,1.0,1,33.1618,6,0.1230000000000001,SAT,Returned from portfolio; configuration: 10126562 my performance: ,0.029,
124,13,13,1.7865,0,10.0,-1,0.001,1.0,1,1.7865,6,0.1240000000000001,SAT,Returned from portfolio; configuration: 10126562 my performance: ,0.028,
125,13,60,18.6021,0,10.0,-1,0.001,1.0,1,18.6021,6,0.12500000000000008,SAT,Returned from portfolio; configuration: 10126465 my performance: ,0.029,
126,13,58,19.7469,0,10.0,-1,0.001,1.0,1,19.7469,6,0.12600000000000008,SAT,Returned from portfolio; configuration: 10126465 my performance: ,0.03,
127,13,76,2.2206,0,10.0,-1,0.001,1.0,1,2.2206,6,0.12700000000000009,SAT,Returned from portfolio; configuration: 10126316 my performance: ,0.028,
128,13,18,9.7539,0,10.0,-1,0.001,1.0,1,9.7539,6,0.12800000000000009,SAT,Returned from portfolio; configuration: 10126123 my performance: ,0.028,
129,13,31,15.8808,0,10.0,-1,0.001,1.0,1,15.8808,6,0.1290000000000001,SAT,Returned from portfolio; configuration: 10125840 my performance: ,0.029,
130,1,36,6.0426,0,10.0,-1,0.001,1.0,1,6.0426,6,0.1300000000000001,SAT,Returned from portfolio; configuration: 10126316 my performance: ,0.029,
131,14,36,6.0426,0,10.0,-1,0.001,1.0,1,6.0426,6,0.1310000000000001,SAT,Returned from portfolio; configuration: 10126316 my performance: ,0.029,
132,14,69,4.9718,0,10.0,-1,0.001,1.0,1,4.9718,6,0.1320000000000001,SAT,Returned from portfolio; configuration: 10126465 my performance: ,0.029,
133,14,60,18.6021,0,10.0,-1,0.001,1.0,1,18.6021,6,0.1330000000000001,SAT,Returned from portfolio; configuration: 10126465 my performance: ,0.029,
134,14,3,33.1618,0,10.0,-1,0.001,1.0,1,33.1618,6,0.1340000000000001,SAT,Returned from portfolio; configuration: 10126562 my performance: ,0.029,
135,14,45,3.7753,0,10.0,-1,0.001,1.0,1,3.7753,6,0.1350000000000001,SAT,Returned from portfolio; configuration: 10126465 my performance: ,0.029,
136,14,62,16.1905,0,10.0,-1,0.001,1.0,1,16.1905,6,0.1360000000000001,SAT,Returned from portfolio; configuration: 10126465 my performance: ,0.029,
137,14,18,9.7539,0,10.0,-1,0.001,1.0,1,9.7539,6,0.1370000000000001,SAT,Returned from portfolio; configuration: 10126123 my performance: ,0.028,
138,14,52,14.8238,0,10.0,-1,0.001,1.0,1,14.8238,6,0.1380000000000001,SAT,Returned from portfolio; configuration: 10126465 my performance: ,0.028,
139,14,58,19.7469,0,10.0,-1,0.001,1.0,1,19.7469,6,0.1390000000000001,SAT,Returned from portfolio; configuration: 10126465 my performance: ,0.03,
140,14,31,15.8808,0,10.0,-1,0.001,1.0,1,15.8808,6,0.1400000000000001,SAT,Returned from portfolio; configuration: 10125840 my performance: ,0.029,
141,14,29,18.0025,0,10.0,-1,0.001,1.0,1,18.0025,6,0.1410000000000001,SAT,Returned from portfolio; configuration: 10125840 my performance: ,0.029,
142,14,47,6.1899,0,10.0,-1,0.001,1.0,1,6.1899,6,0.1420000000000001,SAT,Returned from portfolio; configuration: 10126465 my performance: ,0.029,
143,14,38,3.2859,0,10.0,-1,0.001,1.0,1,3.2859,6,0.1430000000000001,SAT,Returned from portfolio; configuration: 10126316 my performance: ,0.028,
144,14,13,1.7865,0,10.0,-1,0.001,1.0,1,1.7865,6,0.1440000000000001,SAT,Returned from portfolio; configuration: 10126562 my performance: ,0.028,
145,14,76,2.2206,0,10.0,-1,0.001,1.0,1,2.2206,6,0.1450000000000001,SAT,Returned from portfolio; configuration: 10126316 my performance: ,0.028,
146,14,44,3.0732,0,10.0,-1,0.001,1.0,1,3.0732,6,0.1460000000000001,SAT,Returned from portfolio; configuration: 10126465 my performance: ,0.028,
147,1,68,6.2222,0,10.0,-1,0.001,1.0,1,6.2222,7,0.1470000000000001,SAT,Returned from portfolio; configuration: 10126465 my performance: ,0.029,
148,15,44,3.0732,0,10.0,-1,0.001,1.0,1,3.0732,7,0.1480000000000001,SAT,Returned from portfolio; configuration: 10327186 my performance: ,0.029,
149,15,29,18.0025,0,10.0,-1,0.001,1.0,1,18.0025,7,0.1490000000000001,SAT,Returned from portfolio; configuration: 10125840 my performance: ,0.029,
150,15,18,9.7539,0,10.0,-1,0.001,1.0,1,9.7539,7,0.1500000000000001,SAT,Returned from portfolio; configuration: 10126123 my performance: ,0.028,
151,15,58,19.7469,0,10.0,-1,0.001,1.0,1,19.7469,7,0.1510000000000001,SAT,Returned from portfolio; configuration: 10126465 my performance: ,0.03,
152,15,69,4.9718,0,10.0,-1,0.001,1.0,1,4.9718,7,0.1520000000000001,SAT,Returned from portfolio; configuration: 10327186 my performance: ,0.029,
153,15,68,6.2222,0,10.0,-1,0.001,1.0,1,6.2222,7,0.1530000000000001,SAT,Returned from portfolio; configuration: 10327186 my performance: ,0.028,
154,15,76,2.2206,0,10.0,-1,0.001,1.0,1,2.2206,7,0.1540000000000001,SAT,Returned from portfolio; configuration: 10126316 my performance: ,0.028,
155,15,38,3.2859,0,10.0,-1,0.001,1.0,1,3.2859,7,0.1550000000000001,SAT,Returned from portfolio; configuration: 10327186 my performance: ,0.028,
156,15,62,16.1905,0,10.0,-1,0.001,1.0,1,16.1905,7,0.1560000000000001,SAT,Returned from portfolio; configuration: 10126465 my performance: ,0.029,
157,15,52,14.8238,0,10.0,-1,0.001,1.0,1,14.8238,7,0.1570000000000001,SAT,Returned from portfolio; configuration: 10126465 my performance: ,0.028,
158,15,47,6.1899,0,10.0,-1,0.001,1.0,1,6.1899,7,0.1580000000000001,SAT,Returned from portfolio; configuration: 10327186 my performance: ,0.029,
159,15,13,1.7865,0,10.0,-1,0.001,1.0,1,1.7865,7,0.1590000000000001,SAT,Returned from portfolio; configuration: 10126562 my performance: ,0.028,
160,15,45,3.7753,0,10.0,-1,0.001,1.0,1,3.7753,7,0.16000000000000011,SAT,Returned from portfolio; configuration: 10327186 my performance: ,0.028,
161,15,36,6.0426,0,10.0,-1,0.001,1.0,1,6.0426,7,0.16100000000000012,SAT,Returned from portfolio; configuration: 10126316 my performance: ,0.029,
162,15,60,18.6021,0,10.0,-1,0.001,1.0,1,18.6021,7,0.16200000000000012,SAT,Returned from portfolio; configuration: 10126465 my performance: ,0.029,
163,15,3,33.1618,0,10.0,-1,0.001,1.0,1,33.1618,7,0.16300000000000012,SAT,Returned from portfolio; configuration: 10126562 my performance: ,0.029,
164,15,31,15.8808,0,10.0,-1,0.001,1.0,1,15.8808,7,0.16400000000000012,SAT,Returned from portfolio; configuration: 10125840 my performance: ,0.029,
165,1,66,9.3922,0,10.0,-1,0.001,1.0,1,9.3922,7,0.16500000000000012,SAT,Returned from portfolio; configuration: 10126465 my performance: ,0.028,
166,16,47,6.1899,0,10.0,-1,0.001,1.0,1,6.1899,7,0.16600000000000012,SAT,Returned from portfolio; configuration: 10126465 my performance: ,0.029,
167,16,62,16.1905,0,10.0,-1,0.001,1.0,1,16.1905,7,0.16700000000000012,SAT,Returned from portfolio; configuration: 10126465 my performance: ,0.029,
168,16,58,19.7469,0,10.0,-1,0.001,1.0,1,19.7469,7,0.16800000000000012,SAT,Returned from portfolio; configuration: 10126465 my performance: ,0.03,
169,16,3,33.1618,0,10.0,-1,0.001,1.0,1,33.1618,7,0.16900000000000012,SAT,Returned from portfolio; configuration: 10340147 my performance: ,0.029,
170,16,13,1.7865,0,10.0,-1,0.001,1.0,1,1.7865,7,0.17000000000000012,SAT,Returned from portfolio; configuration: 10126562 my performance: ,0.028,
171,16,29,18.0025,0,10.0,-1,0.001,1.0,1,18.0025,7,0.17100000000000012,SAT,Returned from portfolio; configuration: 10125840 my performance: ,0.029,
172,16,38,3.2859,0,10.0,-1,0.001,1.0,1,3.2859,7,0.17200000000000013,SAT,Returned from portfolio; configuration: 10126316 my performance: ,0.028,
173,16,52,14.8238,0,10.0,-1,0.001,1.0,1,14.8238,7,0.17300000000000013,SAT,Returned from portfolio; configuration: 10126465 my performance: ,0.028,
174,16,36,6.0426,0,10.0,-1,0.001,1.0,1,6.0426,7,0.17400000000000013,SAT,Returned from portfolio; configuration: 10126316 my performance: ,0.029,
