"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.0, 1.7976931348623157E308, 0.0, 1, 0.0,  x2='7.5'
0.12106999999999993, 27.7635, 0.067, 1, 0.021359999999997825,  x2='7.5'
0.24834599999999868, 20.1793, 0.166, 1, 0.04873300000000036,  x2='7.5'
0.4603949999999998, 30.716933333333333, 0.28, 1, 0.060712999999999795,  x2='7.5'
0.6738289999999999, 35.547575, 0.394, 1, 0.07411299999999876,  x2='7.5'
0.8863230000000001, 33.17954, 0.509, 1, 0.086529999999998,  x2='7.5'
1.0977799999999984, 32.63741666666667, 0.623, 1, 0.09806599999999932,  x2='7.5'
1.5471140000000003, 36.607285714285716, 0.894, 1, 0.1473230000000001,  x2='7.5'
1.9708779999999988, 33.935975, 1.123, 1, 0.1711999999999989,  x2='7.5'
2.3949200000000004, 36.89324444444444, 1.354, 1, 0.19511899999999827,  x2='7.5'
2.847832999999999, 38.35526, 1.61, 1, 0.2480519999999995,  x2='7.5'
3.0593560000000015, 37.80033636363636, 1.723, 1, 0.25955899999999943,  x2='7.5'
4.217136000000002, 35.77580909090909, 2.345, 10, 0.317457000000001,  x2='7.020451002661776'
4.360344000000001, 34.422216666666664, 2.494, 10, 0.3606990000000003,  x2='7.020451002661776'
4.784345999999999, 32.76966923076923, 2.723, 10, 0.3846659999999993,  x2='7.020451002661776'
5.206343999999998, 32.19108571428571, 2.949, 10, 0.40654699999999977,  x2='7.020451002661776'
6.089823999999997, 31.457626666666666, 3.445, 10, 0.4900190000000002,  x2='7.020451002661776'
7.772401999999991, 30.315475, 4.347, 10, 0.5725999999999996,  x2='7.020451002661776'
8.02314299999999, 32.55466470588235, 4.5, 10, 0.6233619999999984,  x2='7.020451002661776'
8.237020999999988, 31.965711111111112, 4.616, 10, 0.6373369999999987,  x2='7.020451002661776'
8.660134999999988, 32.55394210526316, 4.845, 10, 0.6604259999999993,  x2='7.020451002661776'
8.871864999999987, 32.181445, 4.959, 10, 0.6720589999999991,  x2='7.020451002661776'
9.084733999999987, 32.17389047619048, 5.075, 10, 0.6850479999999983,  x2='7.020451002661776'
9.553679999999986, 34.30310909090909, 5.354, 10, 0.7540119999999995,  x2='7.020451002661776'
9.975589999999983, 33.74986086956522, 5.581, 10, 0.7757839999999998,  x2='7.020451002661776'
10.395439999999983, 34.6042625, 5.805, 10, 0.7957469999999986,  x2='7.020451002661776'
10.60633699999998, 35.355284, 5.918, 10, 0.8065379999999998,  x2='7.020451002661776'
10.87428199999998, 34.71840384615385, 6.1, 10, 0.8745779999999996,  x2='7.020451002661776'
12.552004999999975, 34.86544444444444, 7.001, 10, 0.9522269999999988,  x2='7.020451002661776'
15.388884999999965, 33.40894074074074, 8.639, 26, 1.0892599999999995,  x2='4.311222766955142'
15.549512999999964, 32.38527142857143, 8.752, 26, 1.149704999999999,  x2='4.311222766955142'
15.970675999999962, 33.5478, 8.977, 26, 1.1709639999999997,  x2='4.311222766955142'
16.39321399999996, 38.380163333333336, 9.207, 26, 1.1935090000000006,  x2='4.311222766955142'
16.604241999999964, 42.37577096774194, 9.322, 26, 1.2044289999999993,  x2='4.311222766955142'
16.864649999999962, 41.171821875, 9.485, 26, 1.2648589999999995,  x2='4.311222766955142'
17.078301999999958, 40.034939393939396, 9.6, 26, 1.278556,  x2='4.311222766955142'
20.485653, 39.66664411764706, 11.553, 26, 1.4859419999999997,  x2='4.311222766955142'
20.906545000000005, 41.23631714285714, 11.78, 26, 1.5067449999999987,  x2='4.311222766955142'
24.572874000000056, 38.014405714285715, 13.74, 34, 1.673176999999999,  x2='5.818476271859195'
24.731794000000058, 37.67272222222222, 13.852, 34, 1.731984999999998,  x2='5.818476271859195'
25.57012700000007, 37.27984054054054, 14.301, 34, 1.7703439999999997,  x2='5.818476271859195'
25.83655500000007, 36.80077631578948, 14.47, 34, 1.836779,  x2='5.818476271859195'
29.182788000000116, 36.14678717948718, 16.254, 34, 1.983098,  x2='5.818476271859195'
29.44615100000012, 35.54758, 16.423, 34, 2.046346999999999,  x2='5.818476271859195'
29.656950000000123, 35.14478292682927, 16.537, 34, 2.0572349999999986,  x2='5.818476271859195'
30.081517000000126, 34.76810714285715, 16.766, 34, 2.0817109999999985,  x2='5.818476271859195'
30.291847000000132, 34.35090930232558, 16.881, 34, 2.0920380000000005,  x2='5.818476271859195'
30.559769000000134, 34.31754090909091, 17.051, 34, 2.1599519999999988,  x2='5.818476271859195'
30.771853000000135, 33.99194444444445, 17.166, 34, 2.172145999999998,  x2='5.818476271859195'
30.98304700000014, 33.679839130434786, 17.28, 34, 2.183234999999998,  x2='5.818476271859195'
31.19481500000014, 33.83923191489362, 17.395, 34, 2.1950020000000006,  x2='5.818476271859195'
31.706466000000148, 33.93985833333333, 17.717, 34, 2.306743000000001,  x2='5.818476271859195'
31.919082000000152, 33.54888979591836, 17.833, 34, 2.3193709999999985,  x2='5.818476271859195'
32.130305000000156, 33.155068, 17.946, 34, 2.3305299999999995,  x2='5.818476271859195'
33.87474000000017, 33.003749019607845, 18.915, 34, 2.4749990000000004,  x2='5.818476271859195'
34.08733900000018, 33.502263461538455, 19.03, 34, 2.487645999999998,  x2='5.818476271859195'
34.30039500000018, 33.404796226415094, 19.146, 34, 2.5006099999999982,  x2='5.818476271859195'
34.71946900000019, 33.186129629629626, 19.37, 34, 2.5196569999999987,  x2='5.818476271859195'
34.98544200000019, 32.92994, 19.538, 34, 2.5857439999999983,  x2='5.818476271859195'
35.8252710000002, 32.99948214285714, 19.987, 34, 2.625672,  x2='5.818476271859195'
36.307567000000205, 32.75481754385965, 20.277, 34, 2.7078609999999994,  x2='5.818476271859195'
36.52015700000021, 32.51190689655173, 20.393, 34, 2.720368999999998,  x2='5.818476271859195'
36.944147000000214, 32.14275423728814, 20.672, 34, 2.744389999999999,  x2='5.818476271859195'
37.15568500000022, 31.887120000000003, 20.786, 34, 2.7559020000000007,  x2='5.818476271859195'
37.43008600000022, 31.835488524590165, 20.967, 34, 2.8303959999999986,  x2='5.818476271859195'
37.64260000000023, 31.50900322580645, 21.082, 34, 2.8428189999999987,  x2='5.818476271859195'
37.85441800000022, 31.301123809523812, 21.198, 34, 2.8546369999999985,  x2='5.818476271859195'
38.274017000000235, 31.190782812499997, 21.423, 34, 2.8742029999999996,  x2='5.818476271859195'
38.558782000000235, 31.259716923076926, 21.609, 34, 2.9591009999999986,  x2='5.818476271859195'
38.770288000000235, 31.35696515151515, 21.723, 34, 2.970555000000001,  x2='5.818476271859195'
40.51769700000026, 31.082194029850747, 22.814, 34, 3.117880999999999,  x2='5.818476271859195'
40.727918000000265, 30.962008823529413, 22.927, 34, 3.1281039999999987,  x2='5.818476271859195'
40.938541000000264, 32.161150724637686, 23.04, 34, 3.1388140000000018,  x2='5.818476271859195'
41.14961700000027, 32.19681428571429, 23.153, 34, 3.1499000000000006,  x2='5.818476271859195'
41.36209600000027, 32.160816901408445, 23.319, 34, 3.162293,  x2='5.818476271859195'
41.632673000000274, 31.870781944444442, 23.494, 34, 3.232863,  x2='5.818476271859195'
41.84366000000028, 31.651430136986303, 23.606, 34, 3.243971,  x2='5.818476271859195'
42.056942000000284, 31.766056756756754, 23.722, 34, 3.257287,  x2='5.818476271859195'
42.26807500000028, 31.588553333333333, 23.837, 34, 3.268257,  x2='5.818476271859195'
