Run Number,Run History Configuration ID,Instance ID,Response Value (y),Censored?,Cutoff Time Used,Seed,Runtime,Run Length,Run Result Code,Run Quality,SMAC Iteration,SMAC Cumulative Runtime,Run Result,Additional Algorithm Run Data,Wall Clock Time,
13,4,32,14.0366,0,10.0,-1,0.001,1.0,1,14.0366,1,0.013000000000000005,SAT,Returned from portfolio; configuration: 8175448 my performance: ,0.03,
14,1,7,29.6655,0,10.0,-1,0.001,1.0,1,29.6655,2,0.014000000000000005,SAT,Returned from portfolio; configuration: 8175255 my performance: ,0.029,
15,5,7,29.6655,0,10.0,-1,0.001,1.0,1,29.6655,2,0.015000000000000006,SAT,Returned from portfolio; configuration: 8175255 my performance: ,0.029,
16,5,32,14.0366,0,10.0,-1,0.001,1.0,1,14.0366,2,0.016000000000000007,SAT,Returned from portfolio; configuration: 8175448 my performance: ,0.03,
17,5,57,19.7726,0,10.0,-1,0.001,1.0,1,19.7726,2,0.017000000000000008,SAT,Returned from portfolio; configuration: 8175597 my performance: ,0.029,
18,5,73,1.5576,0,10.0,-1,0.001,1.0,1,1.5576,2,0.01800000000000001,SAT,Returned from portfolio; configuration: 8175448 my performance: ,0.028,
19,5,76,2.2206,0,10.0,-1,0.001,1.0,1,2.2206,2,0.01900000000000001,SAT,Returned from portfolio; configuration: 8175448 my performance: ,0.028,
20,1,14,6.4226,0,10.0,-1,0.001,1.0,1,6.4226,2,0.02000000000000001,SAT,Returned from portfolio; configuration: 8175255 my performance: ,0.028,
21,3,7,29.6655,0,10.0,-1,0.001,1.0,1,29.6655,2,0.02100000000000001,SAT,Returned from portfolio; configuration: 8175255 my performance: ,0.029,
22,3,76,2.2206,0,10.0,-1,0.001,1.0,1,2.2206,2,0.022000000000000013,SAT,Returned from portfolio; configuration: 8175448 my performance: ,0.028,
23,3,14,6.4226,0,10.0,-1,0.001,1.0,1,6.4226,2,0.023000000000000013,SAT,Returned from portfolio; configuration: 8175255 my performance: ,0.028,
24,1,5,44.62,0,10.0,-1,0.001,1.0,1,44.62,3,0.024000000000000014,SAT,Returned from portfolio; configuration: 8175255 my performance: ,0.029,
25,6,73,1.5576,0,10.0,-1,0.001,1.0,1,1.5576,3,0.025000000000000015,SAT,Returned from portfolio; configuration: 8175448 my performance: ,0.028,
26,6,14,6.4226,0,10.0,-1,0.001,1.0,1,6.4226,3,0.026000000000000016,SAT,Returned from portfolio; configuration: 8175255 my performance: ,0.028,
27,6,57,19.7726,0,10.0,-1,0.001,1.0,1,19.7726,3,0.027000000000000017,SAT,Returned from portfolio; configuration: 8175597 my performance: ,0.029,
28,6,76,2.2206,0,10.0,-1,0.001,1.0,1,2.2206,3,0.028000000000000018,SAT,Returned from portfolio; configuration: 8175448 my performance: ,0.028,
29,6,7,29.6655,0,10.0,-1,0.001,1.0,1,29.6655,3,0.02900000000000002,SAT,Returned from portfolio; configuration: 8249865 my performance: ,0.028,
30,6,32,14.0366,0,10.0,-1,0.001,1.0,1,14.0366,3,0.03000000000000002,SAT,Returned from portfolio; configuration: 8175448 my performance: ,0.03,
31,6,5,44.62,0,10.0,-1,0.001,1.0,1,44.62,3,0.03100000000000002,SAT,Returned from portfolio; configuration: 8249865 my performance: ,0.028,
32,1,54,17.6887,0,10.0,-1,0.001,1.0,1,17.6887,3,0.03200000000000002,SAT,Returned from portfolio; configuration: 8175597 my performance: ,0.028,
33,7,54,17.6887,0,10.0,-1,0.001,1.0,1,17.6887,3,0.03300000000000002,SAT,Returned from portfolio; configuration: 8175597 my performance: ,0.028,
34,7,32,14.0366,0,10.0,-1,0.001,1.0,1,14.0366,3,0.03400000000000002,SAT,Returned from portfolio; configuration: 8266285 my performance: ,0.029,
35,7,57,19.7726,0,10.0,-1,0.001,1.0,1,19.7726,3,0.035000000000000024,SAT,Returned from portfolio; configuration: 8175597 my performance: ,0.029,
36,7,14,6.4226,0,10.0,-1,0.001,1.0,1,6.4226,3,0.036000000000000025,SAT,Returned from portfolio; configuration: 8175255 my performance: ,0.028,
37,7,76,2.2206,0,10.0,-1,0.001,1.0,1,2.2206,3,0.037000000000000026,SAT,Returned from portfolio; configuration: 8175448 my performance: ,0.028,
38,7,7,29.6655,0,10.0,-1,0.001,1.0,1,29.6655,3,0.03800000000000003,SAT,Returned from portfolio; configuration: 8175255 my performance: ,0.029,
39,7,73,1.5576,0,10.0,-1,0.001,1.0,1,1.5576,3,0.03900000000000003,SAT,Returned from portfolio; configuration: 8175448 my performance: ,0.028,
40,7,5,44.62,0,10.0,-1,0.001,1.0,1,44.62,3,0.04000000000000003,SAT,Returned from portfolio; configuration: 8175255 my performance: ,0.029,
41,1,47,6.1899,0,10.0,-1,0.001,1.0,1,6.1899,4,0.04100000000000003,SAT,Returned from portfolio; configuration: 8175597 my performance: ,0.03,
42,8,14,6.4226,0,10.0,-1,0.001,1.0,1,6.4226,4,0.04200000000000003,SAT,Returned from portfolio; configuration: 8175255 my performance: ,0.028,
43,8,73,1.5576,0,10.0,-1,0.001,1.0,1,1.5576,4,0.04300000000000003,SAT,Returned from portfolio; configuration: 8175448 my performance: ,0.028,
44,8,7,29.6655,0,10.0,-1,0.001,1.0,1,29.6655,4,0.04400000000000003,SAT,Returned from portfolio; configuration: 8285143 my performance: ,0.028,
45,8,57,19.7726,0,10.0,-1,0.001,1.0,1,19.7726,4,0.04500000000000003,SAT,Returned from portfolio; configuration: 8175597 my performance: ,0.029,
46,8,76,2.2206,0,10.0,-1,0.001,1.0,1,2.2206,4,0.046000000000000034,SAT,Returned from portfolio; configuration: 8175448 my performance: ,0.028,
47,8,47,6.1899,0,10.0,-1,0.001,1.0,1,6.1899,4,0.047000000000000035,SAT,Returned from portfolio; configuration: 8175597 my performance: ,0.03,
48,8,32,14.0366,0,10.0,-1,0.001,1.0,1,14.0366,4,0.048000000000000036,SAT,Returned from portfolio; configuration: 8175448 my performance: ,0.03,
49,8,54,17.6887,0,10.0,-1,0.001,1.0,1,17.6887,4,0.04900000000000004,SAT,Returned from portfolio; configuration: 8175597 my performance: ,0.028,
50,8,5,44.62,0,10.0,-1,0.001,1.0,1,44.62,4,0.05000000000000004,SAT,Returned from portfolio; configuration: 8285143 my performance: ,0.029,
51,1,35,7.819,0,10.0,-1,0.001,1.0,1,7.819,4,0.05100000000000004,SAT,Returned from portfolio; configuration: 8175448 my performance: ,0.029,
52,9,14,6.4226,0,10.0,-1,0.001,1.0,1,6.4226,4,0.05200000000000004,SAT,Returned from portfolio; configuration: 8175255 my performance: ,0.028,
53,9,54,17.6887,0,10.0,-1,0.001,1.0,1,17.6887,4,0.05300000000000004,SAT,Returned from portfolio; configuration: 8175597 my performance: ,0.028,
54,9,5,44.62,0,10.0,-1,0.001,1.0,1,44.62,4,0.05400000000000004,SAT,Returned from portfolio; configuration: 8175255 my performance: ,0.029,
55,9,35,7.819,0,10.0,-1,0.001,1.0,1,7.819,4,0.05500000000000004,SAT,Returned from portfolio; configuration: 8175448 my performance: ,0.029,
56,9,57,19.7726,0,10.0,-1,0.001,1.0,1,19.7726,4,0.05600000000000004,SAT,Returned from portfolio; configuration: 8175597 my performance: ,0.029,
57,9,73,1.5576,0,10.0,-1,0.001,1.0,1,1.5576,4,0.057000000000000044,SAT,Returned from portfolio; configuration: 8175448 my performance: ,0.028,
58,9,76,2.2206,0,10.0,-1,0.001,1.0,1,2.2206,4,0.058000000000000045,SAT,Returned from portfolio; configuration: 8175448 my performance: ,0.028,
59,9,47,6.1899,0,10.0,-1,0.001,1.0,1,6.1899,4,0.059000000000000045,SAT,Returned from portfolio; configuration: 8175597 my performance: ,0.03,
60,9,32,14.0366,0,10.0,-1,0.001,1.0,1,14.0366,4,0.060000000000000046,SAT,Returned from portfolio; configuration: 8296653 my performance: ,0.028,
61,9,7,29.6655,0,10.0,-1,0.001,1.0,1,29.6655,4,0.06100000000000005,SAT,Returned from portfolio; configuration: 8175255 my performance: ,0.029,
62,1,1,84.8922,0,10.0,-1,0.001,1.0,1,84.8922,5,0.06200000000000005,SAT,Returned from portfolio; configuration: 8175255 my performance: ,0.029,
63,10,54,17.6887,0,10.0,-1,0.001,1.0,1,17.6887,5,0.06300000000000004,SAT,Returned from portfolio; configuration: 8175597 my performance: ,0.028,
64,10,47,6.1899,0,10.0,-1,0.001,1.0,1,6.1899,5,0.06400000000000004,SAT,Returned from portfolio; configuration: 8175597 my performance: ,0.03,
65,10,1,84.8922,0,10.0,-1,0.001,1.0,1,84.8922,5,0.06500000000000004,SAT,Returned from portfolio; configuration: 8296868 my performance: ,0.029,
66,10,76,2.2206,0,10.0,-1,0.001,1.0,1,2.2206,5,0.06600000000000004,SAT,Returned from portfolio; configuration: 8175448 my performance: ,0.028,
67,10,7,29.6655,0,10.0,-1,0.001,1.0,1,29.6655,5,0.06700000000000005,SAT,Returned from portfolio; configuration: 8296868 my performance: ,0.028,
68,10,35,7.819,0,10.0,-1,0.001,1.0,1,7.819,5,0.06800000000000005,SAT,Returned from portfolio; configuration: 8175448 my performance: ,0.029,
69,10,32,14.0366,0,10.0,-1,0.001,1.0,1,14.0366,5,0.06900000000000005,SAT,Returned from portfolio; configuration: 8175448 my performance: ,0.03,
70,10,5,44.62,0,10.0,-1,0.001,1.0,1,44.62,5,0.07000000000000005,SAT,Returned from portfolio; configuration: 8296868 my performance: ,0.029,
71,10,14,6.4226,0,10.0,-1,0.001,1.0,1,6.4226,5,0.07100000000000005,SAT,Returned from portfolio; configuration: 8175255 my performance: ,0.028,
72,10,73,1.5576,0,10.0,-1,0.001,1.0,1,1.5576,5,0.07200000000000005,SAT,Returned from portfolio; configuration: 8175448 my performance: ,0.028,
73,10,57,19.7726,0,10.0,-1,0.001,1.0,1,19.7726,5,0.07300000000000005,SAT,Returned from portfolio; configuration: 8175597 my performance: ,0.029,
74,1,46,4.8341,0,10.0,-1,0.001,1.0,1,4.8341,5,0.07400000000000005,SAT,Returned from portfolio; configuration: 8175597 my performance: ,0.028,
75,11,7,29.6655,0,10.0,-1,0.001,1.0,1,29.6655,5,0.07500000000000005,SAT,Returned from portfolio; configuration: 8327079 my performance: ,0.029,
76,11,54,17.6887,0,10.0,-1,0.001,1.0,1,17.6887,5,0.07600000000000005,SAT,Returned from portfolio; configuration: 8175597 my performance: ,0.028,
77,11,57,19.7726,0,10.0,-1,0.001,1.0,1,19.7726,5,0.07700000000000005,SAT,Returned from portfolio; configuration: 8175597 my performance: ,0.029,
78,11,46,4.8341,0,10.0,-1,0.001,1.0,1,4.8341,5,0.07800000000000006,SAT,Returned from portfolio; configuration: 8175597 my performance: ,0.028,
79,11,73,1.5576,0,10.0,-1,0.001,1.0,1,1.5576,5,0.07900000000000006,SAT,Returned from portfolio; configuration: 8175448 my performance: ,0.028,
80,11,47,6.1899,0,10.0,-1,0.001,1.0,1,6.1899,5,0.08000000000000006,SAT,Returned from portfolio; configuration: 8175597 my performance: ,0.03,
81,11,1,84.8922,0,10.0,-1,0.001,1.0,1,84.8922,5,0.08100000000000006,SAT,Returned from portfolio; configuration: 8327079 my performance: ,0.029,
82,11,32,14.0366,0,10.0,-1,0.001,1.0,1,14.0366,5,0.08200000000000006,SAT,Returned from portfolio; configuration: 8175448 my performance: ,0.03,
83,11,5,44.62,0,10.0,-1,0.001,1.0,1,44.62,5,0.08300000000000006,SAT,Returned from portfolio; configuration: 8327079 my performance: ,0.028,
84,11,14,6.4226,0,10.0,-1,0.001,1.0,1,6.4226,5,0.08400000000000006,SAT,Returned from portfolio; configuration: 8327079 my performance: ,0.029,
85,11,35,7.819,0,10.0,-1,0.001,1.0,1,7.819,5,0.08500000000000006,SAT,Returned from portfolio; configuration: 8175448 my performance: ,0.029,
86,11,76,2.2206,0,10.0,-1,0.001,1.0,1,2.2206,5,0.08600000000000006,SAT,Returned from portfolio; configuration: 8175448 my performance: ,0.028,
87,1,63,14.6331,0,10.0,-1,0.001,1.0,1,14.6331,6,0.08700000000000006,SAT,Returned from portfolio; configuration: 8175597 my performance: ,0.028,
88,12,7,29.6655,0,10.0,-1,0.001,1.0,1,29.6655,6,0.08800000000000006,SAT,Returned from portfolio; configuration: 8175255 my performance: ,0.029,
89,12,46,4.8341,0,10.0,-1,0.001,1.0,1,4.8341,6,0.08900000000000007,SAT,Returned from portfolio; configuration: 8344400 my performance: ,0.029,
90,12,14,6.4226,0,10.0,-1,0.001,1.0,1,6.4226,6,0.09000000000000007,SAT,Returned from portfolio; configuration: 8175255 my performance: ,0.028,
91,12,32,14.0366,0,10.0,-1,0.001,1.0,1,14.0366,6,0.09100000000000007,SAT,Returned from portfolio; configuration: 8175448 my performance: ,0.03,
92,12,54,17.6887,0,10.0,-1,0.001,1.0,1,17.6887,6,0.09200000000000007,SAT,Returned from portfolio; configuration: 8344400 my performance: ,0.028,
93,12,47,6.1899,0,10.0,-1,0.001,1.0,1,6.1899,6,0.09300000000000007,SAT,Returned from portfolio; configuration: 8344400 my performance: ,0.029,
94,12,76,2.2206,0,10.0,-1,0.001,1.0,1,2.2206,6,0.09400000000000007,SAT,Returned from portfolio; configuration: 8175448 my performance: ,0.028,
95,12,5,44.62,0,10.0,-1,0.001,1.0,1,44.62,6,0.09500000000000007,SAT,Returned from portfolio; configuration: 8175255 my performance: ,0.029,
96,12,1,84.8922,0,10.0,-1,0.001,1.0,1,84.8922,6,0.09600000000000007,SAT,Returned from portfolio; configuration: 8175255 my performance: ,0.029,
97,12,35,7.819,0,10.0,-1,0.001,1.0,1,7.819,6,0.09700000000000007,SAT,Returned from portfolio; configuration: 8175448 my performance: ,0.029,
98,12,73,1.5576,0,10.0,-1,0.001,1.0,1,1.5576,6,0.09800000000000007,SAT,Returned from portfolio; configuration: 8344400 my performance: ,0.028,
99,12,63,14.6331,0,10.0,-1,0.001,1.0,1,14.6331,6,0.09900000000000007,SAT,Returned from portfolio; configuration: 8344400 my performance: ,0.029,
100,12,57,19.7726,0,10.0,-1,0.001,1.0,1,19.7726,6,0.10000000000000007,SAT,Returned from portfolio; configuration: 8344400 my performance: ,0.029,
101,1,17,8.1679,0,10.0,-1,0.001,1.0,1,8.1679,6,0.10100000000000008,SAT,Returned from portfolio; configuration: 8175255 my performance: ,0.029,
102,13,76,2.2206,0,10.0,-1,0.001,1.0,1,2.2206,6,0.10200000000000008,SAT,Returned from portfolio; configuration: 8175448 my performance: ,0.028,
103,13,7,29.6655,0,10.0,-1,0.001,1.0,1,29.6655,6,0.10300000000000008,SAT,Returned from portfolio; configuration: 8357560 my performance: ,0.028,
104,13,63,14.6331,0,10.0,-1,0.001,1.0,1,14.6331,6,0.10400000000000008,SAT,Returned from portfolio; configuration: 8175597 my performance: ,0.028,
105,13,54,17.6887,0,10.0,-1,0.001,1.0,1,17.6887,6,0.10500000000000008,SAT,Returned from portfolio; configuration: 8175597 my performance: ,0.028,
106,13,5,44.62,0,10.0,-1,0.001,1.0,1,44.62,6,0.10600000000000008,SAT,Returned from portfolio; configuration: 8357560 my performance: ,0.029,
107,13,14,6.4226,0,10.0,-1,0.001,1.0,1,6.4226,6,0.10700000000000008,SAT,Returned from portfolio; configuration: 8357560 my performance: ,0.029,
108,13,46,4.8341,0,10.0,-1,0.001,1.0,1,4.8341,6,0.10800000000000008,SAT,Returned from portfolio; configuration: 8175597 my performance: ,0.028,
109,13,1,84.8922,0,10.0,-1,0.001,1.0,1,84.8922,6,0.10900000000000008,SAT,Returned from portfolio; configuration: 8357560 my performance: ,0.029,
110,13,32,14.0366,0,10.0,-1,0.001,1.0,1,14.0366,6,0.11000000000000008,SAT,Returned from portfolio; configuration: 8175448 my performance: ,0.03,
111,13,17,8.1679,0,10.0,-1,0.001,1.0,1,8.1679,6,0.11100000000000008,SAT,Returned from portfolio; configuration: 8175255 my performance: ,0.029,
112,13,35,7.819,0,10.0,-1,0.001,1.0,1,7.819,6,0.11200000000000009,SAT,Returned from portfolio; configuration: 8175448 my performance: ,0.029,
113,13,57,19.7726,0,10.0,-1,0.001,1.0,1,19.7726,6,0.11300000000000009,SAT,Returned from portfolio; configuration: 8175597 my performance: ,0.029,
114,13,73,1.5576,0,10.0,-1,0.001,1.0,1,1.5576,6,0.11400000000000009,SAT,Returned from portfolio; configuration: 8175448 my performance: ,0.028,
115,13,47,6.1899,0,10.0,-1,0.001,1.0,1,6.1899,6,0.11500000000000009,SAT,Returned from portfolio; configuration: 8175597 my performance: ,0.03,
116,1,62,16.1905,0,10.0,-1,0.001,1.0,1,16.1905,7,0.11600000000000009,SAT,Returned from portfolio; configuration: 8175597 my performance: ,0.03,
117,14,47,6.1899,0,10.0,-1,0.001,1.0,1,6.1899,7,0.11700000000000009,SAT,Returned from portfolio; configuration: 8175597 my performance: ,0.03,
118,14,7,29.6655,0,10.0,-1,0.001,1.0,1,29.6655,7,0.11800000000000009,SAT,Returned from portfolio; configuration: 8375890 my performance: ,0.028,
119,14,76,2.2206,0,10.0,-1,0.001,1.0,1,2.2206,7,0.11900000000000009,SAT,Returned from portfolio; configuration: 8175448 my performance: ,0.028,
120,14,63,14.6331,0,10.0,-1,0.001,1.0,1,14.6331,7,0.12000000000000009,SAT,Returned from portfolio; configuration: 8175597 my performance: ,0.028,
121,14,1,84.8922,0,10.0,-1,0.001,1.0,1,84.8922,7,0.1210000000000001,SAT,Returned from portfolio; configuration: 8375890 my performance: ,0.028,
122,14,5,44.62,0,10.0,-1,0.001,1.0,1,44.62,7,0.1220000000000001,SAT,Returned from portfolio; configuration: 8375890 my performance: ,0.029,
123,14,73,1.5576,0,10.0,-1,0.001,1.0,1,1.5576,7,0.1230000000000001,SAT,Returned from portfolio; configuration: 8175448 my performance: ,0.028,
124,14,17,8.1679,0,10.0,-1,0.001,1.0,1,8.1679,7,0.1240000000000001,SAT,Returned from portfolio; configuration: 8175255 my performance: ,0.029,
125,14,35,7.819,0,10.0,-1,0.001,1.0,1,7.819,7,0.12500000000000008,SAT,Returned from portfolio; configuration: 8175448 my performance: ,0.029,
126,14,46,4.8341,0,10.0,-1,0.001,1.0,1,4.8341,7,0.12600000000000008,SAT,Returned from portfolio; configuration: 8175597 my performance: ,0.028,
127,14,14,6.4226,0,10.0,-1,0.001,1.0,1,6.4226,7,0.12700000000000009,SAT,Returned from portfolio; configuration: 8175255 my performance: ,0.028,
128,14,57,19.7726,0,10.0,-1,0.001,1.0,1,19.7726,7,0.12800000000000009,SAT,Returned from portfolio; configuration: 8175597 my performance: ,0.029,
129,14,54,17.6887,0,10.0,-1,0.001,1.0,1,17.6887,7,0.1290000000000001,SAT,Returned from portfolio; configuration: 8175597 my performance: ,0.028,
130,14,32,14.0366,0,10.0,-1,0.001,1.0,1,14.0366,7,0.1300000000000001,SAT,Returned from portfolio; configuration: 8175448 my performance: ,0.03,
131,14,62,16.1905,0,10.0,-1,0.001,1.0,1,16.1905,7,0.1310000000000001,SAT,Returned from portfolio; configuration: 8175597 my performance: ,0.03,
132,1,24,20.5014,0,10.0,-1,0.001,1.0,1,20.5014,7,0.1320000000000001,SAT,Returned from portfolio; configuration: 8174275 my performance: ,0.029,
133,15,14,6.4226,0,10.0,-1,0.001,1.0,1,6.4226,7,0.1330000000000001,SAT,Returned from portfolio; configuration: 8388116 my performance: ,0.029,
134,15,57,19.7726,0,10.0,-1,0.001,1.0,1,19.7726,7,0.1340000000000001,SAT,Returned from portfolio; configuration: 8175597 my performance: ,0.029,
135,15,1,84.8922,0,10.0,-1,0.001,1.0,1,84.8922,7,0.1350000000000001,SAT,Returned from portfolio; configuration: 8388116 my performance: ,0.029,
136,15,7,29.6655,0,10.0,-1,0.001,1.0,1,29.6655,7,0.1360000000000001,SAT,Returned from portfolio; configuration: 8388116 my performance: ,0.028,
137,15,32,14.0366,0,10.0,-1,0.001,1.0,1,14.0366,7,0.1370000000000001,SAT,Returned from portfolio; configuration: 8175448 my performance: ,0.03,
138,15,62,16.1905,0,10.0,-1,0.001,1.0,1,16.1905,7,0.1380000000000001,SAT,Returned from portfolio; configuration: 8175597 my performance: ,0.03,
139,15,73,1.5576,0,10.0,-1,0.001,1.0,1,1.5576,7,0.1390000000000001,SAT,Returned from portfolio; configuration: 8175448 my performance: ,0.028,
140,15,63,14.6331,0,10.0,-1,0.001,1.0,1,14.6331,7,0.1400000000000001,SAT,Returned from portfolio; configuration: 8175597 my performance: ,0.028,
141,15,35,7.819,0,10.0,-1,0.001,1.0,1,7.819,7,0.1410000000000001,SAT,Returned from portfolio; configuration: 8175448 my performance: ,0.029,
142,15,46,4.8341,0,10.0,-1,0.001,1.0,1,4.8341,7,0.1420000000000001,SAT,Returned from portfolio; configuration: 8175597 my performance: ,0.028,
143,15,76,2.2206,0,10.0,-1,0.001,1.0,1,2.2206,7,0.1430000000000001,SAT,Returned from portfolio; configuration: 8175448 my performance: ,0.028,
144,15,47,6.1899,0,10.0,-1,0.001,1.0,1,6.1899,7,0.1440000000000001,SAT,Returned from portfolio; configuration: 8175597 my performance: ,0.03,
145,15,24,19.5543,0,10.0,-1,0.001,1.0,1,19.5543,7,0.1450000000000001,SAT,Returned from portfolio; configuration: 8174275 my performance: ,0.029,
146,15,5,44.62,0,10.0,-1,0.001,1.0,1,44.62,7,0.1460000000000001,SAT,Returned from portfolio; configuration: 8388116 my performance: ,0.029,
147,15,54,17.6887,0,10.0,-1,0.001,1.0,1,17.6887,7,0.1470000000000001,SAT,Returned from portfolio; configuration: 8175597 my performance: ,0.028,
148,15,17,8.1679,0,10.0,-1,0.001,1.0,1,8.1679,7,0.1480000000000001,SAT,Returned from portfolio; configuration: 8175255 my performance: ,0.029,
149,15,58,19.7469,0,10.0,-1,0.001,1.0,1,19.7469,8,0.1490000000000001,SAT,Returned from portfolio; configuration: 8175597 my performance: ,0.029,
150,16,14,6.4226,0,10.0,-1,0.001,1.0,1,6.4226,8,0.1500000000000001,SAT,Returned from portfolio; configuration: 8175255 my performance: ,0.028,
151,16,63,14.6331,0,10.0,-1,0.001,1.0,1,14.6331,8,0.1510000000000001,SAT,Returned from portfolio; configuration: 8402075 my performance: ,0.029,
152,16,17,8.1679,0,10.0,-1,0.001,1.0,1,8.1679,8,0.1520000000000001,SAT,Returned from portfolio; configuration: 8175255 my performance: ,0.029,
153,16,1,84.8922,0,10.0,-1,0.001,1.0,1,84.8922,8,0.1530000000000001,SAT,Returned from portfolio; configuration: 8175255 my performance: ,0.029,
154,16,76,2.2206,0,10.0,-1,0.001,1.0,1,2.2206,8,0.1540000000000001,SAT,Returned from portfolio; configuration: 8175448 my performance: ,0.028,
155,16,46,4.8341,0,10.0,-1,0.001,1.0,1,4.8341,8,0.1550000000000001,SAT,Returned from portfolio; configuration: 8402075 my performance: ,0.029,
156,16,5,44.62,0,10.0,-1,0.001,1.0,1,44.62,8,0.1560000000000001,SAT,Returned from portfolio; configuration: 8175255 my performance: ,0.029,
157,16,73,1.5576,0,10.0,-1,0.001,1.0,1,1.5576,8,0.1570000000000001,SAT,Returned from portfolio; configuration: 8402075 my performance: ,0.028,
158,16,62,16.1905,0,10.0,-1,0.001,1.0,1,16.1905,8,0.1580000000000001,SAT,Returned from portfolio; configuration: 8402075 my performance: ,0.029,
159,16,35,7.819,0,10.0,-1,0.001,1.0,1,7.819,8,0.1590000000000001,SAT,Returned from portfolio; configuration: 8175448 my performance: ,0.029,
160,16,24,19.5543,0,10.0,-1,0.001,1.0,1,19.5543,8,0.16000000000000011,SAT,Returned from portfolio; configuration: 8174275 my performance: ,0.029,
161,16,58,19.7469,0,10.0,-1,0.001,1.0,1,19.7469,8,0.16100000000000012,SAT,Returned from portfolio; configuration: 8175597 my performance: ,0.029,
162,16,57,19.7726,0,10.0,-1,0.001,1.0,1,19.7726,8,0.16200000000000012,SAT,Returned from portfolio; configuration: 8175597 my performance: ,0.029,
163,16,47,6.1899,0,10.0,-1,0.001,1.0,1,6.1899,8,0.16300000000000012,SAT,Returned from portfolio; configuration: 8402075 my performance: ,0.028,
164,16,7,29.6655,0,10.0,-1,0.001,1.0,1,29.6655,8,0.16400000000000012,SAT,Returned from portfolio; configuration: 8175255 my performance: ,0.029,
165,16,54,17.6887,0,10.0,-1,0.001,1.0,1,17.6887,8,0.16500000000000012,SAT,Returned from portfolio; configuration: 8402075 my performance: ,0.029,
166,16,32,14.0366,0,10.0,-1,0.001,1.0,1,14.0366,8,0.16600000000000012,SAT,Returned from portfolio; configuration: 8175448 my performance: ,0.03,
167,15,40,1.8999,0,10.0,-1,0.001,1.0,1,1.8999,8,0.16700000000000012,SAT,Returned from portfolio; configuration: 8175448 my performance: ,0.03,
168,17,73,1.5576,0,10.0,-1,0.001,1.0,1,1.5576,8,0.16800000000000012,SAT,Returned from portfolio; configuration: 8175448 my performance: ,0.028,
169,17,24,19.5543,0,10.0,-1,0.001,1.0,1,19.5543,8,0.16900000000000012,SAT,Returned from portfolio; configuration: 8174275 my performance: ,0.029,
170,17,57,19.7726,0,10.0,-1,0.001,1.0,1,19.7726,8,0.17000000000000012,SAT,Returned from portfolio; configuration: 8175597 my performance: ,0.029,
171,17,32,14.0366,0,10.0,-1,0.001,1.0,1,14.0366,8,0.17100000000000012,SAT,Returned from portfolio; configuration: 8175448 my performance: ,0.03,
172,17,1,84.8922,0,10.0,-1,0.001,1.0,1,84.8922,8,0.17200000000000013,SAT,Returned from portfolio; configuration: 8418722 my performance: ,0.028,
173,17,46,4.8341,0,10.0,-1,0.001,1.0,1,4.8341,8,0.17300000000000013,SAT,Returned from portfolio; configuration: 8175597 my performance: ,0.028,
174,17,40,1.8999,0,10.0,-1,0.001,1.0,1,1.8999,8,0.17400000000000013,SAT,Returned from portfolio; configuration: 8175448 my performance: ,0.03,
175,17,7,29.6655,0,10.0,-1,0.001,1.0,1,29.6655,8,0.17500000000000013,SAT,Returned from portfolio; configuration: 8418722 my performance: ,0.029,
