Run Number,Run History Configuration ID,Instance ID,Response Value (y),Censored?,Cutoff Time Used,Seed,Runtime,Run Length,Run Result Code,Run Quality,SMAC Iteration,SMAC Cumulative Runtime,Run Result,Additional Algorithm Run Data,Wall Clock Time,
38,7,49,9.509,0,10.0,-1,0.001,1.0,1,9.509,3,0.03800000000000003,SAT,Returned from portfolio; configuration: 10751733 my performance: ,0.028,
39,7,4,26.1672,0,10.0,-1,0.001,1.0,1,26.1672,3,0.03900000000000003,SAT,Returned from portfolio; configuration: 10751830 my performance: ,0.029,
40,7,72,2.1715,0,10.0,-1,0.001,1.0,1,2.1715,3,0.04000000000000003,SAT,Returned from portfolio; configuration: 10751584 my performance: ,0.029,
41,2,45,3.7753,0,10.0,-1,0.001,1.0,1,3.7753,4,0.04100000000000003,SAT,Returned from portfolio; configuration: 10751733 my performance: ,0.029,
42,8,72,2.1715,0,10.0,-1,0.001,1.0,1,2.1715,4,0.04200000000000003,SAT,Returned from portfolio; configuration: 10751584 my performance: ,0.029,
43,8,21,15.2368,0,10.0,-1,0.001,1.0,1,15.2368,4,0.04300000000000003,SAT,Returned from portfolio; configuration: 10750411 my performance: ,0.03,
44,8,45,3.7753,0,10.0,-1,0.001,1.0,1,3.7753,4,0.04400000000000003,SAT,Returned from portfolio; configuration: 10854657 my performance: ,0.029,
45,8,74,1.3602,0,10.0,-1,0.001,1.0,1,1.3602,4,0.04500000000000003,SAT,Returned from portfolio; configuration: 10751584 my performance: ,0.029,
46,8,5,19.9761,0,10.0,-1,0.001,1.0,1,19.9761,4,0.046000000000000034,SAT,Returned from portfolio; configuration: 10751830 my performance: ,0.028,
47,8,35,7.819,0,10.0,-1,0.001,1.0,1,7.819,4,0.047000000000000035,SAT,Returned from portfolio; configuration: 10751584 my performance: ,0.029,
48,8,49,9.509,0,10.0,-1,0.001,1.0,1,9.509,4,0.048000000000000036,SAT,Returned from portfolio; configuration: 10854657 my performance: ,0.029,
49,8,4,26.1672,0,10.0,-1,0.001,1.0,1,26.1672,4,0.04900000000000004,SAT,Returned from portfolio; configuration: 10751830 my performance: ,0.029,
50,8,46,4.8341,0,10.0,-1,0.001,1.0,1,4.8341,4,0.05000000000000004,SAT,Returned from portfolio; configuration: 10854657 my performance: ,0.029,
51,2,70,4.0382,0,10.0,-1,0.001,1.0,1,4.0382,4,0.05100000000000004,SAT,Returned from portfolio; configuration: 10751733 my performance: ,0.028,
52,9,4,26.1672,0,10.0,-1,0.001,1.0,1,26.1672,4,0.05200000000000004,SAT,Returned from portfolio; configuration: 10873405 my performance: ,0.028,
53,9,45,3.7753,0,10.0,-1,0.001,1.0,1,3.7753,4,0.05300000000000004,SAT,Returned from portfolio; configuration: 10751733 my performance: ,0.029,
54,9,72,2.1715,0,10.0,-1,0.001,1.0,1,2.1715,4,0.05400000000000004,SAT,Returned from portfolio; configuration: 10751584 my performance: ,0.029,
55,9,74,1.3602,0,10.0,-1,0.001,1.0,1,1.3602,4,0.05500000000000004,SAT,Returned from portfolio; configuration: 10751584 my performance: ,0.029,
56,9,70,4.0382,0,10.0,-1,0.001,1.0,1,4.0382,4,0.05600000000000004,SAT,Returned from portfolio; configuration: 10751733 my performance: ,0.028,
57,9,35,7.819,0,10.0,-1,0.001,1.0,1,7.819,4,0.057000000000000044,SAT,Returned from portfolio; configuration: 10751584 my performance: ,0.029,
58,9,5,19.9761,0,10.0,-1,0.001,1.0,1,19.9761,4,0.058000000000000045,SAT,Returned from portfolio; configuration: 10873405 my performance: ,0.028,
59,9,49,9.509,0,10.0,-1,0.001,1.0,1,9.509,4,0.059000000000000045,SAT,Returned from portfolio; configuration: 10751733 my performance: ,0.028,
60,9,21,15.2368,0,10.0,-1,0.001,1.0,1,15.2368,4,0.060000000000000046,SAT,Returned from portfolio; configuration: 10750411 my performance: ,0.03,
61,9,46,4.8341,0,10.0,-1,0.001,1.0,1,4.8341,4,0.06100000000000005,SAT,Returned from portfolio; configuration: 10751733 my performance: ,0.029,
62,2,16,6.3258,0,10.0,-1,0.001,1.0,1,6.3258,5,0.06200000000000005,SAT,Returned from portfolio; configuration: 10752091 my performance: ,0.029,
63,10,72,2.1715,0,10.0,-1,0.001,1.0,1,2.1715,5,0.06300000000000004,SAT,Returned from portfolio; configuration: 10751584 my performance: ,0.029,
64,10,5,19.9761,0,10.0,-1,0.001,1.0,1,19.9761,5,0.06400000000000004,SAT,Returned from portfolio; configuration: 10751830 my performance: ,0.028,
65,10,35,7.819,0,10.0,-1,0.001,1.0,1,7.819,5,0.06500000000000004,SAT,Returned from portfolio; configuration: 10751584 my performance: ,0.029,
66,10,45,3.7753,0,10.0,-1,0.001,1.0,1,3.7753,5,0.06600000000000004,SAT,Returned from portfolio; configuration: 10886916 my performance: ,0.029,
67,10,70,4.0382,0,10.0,-1,0.001,1.0,1,4.0382,5,0.06700000000000005,SAT,Returned from portfolio; configuration: 10886916 my performance: ,0.029,
68,10,4,26.1672,0,10.0,-1,0.001,1.0,1,26.1672,5,0.06800000000000005,SAT,Returned from portfolio; configuration: 10751830 my performance: ,0.029,
69,10,46,4.8341,0,10.0,-1,0.001,1.0,1,4.8341,5,0.06900000000000005,SAT,Returned from portfolio; configuration: 10886916 my performance: ,0.028,
70,10,21,15.2368,0,10.0,-1,0.001,1.0,1,15.2368,5,0.07000000000000005,SAT,Returned from portfolio; configuration: 10750411 my performance: ,0.03,
71,10,49,9.509,0,10.0,-1,0.001,1.0,1,9.509,5,0.07100000000000005,SAT,Returned from portfolio; configuration: 10886916 my performance: ,0.029,
72,10,74,1.3602,0,10.0,-1,0.001,1.0,1,1.3602,5,0.07200000000000005,SAT,Returned from portfolio; configuration: 10751584 my performance: ,0.029,
73,10,16,6.3258,0,10.0,-1,0.001,1.0,1,6.3258,5,0.07300000000000005,SAT,Returned from portfolio; configuration: 10752091 my performance: ,0.029,
74,2,12,1.0668,0,10.0,-1,0.001,1.0,1,1.0668,5,0.07400000000000005,SAT,Returned from portfolio; configuration: 10751830 my performance: ,0.03,
75,11,5,19.9761,0,10.0,-1,0.001,1.0,1,19.9761,5,0.07500000000000005,SAT,Returned from portfolio; configuration: 10751830 my performance: ,0.028,
76,11,21,15.2368,0,10.0,-1,0.001,1.0,1,15.2368,5,0.07600000000000005,SAT,Returned from portfolio; configuration: 10903969 my performance: ,0.029,
77,11,45,3.7753,0,10.0,-1,0.001,1.0,1,3.7753,5,0.07700000000000005,SAT,Returned from portfolio; configuration: 10751733 my performance: ,0.029,
78,11,35,7.819,0,10.0,-1,0.001,1.0,1,7.819,5,0.07800000000000006,SAT,Returned from portfolio; configuration: 10751584 my performance: ,0.029,
79,11,12,1.0668,0,10.0,-1,0.001,1.0,1,1.0668,5,0.07900000000000006,SAT,Returned from portfolio; configuration: 10751830 my performance: ,0.03,
80,11,46,4.8341,0,10.0,-1,0.001,1.0,1,4.8341,5,0.08000000000000006,SAT,Returned from portfolio; configuration: 10751733 my performance: ,0.029,
81,11,74,1.3602,0,10.0,-1,0.001,1.0,1,1.3602,5,0.08100000000000006,SAT,Returned from portfolio; configuration: 10751584 my performance: ,0.029,
82,11,70,4.0382,0,10.0,-1,0.001,1.0,1,4.0382,5,0.08200000000000006,SAT,Returned from portfolio; configuration: 10751733 my performance: ,0.028,
83,11,72,2.1715,0,10.0,-1,0.001,1.0,1,2.1715,5,0.08300000000000006,SAT,Returned from portfolio; configuration: 10751584 my performance: ,0.029,
84,11,16,6.3258,0,10.0,-1,0.001,1.0,1,6.3258,5,0.08400000000000006,SAT,Returned from portfolio; configuration: 10752091 my performance: ,0.029,
85,11,49,9.509,0,10.0,-1,0.001,1.0,1,9.509,5,0.08500000000000006,SAT,Returned from portfolio; configuration: 10751733 my performance: ,0.028,
86,11,4,26.1672,0,10.0,-1,0.001,1.0,1,26.1672,5,0.08600000000000006,SAT,Returned from portfolio; configuration: 10751830 my performance: ,0.029,
87,2,1,49.3985,0,10.0,-1,0.001,1.0,1,49.3985,6,0.08700000000000006,SAT,Returned from portfolio; configuration: 10751830 my performance: ,0.028,
88,12,4,26.1672,0,10.0,-1,0.001,1.0,1,26.1672,6,0.08800000000000006,SAT,Returned from portfolio; configuration: 10915216 my performance: ,0.028,
89,12,35,7.819,0,10.0,-1,0.001,1.0,1,7.819,6,0.08900000000000007,SAT,Returned from portfolio; configuration: 10751584 my performance: ,0.029,
90,12,12,1.0668,0,10.0,-1,0.001,1.0,1,1.0668,6,0.09000000000000007,SAT,Returned from portfolio; configuration: 10751830 my performance: ,0.03,
91,12,21,15.2368,0,10.0,-1,0.001,1.0,1,15.2368,6,0.09100000000000007,SAT,Returned from portfolio; configuration: 10750411 my performance: ,0.03,
92,12,72,2.1715,0,10.0,-1,0.001,1.0,1,2.1715,6,0.09200000000000007,SAT,Returned from portfolio; configuration: 10751584 my performance: ,0.029,
93,12,46,4.8341,0,10.0,-1,0.001,1.0,1,4.8341,6,0.09300000000000007,SAT,Returned from portfolio; configuration: 10751733 my performance: ,0.029,
94,12,16,6.3258,0,10.0,-1,0.001,1.0,1,6.3258,6,0.09400000000000007,SAT,Returned from portfolio; configuration: 10752091 my performance: ,0.029,
95,12,70,4.0382,0,10.0,-1,0.001,1.0,1,4.0382,6,0.09500000000000007,SAT,Returned from portfolio; configuration: 10751733 my performance: ,0.028,
96,12,49,9.509,0,10.0,-1,0.001,1.0,1,9.509,6,0.09600000000000007,SAT,Returned from portfolio; configuration: 10751733 my performance: ,0.028,
97,12,45,3.7753,0,10.0,-1,0.001,1.0,1,3.7753,6,0.09700000000000007,SAT,Returned from portfolio; configuration: 10751733 my performance: ,0.029,
98,12,1,49.3985,0,10.0,-1,0.001,1.0,1,49.3985,6,0.09800000000000007,SAT,Returned from portfolio; configuration: 10915216 my performance: ,0.028,
99,12,74,1.3602,0,10.0,-1,0.001,1.0,1,1.3602,6,0.09900000000000007,SAT,Returned from portfolio; configuration: 10751584 my performance: ,0.029,
100,12,5,19.9761,0,10.0,-1,0.001,1.0,1,19.9761,6,0.10000000000000007,SAT,Returned from portfolio; configuration: 10915216 my performance: ,0.029,
101,2,15,4.3688,0,10.0,-1,0.001,1.0,1,4.3688,6,0.10100000000000008,SAT,Returned from portfolio; configuration: 10752091 my performance: ,0.029,
102,13,1,49.3985,0,10.0,-1,0.001,1.0,1,49.3985,6,0.10200000000000008,SAT,Returned from portfolio; configuration: 10751830 my performance: ,0.028,
103,13,49,9.509,0,10.0,-1,0.001,1.0,1,9.509,6,0.10300000000000008,SAT,Returned from portfolio; configuration: 10751733 my performance: ,0.028,
104,13,72,2.1715,0,10.0,-1,0.001,1.0,1,2.1715,6,0.10400000000000008,SAT,Returned from portfolio; configuration: 10751584 my performance: ,0.029,
105,13,74,1.3602,0,10.0,-1,0.001,1.0,1,1.3602,6,0.10500000000000008,SAT,Returned from portfolio; configuration: 10751584 my performance: ,0.029,
106,13,15,4.3688,0,10.0,-1,0.001,1.0,1,4.3688,6,0.10600000000000008,SAT,Returned from portfolio; configuration: 10752091 my performance: ,0.029,
107,13,46,4.8341,0,10.0,-1,0.001,1.0,1,4.8341,6,0.10700000000000008,SAT,Returned from portfolio; configuration: 10751733 my performance: ,0.029,
108,13,45,3.7753,0,10.0,-1,0.001,1.0,1,3.7753,6,0.10800000000000008,SAT,Returned from portfolio; configuration: 10751733 my performance: ,0.029,
109,13,70,4.0382,0,10.0,-1,0.001,1.0,1,4.0382,6,0.10900000000000008,SAT,Returned from portfolio; configuration: 10751733 my performance: ,0.028,
110,13,21,15.2368,0,10.0,-1,0.001,1.0,1,15.2368,6,0.11000000000000008,SAT,Returned from portfolio; configuration: 10750411 my performance: ,0.03,
111,13,4,26.1672,0,10.0,-1,0.001,1.0,1,26.1672,6,0.11100000000000008,SAT,Returned from portfolio; configuration: 10751830 my performance: ,0.029,
112,13,16,6.3258,0,10.0,-1,0.001,1.0,1,6.3258,6,0.11200000000000009,SAT,Returned from portfolio; configuration: 10752091 my performance: ,0.029,
113,13,5,19.9761,0,10.0,-1,0.001,1.0,1,19.9761,6,0.11300000000000009,SAT,Returned from portfolio; configuration: 10751830 my performance: ,0.028,
114,13,12,1.0668,0,10.0,-1,0.001,1.0,1,1.0668,6,0.11400000000000009,SAT,Returned from portfolio; configuration: 10751830 my performance: ,0.03,
115,13,35,7.819,0,10.0,-1,0.001,1.0,1,7.819,6,0.11500000000000009,SAT,Returned from portfolio; configuration: 10751584 my performance: ,0.029,
116,2,36,6.0426,0,10.0,-1,0.001,1.0,1,6.0426,7,0.11600000000000009,SAT,Returned from portfolio; configuration: 10751584 my performance: ,0.029,
117,14,21,15.2368,0,10.0,-1,0.001,1.0,1,15.2368,7,0.11700000000000009,SAT,Returned from portfolio; configuration: 10750411 my performance: ,0.03,
118,14,4,26.1672,0,10.0,-1,0.001,1.0,1,26.1672,7,0.11800000000000009,SAT,Returned from portfolio; configuration: 10751830 my performance: ,0.029,
119,14,16,6.3258,0,10.0,-1,0.001,1.0,1,6.3258,7,0.11900000000000009,SAT,Returned from portfolio; configuration: 10752091 my performance: ,0.029,
120,14,46,4.8341,0,10.0,-1,0.001,1.0,1,4.8341,7,0.12000000000000009,SAT,Returned from portfolio; configuration: 10952971 my performance: ,0.028,
121,14,72,2.1715,0,10.0,-1,0.001,1.0,1,2.1715,7,0.1210000000000001,SAT,Returned from portfolio; configuration: 10751584 my performance: ,0.029,
122,14,15,4.3688,0,10.0,-1,0.001,1.0,1,4.3688,7,0.1220000000000001,SAT,Returned from portfolio; configuration: 10752091 my performance: ,0.029,
123,14,35,7.819,0,10.0,-1,0.001,1.0,1,7.819,7,0.1230000000000001,SAT,Returned from portfolio; configuration: 10751584 my performance: ,0.029,
124,14,5,19.9761,0,10.0,-1,0.001,1.0,1,19.9761,7,0.1240000000000001,SAT,Returned from portfolio; configuration: 10751830 my performance: ,0.028,
125,14,36,6.0426,0,10.0,-1,0.001,1.0,1,6.0426,7,0.12500000000000008,SAT,Returned from portfolio; configuration: 10751584 my performance: ,0.029,
126,14,45,3.7753,0,10.0,-1,0.001,1.0,1,3.7753,7,0.12600000000000008,SAT,Returned from portfolio; configuration: 10952971 my performance: ,0.029,
127,14,49,9.509,0,10.0,-1,0.001,1.0,1,9.509,7,0.12700000000000009,SAT,Returned from portfolio; configuration: 10952971 my performance: ,0.029,
128,14,1,49.3985,0,10.0,-1,0.001,1.0,1,49.3985,7,0.12800000000000009,SAT,Returned from portfolio; configuration: 10751830 my performance: ,0.028,
129,14,70,4.0382,0,10.0,-1,0.001,1.0,1,4.0382,7,0.1290000000000001,SAT,Returned from portfolio; configuration: 10952971 my performance: ,0.028,
130,14,12,1.0668,0,10.0,-1,0.001,1.0,1,1.0668,7,0.1300000000000001,SAT,Returned from portfolio; configuration: 10751830 my performance: ,0.03,
131,14,74,1.3602,0,10.0,-1,0.001,1.0,1,1.3602,7,0.1310000000000001,SAT,Returned from portfolio; configuration: 10751584 my performance: ,0.029,
132,2,17,8.1679,0,10.0,-1,0.001,1.0,1,8.1679,7,0.1320000000000001,SAT,Returned from portfolio; configuration: 10751391 my performance: ,0.03,
133,15,74,1.3602,0,10.0,-1,0.001,1.0,1,1.3602,7,0.1330000000000001,SAT,Returned from portfolio; configuration: 10751584 my performance: ,0.029,
134,15,5,19.9761,0,10.0,-1,0.001,1.0,1,19.9761,7,0.1340000000000001,SAT,Returned from portfolio; configuration: 10751830 my performance: ,0.028,
135,15,46,4.8341,0,10.0,-1,0.001,1.0,1,4.8341,7,0.1350000000000001,SAT,Returned from portfolio; configuration: 10751733 my performance: ,0.029,
136,15,49,9.509,0,10.0,-1,0.001,1.0,1,9.509,7,0.1360000000000001,SAT,Returned from portfolio; configuration: 10751733 my performance: ,0.028,
137,15,12,1.0668,0,10.0,-1,0.001,1.0,1,1.0668,7,0.1370000000000001,SAT,Returned from portfolio; configuration: 10751830 my performance: ,0.03,
138,15,16,6.3258,0,10.0,-1,0.001,1.0,1,6.3258,7,0.1380000000000001,SAT,Returned from portfolio; configuration: 10965364 my performance: ,0.029,
139,15,35,7.819,0,10.0,-1,0.001,1.0,1,7.819,7,0.1390000000000001,SAT,Returned from portfolio; configuration: 10751584 my performance: ,0.029,
140,15,70,4.0382,0,10.0,-1,0.001,1.0,1,4.0382,7,0.1400000000000001,SAT,Returned from portfolio; configuration: 10751733 my performance: ,0.028,
141,15,36,6.0426,0,10.0,-1,0.001,1.0,1,6.0426,7,0.1410000000000001,SAT,Returned from portfolio; configuration: 10751584 my performance: ,0.029,
142,15,45,3.7753,0,10.0,-1,0.001,1.0,1,3.7753,7,0.1420000000000001,SAT,Returned from portfolio; configuration: 10751733 my performance: ,0.029,
143,15,17,8.1679,0,10.0,-1,0.001,1.0,1,8.1679,7,0.1430000000000001,SAT,Returned from portfolio; configuration: 10965364 my performance: ,0.029,
144,15,72,2.1715,0,10.0,-1,0.001,1.0,1,2.1715,7,0.1440000000000001,SAT,Returned from portfolio; configuration: 10751584 my performance: ,0.029,
145,15,4,26.1672,0,10.0,-1,0.001,1.0,1,26.1672,7,0.1450000000000001,SAT,Returned from portfolio; configuration: 10751830 my performance: ,0.029,
146,15,21,15.2368,0,10.0,-1,0.001,1.0,1,15.2368,7,0.1460000000000001,SAT,Returned from portfolio; configuration: 10750411 my performance: ,0.03,
147,15,1,49.3985,0,10.0,-1,0.001,1.0,1,49.3985,7,0.1470000000000001,SAT,Returned from portfolio; configuration: 10751830 my performance: ,0.028,
148,15,15,4.3688,0,10.0,-1,0.001,1.0,1,4.3688,7,0.1480000000000001,SAT,Returned from portfolio; configuration: 10752091 my performance: ,0.029,
149,2,19,11.6765,0,10.0,-1,0.001,1.0,1,11.6765,8,0.1490000000000001,SAT,Returned from portfolio; configuration: 10751391 my performance: ,0.029,
150,16,35,7.819,0,10.0,-1,0.001,1.0,1,7.819,8,0.1500000000000001,SAT,Returned from portfolio; configuration: 10751584 my performance: ,0.029,
151,16,36,6.0426,0,10.0,-1,0.001,1.0,1,6.0426,8,0.1510000000000001,SAT,Returned from portfolio; configuration: 10751584 my performance: ,0.029,
152,16,17,8.1679,0,10.0,-1,0.001,1.0,1,8.1679,8,0.1520000000000001,SAT,Returned from portfolio; configuration: 10751391 my performance: ,0.03,
153,16,70,4.0382,0,10.0,-1,0.001,1.0,1,4.0382,8,0.1530000000000001,SAT,Returned from portfolio; configuration: 10979646 my performance: ,0.029,
154,16,15,4.3688,0,10.0,-1,0.001,1.0,1,4.3688,8,0.1540000000000001,SAT,Returned from portfolio; configuration: 10752091 my performance: ,0.029,
155,16,5,19.9761,0,10.0,-1,0.001,1.0,1,19.9761,8,0.1550000000000001,SAT,Returned from portfolio; configuration: 10751830 my performance: ,0.028,
156,16,12,1.0668,0,10.0,-1,0.001,1.0,1,1.0668,8,0.1560000000000001,SAT,Returned from portfolio; configuration: 10751830 my performance: ,0.03,
157,16,72,2.1715,0,10.0,-1,0.001,1.0,1,2.1715,8,0.1570000000000001,SAT,Returned from portfolio; configuration: 10751584 my performance: ,0.029,
158,16,1,49.3985,0,10.0,-1,0.001,1.0,1,49.3985,8,0.1580000000000001,SAT,Returned from portfolio; configuration: 10751830 my performance: ,0.028,
159,16,4,26.1672,0,10.0,-1,0.001,1.0,1,26.1672,8,0.1590000000000001,SAT,Returned from portfolio; configuration: 10751830 my performance: ,0.029,
160,16,74,1.3602,0,10.0,-1,0.001,1.0,1,1.3602,8,0.16000000000000011,SAT,Returned from portfolio; configuration: 10751584 my performance: ,0.029,
161,16,46,4.8341,0,10.0,-1,0.001,1.0,1,4.8341,8,0.16100000000000012,SAT,Returned from portfolio; configuration: 10979646 my performance: ,0.029,
162,16,21,15.2368,0,10.0,-1,0.001,1.0,1,15.2368,8,0.16200000000000012,SAT,Returned from portfolio; configuration: 10750411 my performance: ,0.03,
163,16,19,11.6765,0,10.0,-1,0.001,1.0,1,11.6765,8,0.16300000000000012,SAT,Returned from portfolio; configuration: 10751391 my performance: ,0.029,
164,16,49,9.509,0,10.0,-1,0.001,1.0,1,9.509,8,0.16400000000000012,SAT,Returned from portfolio; configuration: 10979646 my performance: ,0.029,
165,16,16,6.3258,0,10.0,-1,0.001,1.0,1,6.3258,8,0.16500000000000012,SAT,Returned from portfolio; configuration: 10752091 my performance: ,0.029,
166,16,45,3.7753,0,10.0,-1,0.001,1.0,1,3.7753,8,0.16600000000000012,SAT,Returned from portfolio; configuration: 10979646 my performance: ,0.028,
167,2,8,6.5531,0,10.0,-1,0.001,1.0,1,6.5531,8,0.16700000000000012,SAT,Returned from portfolio; configuration: 10751830 my performance: ,0.029,
168,17,16,6.3258,0,10.0,-1,0.001,1.0,1,6.3258,8,0.16800000000000012,SAT,Returned from portfolio; configuration: 10752091 my performance: ,0.029,
169,17,1,49.3985,0,10.0,-1,0.001,1.0,1,49.3985,8,0.16900000000000012,SAT,Returned from portfolio; configuration: 10751830 my performance: ,0.028,
170,17,5,19.9761,0,10.0,-1,0.001,1.0,1,19.9761,8,0.17000000000000012,SAT,Returned from portfolio; configuration: 10751830 my performance: ,0.028,
171,17,46,4.8341,0,10.0,-1,0.001,1.0,1,4.8341,8,0.17100000000000012,SAT,Returned from portfolio; configuration: 10751733 my performance: ,0.029,
172,17,49,9.509,0,10.0,-1,0.001,1.0,1,9.509,8,0.17200000000000013,SAT,Returned from portfolio; configuration: 10751733 my performance: ,0.028,
173,17,19,11.6765,0,10.0,-1,0.001,1.0,1,11.6765,8,0.17300000000000013,SAT,Returned from portfolio; configuration: 10751391 my performance: ,0.029,
174,17,70,4.0382,0,10.0,-1,0.001,1.0,1,4.0382,8,0.17400000000000013,SAT,Returned from portfolio; configuration: 10751733 my performance: ,0.028,
175,17,35,7.819,0,10.0,-1,0.001,1.0,1,7.819,8,0.17500000000000013,SAT,Returned from portfolio; configuration: 10751584 my performance: ,0.029,
