Run Number,Run History Configuration ID,Instance ID,Response Value (y),Censored?,Cutoff Time Used,Seed,Runtime,Run Length,Run Result Code,Run Quality,SMAC Iteration,SMAC Cumulative Runtime,Run Result,Additional Algorithm Run Data,Wall Clock Time,
34,7,43,11.5266,0,10.0,-1,0.001,1.0,1,11.5266,3,0.03400000000000002,SAT,Returned from portfolio; configuration: 4953989 my performance: ,0.032,
35,7,2,93.9389,0,10.0,-1,0.001,1.0,1,93.9389,3,0.035000000000000024,SAT,Returned from portfolio; configuration: 5044526 my performance: ,0.03,
36,7,50,27.1051,0,10.0,-1,0.001,1.0,1,27.1051,3,0.036000000000000025,SAT,Returned from portfolio; configuration: 4953989 my performance: ,0.03,
37,7,41,9.3859,0,10.0,-1,0.001,1.0,1,9.3859,3,0.037000000000000026,SAT,Returned from portfolio; configuration: 4953989 my performance: ,0.029,
38,7,42,10.2742,0,10.0,-1,0.001,1.0,1,10.2742,3,0.03800000000000003,SAT,Returned from portfolio; configuration: 4953989 my performance: ,0.03,
39,7,35,11.1169,0,10.0,-1,0.001,1.0,1,11.1169,3,0.03900000000000003,SAT,Returned from portfolio; configuration: 4953989 my performance: ,0.029,
40,7,32,14.6758,0,10.0,-1,0.001,1.0,1,14.6758,3,0.04000000000000003,SAT,Returned from portfolio; configuration: 4953989 my performance: ,0.029,
41,3,30,17.004,0,10.0,-1,0.001,1.0,1,17.004,4,0.04100000000000003,SAT,Returned from portfolio; configuration: 4953989 my performance: ,0.029,
42,8,30,17.004,0,10.0,-1,0.001,1.0,1,17.004,4,0.04200000000000003,SAT,Returned from portfolio; configuration: 4953989 my performance: ,0.029,
43,8,50,27.1051,0,10.0,-1,0.001,1.0,1,27.1051,4,0.04300000000000003,SAT,Returned from portfolio; configuration: 4953989 my performance: ,0.03,
44,8,32,14.6758,0,10.0,-1,0.001,1.0,1,14.6758,4,0.04400000000000003,SAT,Returned from portfolio; configuration: 4953989 my performance: ,0.029,
45,8,42,10.2742,0,10.0,-1,0.001,1.0,1,10.2742,4,0.04500000000000003,SAT,Returned from portfolio; configuration: 4953989 my performance: ,0.03,
46,8,64,28.4449,0,10.0,-1,0.001,1.0,1,28.4449,4,0.046000000000000034,SAT,Returned from portfolio; configuration: 4953989 my performance: ,0.028,
47,8,41,9.3859,0,10.0,-1,0.001,1.0,1,9.3859,4,0.047000000000000035,SAT,Returned from portfolio; configuration: 4953989 my performance: ,0.029,
48,8,35,11.1169,0,10.0,-1,0.001,1.0,1,11.1169,4,0.048000000000000036,SAT,Returned from portfolio; configuration: 4953989 my performance: ,0.029,
49,8,2,93.9389,0,10.0,-1,0.001,1.0,1,93.9389,4,0.04900000000000004,SAT,Returned from portfolio; configuration: 4953292 my performance: ,0.029,
50,8,43,11.5266,0,10.0,-1,0.001,1.0,1,11.5266,4,0.05000000000000004,SAT,Returned from portfolio; configuration: 4953989 my performance: ,0.032,
51,3,16,10.8434,0,10.0,-1,0.001,1.0,1,10.8434,4,0.05100000000000004,SAT,Returned from portfolio; configuration: 5014385 my performance: ,0.027,
52,9,43,11.5266,0,10.0,-1,0.001,1.0,1,11.5266,4,0.05200000000000004,SAT,Returned from portfolio; configuration: 4953989 my performance: ,0.032,
53,9,32,14.6758,0,10.0,-1,0.001,1.0,1,14.6758,4,0.05300000000000004,SAT,Returned from portfolio; configuration: 4953989 my performance: ,0.029,
54,9,2,93.9389,0,10.0,-1,0.001,1.0,1,93.9389,4,0.05400000000000004,SAT,Returned from portfolio; configuration: 5074706 my performance: ,0.029,
55,9,41,9.3859,0,10.0,-1,0.001,1.0,1,9.3859,4,0.05500000000000004,SAT,Returned from portfolio; configuration: 4953989 my performance: ,0.029,
56,9,42,10.2742,0,10.0,-1,0.001,1.0,1,10.2742,4,0.05600000000000004,SAT,Returned from portfolio; configuration: 4953989 my performance: ,0.03,
57,9,16,10.8434,0,10.0,-1,0.001,1.0,1,10.8434,4,0.057000000000000044,SAT,Returned from portfolio; configuration: 5074706 my performance: ,0.029,
58,9,30,17.004,0,10.0,-1,0.001,1.0,1,17.004,4,0.058000000000000045,SAT,Returned from portfolio; configuration: 4953989 my performance: ,0.029,
59,9,50,27.1051,0,10.0,-1,0.001,1.0,1,27.1051,4,0.059000000000000045,SAT,Returned from portfolio; configuration: 4953989 my performance: ,0.03,
60,9,64,28.4449,0,10.0,-1,0.001,1.0,1,28.4449,4,0.060000000000000046,SAT,Returned from portfolio; configuration: 4953989 my performance: ,0.028,
61,9,35,11.1169,0,10.0,-1,0.001,1.0,1,11.1169,4,0.06100000000000005,SAT,Returned from portfolio; configuration: 4953989 my performance: ,0.029,
62,3,71,11.6838,0,10.0,-1,0.001,1.0,1,11.6838,5,0.06200000000000005,SAT,Returned from portfolio; configuration: 4953989 my performance: ,0.028,
63,10,42,10.2742,0,10.0,-1,0.001,1.0,1,10.2742,5,0.06300000000000004,SAT,Returned from portfolio; configuration: 5092463 my performance: ,0.029,
64,10,64,28.4449,0,10.0,-1,0.001,1.0,1,28.4449,5,0.06400000000000004,SAT,Returned from portfolio; configuration: 5092463 my performance: ,0.028,
65,10,30,17.004,0,10.0,-1,0.001,1.0,1,17.004,5,0.06500000000000004,SAT,Returned from portfolio; configuration: 4953989 my performance: ,0.029,
66,10,50,27.1051,0,10.0,-1,0.001,1.0,1,27.1051,5,0.06600000000000004,SAT,Returned from portfolio; configuration: 5092463 my performance: ,0.029,
67,10,2,93.9389,0,10.0,-1,0.001,1.0,1,93.9389,5,0.06700000000000005,SAT,Returned from portfolio; configuration: 4953292 my performance: ,0.029,
68,10,35,11.1169,0,10.0,-1,0.001,1.0,1,11.1169,5,0.06800000000000005,SAT,Returned from portfolio; configuration: 5092463 my performance: ,0.028,
69,10,32,14.6758,0,10.0,-1,0.001,1.0,1,14.6758,5,0.06900000000000005,SAT,Returned from portfolio; configuration: 5092463 my performance: ,0.03,
70,10,71,11.6838,0,10.0,-1,0.001,1.0,1,11.6838,5,0.07000000000000005,SAT,Returned from portfolio; configuration: 5092463 my performance: ,0.029,
71,10,16,10.8434,0,10.0,-1,0.001,1.0,1,10.8434,5,0.07100000000000005,SAT,Returned from portfolio; configuration: 4953292 my performance: ,0.028,
72,10,43,11.5266,0,10.0,-1,0.001,1.0,1,11.5266,5,0.07200000000000005,SAT,Returned from portfolio; configuration: 5092463 my performance: ,0.029,
73,10,41,9.3859,0,10.0,-1,0.001,1.0,1,9.3859,5,0.07300000000000005,SAT,Returned from portfolio; configuration: 5092463 my performance: ,0.028,
74,3,9,29.9268,0,10.0,-1,0.001,1.0,1,29.9268,5,0.07400000000000005,SAT,Returned from portfolio; configuration: 5014385 my performance: ,0.029,
75,11,42,10.2742,0,10.0,-1,0.001,1.0,1,10.2742,5,0.07500000000000005,SAT,Returned from portfolio; configuration: 4953989 my performance: ,0.03,
76,11,50,27.1051,0,10.0,-1,0.001,1.0,1,27.1051,5,0.07600000000000005,SAT,Returned from portfolio; configuration: 4953989 my performance: ,0.03,
77,11,30,17.004,0,10.0,-1,0.001,1.0,1,17.004,5,0.07700000000000005,SAT,Returned from portfolio; configuration: 4953989 my performance: ,0.029,
78,11,16,10.8434,0,10.0,-1,0.001,1.0,1,10.8434,5,0.07800000000000006,SAT,Returned from portfolio; configuration: 5104955 my performance: ,0.029,
79,11,2,93.9389,0,10.0,-1,0.001,1.0,1,93.9389,5,0.07900000000000006,SAT,Returned from portfolio; configuration: 5104955 my performance: ,0.029,
80,11,41,9.3859,0,10.0,-1,0.001,1.0,1,9.3859,5,0.08000000000000006,SAT,Returned from portfolio; configuration: 4953989 my performance: ,0.029,
81,11,35,11.1169,0,10.0,-1,0.001,1.0,1,11.1169,5,0.08100000000000006,SAT,Returned from portfolio; configuration: 4953989 my performance: ,0.029,
82,11,64,28.4449,0,10.0,-1,0.001,1.0,1,28.4449,5,0.08200000000000006,SAT,Returned from portfolio; configuration: 4953989 my performance: ,0.028,
83,11,32,14.6758,0,10.0,-1,0.001,1.0,1,14.6758,5,0.08300000000000006,SAT,Returned from portfolio; configuration: 4953989 my performance: ,0.029,
84,11,9,29.9268,0,10.0,-1,0.001,1.0,1,29.9268,5,0.08400000000000006,SAT,Returned from portfolio; configuration: 5104955 my performance: ,0.029,
85,11,43,11.5266,0,10.0,-1,0.001,1.0,1,11.5266,5,0.08500000000000006,SAT,Returned from portfolio; configuration: 4953989 my performance: ,0.032,
86,11,71,11.6838,0,10.0,-1,0.001,1.0,1,11.6838,5,0.08600000000000006,SAT,Returned from portfolio; configuration: 4953989 my performance: ,0.028,
87,3,34,12.2341,0,10.0,-1,0.001,1.0,1,12.2341,6,0.08700000000000006,SAT,Returned from portfolio; configuration: 4953989 my performance: ,0.029,
88,12,41,9.3859,0,10.0,-1,0.001,1.0,1,9.3859,6,0.08800000000000006,SAT,Returned from portfolio; configuration: 5124478 my performance: ,0.029,
89,12,64,28.4449,0,10.0,-1,0.001,1.0,1,28.4449,6,0.08900000000000007,SAT,Returned from portfolio; configuration: 5124478 my performance: ,0.029,
90,12,35,11.1169,0,10.0,-1,0.001,1.0,1,11.1169,6,0.09000000000000007,SAT,Returned from portfolio; configuration: 5124478 my performance: ,0.029,
91,12,9,29.9268,0,10.0,-1,0.001,1.0,1,29.9268,6,0.09100000000000007,SAT,Returned from portfolio; configuration: 4953292 my performance: ,0.029,
92,12,16,10.8434,0,10.0,-1,0.001,1.0,1,10.8434,6,0.09200000000000007,SAT,Returned from portfolio; configuration: 4953292 my performance: ,0.028,
93,12,71,11.6838,0,10.0,-1,0.001,1.0,1,11.6838,6,0.09300000000000007,SAT,Returned from portfolio; configuration: 5124478 my performance: ,0.029,
94,12,42,10.2742,0,10.0,-1,0.001,1.0,1,10.2742,6,0.09400000000000007,SAT,Returned from portfolio; configuration: 5124478 my performance: ,0.029,
95,12,30,17.004,0,10.0,-1,0.001,1.0,1,17.004,6,0.09500000000000007,SAT,Returned from portfolio; configuration: 4953989 my performance: ,0.029,
96,12,50,27.1051,0,10.0,-1,0.001,1.0,1,27.1051,6,0.09600000000000007,SAT,Returned from portfolio; configuration: 5124478 my performance: ,0.028,
97,12,34,12.2341,0,10.0,-1,0.001,1.0,1,12.2341,6,0.09700000000000007,SAT,Returned from portfolio; configuration: 5124478 my performance: ,0.028,
98,12,32,14.6758,0,10.0,-1,0.001,1.0,1,14.6758,6,0.09800000000000007,SAT,Returned from portfolio; configuration: 5124478 my performance: ,0.028,
99,12,2,93.9389,0,10.0,-1,0.001,1.0,1,93.9389,6,0.09900000000000007,SAT,Returned from portfolio; configuration: 4953292 my performance: ,0.029,
100,12,43,11.5266,0,10.0,-1,0.001,1.0,1,11.5266,6,0.10000000000000007,SAT,Returned from portfolio; configuration: 5124478 my performance: ,0.028,
101,3,22,16.7106,0,10.0,-1,0.001,1.0,1,16.7106,6,0.10100000000000008,SAT,Returned from portfolio; configuration: 4953292 my performance: ,0.029,
102,13,9,29.9268,0,10.0,-1,0.001,1.0,1,29.9268,6,0.10200000000000008,SAT,Returned from portfolio; configuration: 5135233 my performance: ,0.027,
103,13,22,16.7106,0,10.0,-1,0.001,1.0,1,16.7106,6,0.10300000000000008,SAT,Returned from portfolio; configuration: 4953292 my performance: ,0.029,
104,13,41,9.3859,0,10.0,-1,0.001,1.0,1,9.3859,6,0.10400000000000008,SAT,Returned from portfolio; configuration: 4953989 my performance: ,0.029,
105,13,32,14.6758,0,10.0,-1,0.001,1.0,1,14.6758,6,0.10500000000000008,SAT,Returned from portfolio; configuration: 4953989 my performance: ,0.029,
106,13,16,10.8434,0,10.0,-1,0.001,1.0,1,10.8434,6,0.10600000000000008,SAT,Returned from portfolio; configuration: 5135233 my performance: ,0.029,
107,13,2,93.9389,0,10.0,-1,0.001,1.0,1,93.9389,6,0.10700000000000008,SAT,Returned from portfolio; configuration: 5135233 my performance: ,0.029,
108,13,34,12.2341,0,10.0,-1,0.001,1.0,1,12.2341,6,0.10800000000000008,SAT,Returned from portfolio; configuration: 4953989 my performance: ,0.029,
109,13,35,11.1169,0,10.0,-1,0.001,1.0,1,11.1169,6,0.10900000000000008,SAT,Returned from portfolio; configuration: 4953989 my performance: ,0.029,
110,13,42,10.2742,0,10.0,-1,0.001,1.0,1,10.2742,6,0.11000000000000008,SAT,Returned from portfolio; configuration: 4953989 my performance: ,0.03,
111,13,30,17.004,0,10.0,-1,0.001,1.0,1,17.004,6,0.11100000000000008,SAT,Returned from portfolio; configuration: 4953989 my performance: ,0.029,
112,13,64,28.4449,0,10.0,-1,0.001,1.0,1,28.4449,6,0.11200000000000009,SAT,Returned from portfolio; configuration: 4953989 my performance: ,0.028,
113,13,50,27.1051,0,10.0,-1,0.001,1.0,1,27.1051,6,0.11300000000000009,SAT,Returned from portfolio; configuration: 4953989 my performance: ,0.03,
114,13,71,11.6838,0,10.0,-1,0.001,1.0,1,11.6838,6,0.11400000000000009,SAT,Returned from portfolio; configuration: 4953989 my performance: ,0.028,
115,13,43,11.5266,0,10.0,-1,0.001,1.0,1,11.5266,6,0.11500000000000009,SAT,Returned from portfolio; configuration: 4953989 my performance: ,0.032,
116,3,68,18.145,0,10.0,-1,0.001,1.0,1,18.145,7,0.11600000000000009,SAT,Returned from portfolio; configuration: 4953989 my performance: ,0.029,
117,14,16,10.8434,0,10.0,-1,0.001,1.0,1,10.8434,7,0.11700000000000009,SAT,Returned from portfolio; configuration: 4953292 my performance: ,0.028,
118,14,68,18.145,0,10.0,-1,0.001,1.0,1,18.145,7,0.11800000000000009,SAT,Returned from portfolio; configuration: 5147903 my performance: ,0.029,
119,14,64,28.4449,0,10.0,-1,0.001,1.0,1,28.4449,7,0.11900000000000009,SAT,Returned from portfolio; configuration: 5147903 my performance: ,0.029,
120,14,35,11.1169,0,10.0,-1,0.001,1.0,1,11.1169,7,0.12000000000000009,SAT,Returned from portfolio; configuration: 5147903 my performance: ,0.03,
121,14,50,27.1051,0,10.0,-1,0.001,1.0,1,27.1051,7,0.1210000000000001,SAT,Returned from portfolio; configuration: 5147903 my performance: ,0.028,
122,14,22,16.7106,0,10.0,-1,0.001,1.0,1,16.7106,7,0.1220000000000001,SAT,Returned from portfolio; configuration: 4953292 my performance: ,0.029,
123,14,43,11.5266,0,10.0,-1,0.001,1.0,1,11.5266,7,0.1230000000000001,SAT,Returned from portfolio; configuration: 5147903 my performance: ,0.029,
124,14,2,93.9389,0,10.0,-1,0.001,1.0,1,93.9389,7,0.1240000000000001,SAT,Returned from portfolio; configuration: 4953292 my performance: ,0.029,
125,14,42,10.2742,0,10.0,-1,0.001,1.0,1,10.2742,7,0.12500000000000008,SAT,Returned from portfolio; configuration: 5147903 my performance: ,0.028,
126,14,30,17.004,0,10.0,-1,0.001,1.0,1,17.004,7,0.12600000000000008,SAT,Returned from portfolio; configuration: 4953989 my performance: ,0.029,
127,14,71,11.6838,0,10.0,-1,0.001,1.0,1,11.6838,7,0.12700000000000009,SAT,Returned from portfolio; configuration: 5147903 my performance: ,0.029,
128,14,41,9.3859,0,10.0,-1,0.001,1.0,1,9.3859,7,0.12800000000000009,SAT,Returned from portfolio; configuration: 5147903 my performance: ,0.029,
129,14,32,14.6758,0,10.0,-1,0.001,1.0,1,14.6758,7,0.1290000000000001,SAT,Returned from portfolio; configuration: 4953989 my performance: ,0.029,
130,14,9,29.9268,0,10.0,-1,0.001,1.0,1,29.9268,7,0.1300000000000001,SAT,Returned from portfolio; configuration: 4953292 my performance: ,0.029,
131,14,34,12.2341,0,10.0,-1,0.001,1.0,1,12.2341,7,0.1310000000000001,SAT,Returned from portfolio; configuration: 5147903 my performance: ,0.028,
132,3,72,10.1137,0,10.0,-1,0.001,1.0,1,10.1137,7,0.1320000000000001,SAT,Returned from portfolio; configuration: 4953989 my performance: ,0.029,
133,15,30,17.004,0,10.0,-1,0.001,1.0,1,17.004,7,0.1330000000000001,SAT,Returned from portfolio; configuration: 4953989 my performance: ,0.029,
134,15,50,27.1051,0,10.0,-1,0.001,1.0,1,27.1051,7,0.1340000000000001,SAT,Returned from portfolio; configuration: 4953989 my performance: ,0.03,
135,15,42,10.2742,0,10.0,-1,0.001,1.0,1,10.2742,7,0.1350000000000001,SAT,Returned from portfolio; configuration: 4953989 my performance: ,0.03,
136,15,2,93.9389,0,10.0,-1,0.001,1.0,1,93.9389,7,0.1360000000000001,SAT,Returned from portfolio; configuration: 5165545 my performance: ,0.029,
137,15,72,10.1137,0,10.0,-1,0.001,1.0,1,10.1137,7,0.1370000000000001,SAT,Returned from portfolio; configuration: 4953989 my performance: ,0.029,
138,15,71,11.6838,0,10.0,-1,0.001,1.0,1,11.6838,7,0.1380000000000001,SAT,Returned from portfolio; configuration: 4953989 my performance: ,0.028,
139,15,41,9.3859,0,10.0,-1,0.001,1.0,1,9.3859,7,0.1390000000000001,SAT,Returned from portfolio; configuration: 4953989 my performance: ,0.029,
140,15,35,11.1169,0,10.0,-1,0.001,1.0,1,11.1169,7,0.1400000000000001,SAT,Returned from portfolio; configuration: 4953989 my performance: ,0.029,
141,15,9,29.9268,0,10.0,-1,0.001,1.0,1,29.9268,7,0.1410000000000001,SAT,Returned from portfolio; configuration: 5165545 my performance: ,0.029,
142,15,16,10.8434,0,10.0,-1,0.001,1.0,1,10.8434,7,0.1420000000000001,SAT,Returned from portfolio; configuration: 5165545 my performance: ,0.029,
143,15,64,28.4449,0,10.0,-1,0.001,1.0,1,28.4449,7,0.1430000000000001,SAT,Returned from portfolio; configuration: 4953989 my performance: ,0.028,
144,15,34,12.2341,0,10.0,-1,0.001,1.0,1,12.2341,7,0.1440000000000001,SAT,Returned from portfolio; configuration: 4953989 my performance: ,0.029,
145,15,43,11.5266,0,10.0,-1,0.001,1.0,1,11.5266,7,0.1450000000000001,SAT,Returned from portfolio; configuration: 4953989 my performance: ,0.032,
146,15,68,18.145,0,10.0,-1,0.001,1.0,1,18.145,7,0.1460000000000001,SAT,Returned from portfolio; configuration: 4953989 my performance: ,0.029,
147,15,22,16.7106,0,10.0,-1,0.001,1.0,1,16.7106,7,0.1470000000000001,SAT,Returned from portfolio; configuration: 4953292 my performance: ,0.029,
148,15,32,14.6758,0,10.0,-1,0.001,1.0,1,14.6758,7,0.1480000000000001,SAT,Returned from portfolio; configuration: 4953989 my performance: ,0.029,
149,3,33,13.4408,0,10.0,-1,0.001,1.0,1,13.4408,8,0.1490000000000001,SAT,Returned from portfolio; configuration: 4953989 my performance: ,0.029,
150,16,42,10.2742,0,10.0,-1,0.001,1.0,1,10.2742,8,0.1500000000000001,SAT,Returned from portfolio; configuration: 5179522 my performance: ,0.029,
151,16,71,11.6838,0,10.0,-1,0.001,1.0,1,11.6838,8,0.1510000000000001,SAT,Returned from portfolio; configuration: 5179522 my performance: ,0.029,
152,16,50,27.1051,0,10.0,-1,0.001,1.0,1,27.1051,8,0.1520000000000001,SAT,Returned from portfolio; configuration: 5179522 my performance: ,0.029,
153,16,2,93.9389,0,10.0,-1,0.001,1.0,1,93.9389,8,0.1530000000000001,SAT,Returned from portfolio; configuration: 4953292 my performance: ,0.029,
154,16,72,10.1137,0,10.0,-1,0.001,1.0,1,10.1137,8,0.1540000000000001,SAT,Returned from portfolio; configuration: 5179522 my performance: ,0.027,
155,16,41,9.3859,0,10.0,-1,0.001,1.0,1,9.3859,8,0.1550000000000001,SAT,Returned from portfolio; configuration: 5179522 my performance: ,0.029,
156,16,9,29.9268,0,10.0,-1,0.001,1.0,1,29.9268,8,0.1560000000000001,SAT,Returned from portfolio; configuration: 4953292 my performance: ,0.029,
157,16,35,11.1169,0,10.0,-1,0.001,1.0,1,11.1169,8,0.1570000000000001,SAT,Returned from portfolio; configuration: 5179522 my performance: ,0.03,
158,16,33,13.4408,0,10.0,-1,0.001,1.0,1,13.4408,8,0.1580000000000001,SAT,Returned from portfolio; configuration: 5179522 my performance: ,0.029,
159,16,34,12.2341,0,10.0,-1,0.001,1.0,1,12.2341,8,0.1590000000000001,SAT,Returned from portfolio; configuration: 5179522 my performance: ,0.029,
160,16,16,10.8434,0,10.0,-1,0.001,1.0,1,10.8434,8,0.16000000000000011,SAT,Returned from portfolio; configuration: 4953292 my performance: ,0.028,
161,16,22,16.7106,0,10.0,-1,0.001,1.0,1,16.7106,8,0.16100000000000012,SAT,Returned from portfolio; configuration: 4953292 my performance: ,0.029,
162,16,32,14.6758,0,10.0,-1,0.001,1.0,1,14.6758,8,0.16200000000000012,SAT,Returned from portfolio; configuration: 5179522 my performance: ,0.028,
163,16,30,17.004,0,10.0,-1,0.001,1.0,1,17.004,8,0.16300000000000012,SAT,Returned from portfolio; configuration: 4953989 my performance: ,0.029,
164,16,68,18.145,0,10.0,-1,0.001,1.0,1,18.145,8,0.16400000000000012,SAT,Returned from portfolio; configuration: 5179522 my performance: ,0.03,
165,16,64,28.4449,0,10.0,-1,0.001,1.0,1,28.4449,8,0.16500000000000012,SAT,Returned from portfolio; configuration: 5179522 my performance: ,0.029,
166,16,43,11.5266,0,10.0,-1,0.001,1.0,1,11.5266,8,0.16600000000000012,SAT,Returned from portfolio; configuration: 5179522 my performance: ,0.029,
167,3,24,19.5543,0,10.0,-1,0.001,1.0,1,19.5543,8,0.16700000000000012,SAT,Returned from portfolio; configuration: 4953292 my performance: ,0.028,
168,17,42,10.2742,0,10.0,-1,0.001,1.0,1,10.2742,8,0.16800000000000012,SAT,Returned from portfolio; configuration: 4953989 my performance: ,0.03,
169,17,50,27.1051,0,10.0,-1,0.001,1.0,1,27.1051,8,0.16900000000000012,SAT,Returned from portfolio; configuration: 4953989 my performance: ,0.03,
170,17,68,18.145,0,10.0,-1,0.001,1.0,1,18.145,8,0.17000000000000012,SAT,Returned from portfolio; configuration: 4953989 my performance: ,0.029,
171,17,71,11.6838,0,10.0,-1,0.001,1.0,1,11.6838,8,0.17100000000000012,SAT,Returned from portfolio; configuration: 4953989 my performance: ,0.028,
172,17,33,13.4408,0,10.0,-1,0.001,1.0,1,13.4408,8,0.17200000000000013,SAT,Returned from portfolio; configuration: 4953989 my performance: ,0.029,
173,17,9,29.9268,0,10.0,-1,0.001,1.0,1,29.9268,8,0.17300000000000013,SAT,Returned from portfolio; configuration: 4953292 my performance: ,0.029,
174,17,43,11.5266,0,10.0,-1,0.001,1.0,1,11.5266,8,0.17400000000000013,SAT,Returned from portfolio; configuration: 4953989 my performance: ,0.032,
175,17,72,10.1137,0,10.0,-1,0.001,1.0,1,10.1137,8,0.17500000000000013,SAT,Returned from portfolio; configuration: 4953989 my performance: ,0.029,
